"","x"
"8333",45
"8334",45
"8335",45
"8336",45
"8337",45
"8338",45
"8339",45
"8340",45
"8341",45
"8342",45
"8343",45
"8344",45
"8345",45
"8346",45
"8347",45
"8348",45
"8349",45
"8350",45
"8351",45
"8352",45
"8353",45
"8354",45
"8355",45
"8356",45
"8357",45
"8358",45
"8359",13
"8360",13
"8361",44
"8362",44
"8363",44
"8364",44
"8365",44
"8366",76
"8367",76
"8368",38
"8369",19
"8370",19
"8371",85
"8372",85
"8373",85
"8374",85
"8375",85
"8376",54.9500000000435
"8377",39
"8378",39
"8379",39
"8380",39
"8381",39
"8382",39
"8383",39
"8384",39
"8385",39
"8386",39
"8387",39
"8388",39
"8389",39
"8390",39
"8391",39
"8392",39
"8393",39
"8394",39
"8395",39
"8396",39
"8397",39
"8398",39
"8399",39
"8400",39
"8401",39
"8402",39
"8403",39
"8404",39
"8405",39
"8406",39
"8407",NA
"8408",54
"8409",54
"8410",57
"8411",57
"8412",57
"8413",57
"8414",57
"8415",57
"8416",57
"8417",57
"8418",57
"8419",57
"8420",33
"8421",33
"8422",33
"8423",33
"8424",36
"8425",36
"8426",36
"8427",39.6666666666755
"8428",75
"8429",75
"8430",75
"8431",75
"8432",75
"8433",75
"8434",75
"8435",34
"8436",34
"8437",34
"8438",34
"8439",34
"8440",34
"8441",34
"8442",34
"8443",34
"8444",34
"8445",34
"8446",34
"8447",34
"8448",34
"8449",85
"8450",32
"8451",78
"8452",35
"8453",49
"8454",19
"8455",76
"8456",79.25
"8457",79.25
"8458",39.7500000000003
"8459",67
"8460",28
"8461",47
"8462",47
"8463",41
"8464",47.1850186666674
"8465",71
"8466",76
"8467",24
"8468",35
"8469",76
"8470",75
"8471",75
"8472",75
"8473",32
"8474",32
"8475",32
"8476",57.4300000000124
"8477",57.4300000000124
"8478",68.2170453333561
"8479",55
"8480",48
"8481",85
"8482",NA
"8483",41.5646399999589
"8484",32
"8485",33.3333519999967
"8486",33.3333519999967
"8487",85
"8488",41
"8489",41
"8490",41
"8491",41
"8492",41
"8493",41
"8494",76
"8495",85
"8496",85
"8497",32
"8498",32
"8499",32
"8500",32
"8501",32
"8502",48
"8503",19
"8504",76
"8505",76
"8506",17
"8507",26
"8508",76
"8509",76
"8510",35
"8511",42
"8512",47
"8513",41
"8514",47
"8515",45.0000000000205
"8516",48
"8517",19
"8518",84.8570666666649
"8519",76
"8520",76
"8521",48
"8522",47
"8523",35.9519999999991
"8524",32
"8525",35
"8526",39
"8527",39
"8528",39
"8529",39
"8530",39
"8531",47
"8532",47
"8533",76
"8534",19
"8535",19
"8536",24
"8537",49
"8538",76
"8539",14
"8540",76
"8541",80.1360000000012
"8542",76
"8543",32
"8544",45.2
"8545",32
"8546",76
"8547",28
"8548",19
"8549",19
"8550",32
"8551",30
"8552",53.7479999999818
"8553",85
"8554",39
"8555",24
"8556",24
"8557",85
"8558",85
"8559",85
"8560",48
"8561",48
"8562",48
"8563",37
"8564",37
"8565",37
"8566",37
"8567",37
"8568",37
"8569",48
"8570",34
"8571",19
"8572",19
"8573",19
"8574",19
"8575",28
"8576",28
"8577",28
"8578",28
"8579",28
"8580",28
"8581",28
"8582",28
"8583",48
"8584",47
"8585",42
"8586",42
"8587",42
"8588",42
"8589",42
"8590",76
"8591",76
"8592",76
"8593",76
"8594",76
"8595",76
"8596",36
"8597",19
"8598",19
"8599",19
"8600",30
"8601",39
"8602",47
"8603",48
"8604",81
"8605",81
"8606",81
"8607",81
"8608",81
"8609",81
"8610",81
"8611",81
"8612",81
"8613",81
"8614",81
"8615",81
"8616",81
"8617",81
"8618",81
"8619",81
"8620",81
"8621",81
"8622",81
"8623",81
"8624",81
"8625",19
"8626",19
"8627",38
"8628",76
"8629",47.3467200000049
"8630",43
"8631",32
"8632",85.4453333333329
"8633",59.8988400000014
"8634",76
"8635",76
"8636",76
"8637",76
"8638",76
"8639",76
"8640",76
"8641",85
"8642",41
"8643",43
"8644",28
"8645",28
"8646",28
"8647",76
"8648",76
"8649",76
"8650",NA
"8651",16
"8652",34
"8653",47.1439999999981
"8654",47
"8655",48
"8656",48
"8657",48
"8658",47
"8659",48
"8660",24
"8661",38
"8662",39
"8663",28
"8664",76
"8665",76
"8666",19
"8667",47.7781973333327
"8668",51
"8669",47
"8670",51
"8671",47
"8672",47
"8673",38
"8674",39
"8675",38
"8676",43.5800000000012
"8677",85
"8678",32.9499999999997
"8679",32.9499999999997
"8680",51
"8681",51
"8682",76
"8683",52
"8684",72
"8685",72
"8686",41
"8687",37
"8688",78.9200000000058
"8689",36
"8690",48
"8691",76
"8692",36
"8693",80.3921600000037
"8694",48
"8695",32
"8696",47
"8697",24
"8698",87
"8699",78.5000000000085
"8700",78.5000000000085
"8701",78.5000000000085
"8702",50
"8703",47
"8704",47
"8705",47
"8706",85
"8707",85
"8708",28
"8709",28
"8710",28
"8711",28
"8712",28
"8713",28
"8714",28
"8715",28
"8716",28
"8717",28
"8718",28
"8719",28
"8720",28
"8721",28
"8722",28
"8723",28
"8724",28
"8725",28
"8726",28
"8727",47
"8728",33
"8729",33
"8730",33
"8731",33
"8732",33
"8733",33
"8734",33
"8735",33
"8736",33
"8737",33
"8738",33
"8739",33
"8740",33
"8741",33
"8742",33
"8743",33
"8744",33
"8745",33
"8746",33
"8747",33
"8748",33
"8749",33
"8750",33
"8751",33
"8752",33
"8753",33
"8754",33
"8755",33
"8756",33
"8757",33
"8758",33
"8759",33
"8760",33
"8761",33
"8762",33
"8763",33
"8764",33
"8765",33
"8766",33
"8767",33
"8768",33
"8769",33
"8770",33
"8771",33
"8772",33
"8773",33
"8774",33
"8775",33
"8776",33
"8777",33
"8778",33
"8779",33
"8780",33
"8781",33
"8782",85
"8783",32
"8784",63.5000000000256
"8785",63.5000000000256
"8786",63.5000000000256
"8787",63.5000000000256
"8788",71
"8789",71
"8790",71
"8791",71
"8792",35
"8793",35
"8794",35
"8795",35
"8796",35
"8797",35
"8798",35
"8799",35
"8800",35
"8801",35
"8802",35
"8803",35
"8804",35
"8805",35
"8806",35
"8807",35
"8808",35
"8809",35
"8810",35
"8811",35
"8812",35
"8813",35
"8814",35
"8815",35
"8816",35
"8817",35
"8818",35
"8819",35
"8820",35
"8821",35
"8822",35
"8823",35
"8824",35
"8825",35
"8826",35
"8827",35
"8828",35
"8829",35
"8830",35
"8831",35
"8832",35
"8833",35
"8834",35
"8835",35
"8836",35
"8837",35
"8838",35
"8839",35
"8840",35
"8841",35
"8842",35
"8843",35
"8844",35
"8845",36.2500000000094
"8846",32
"8847",51
"8848",76
"8849",76
"8850",76
"8851",83
"8852",49
"8853",42.8333333333253
"8854",32
"8855",32
"8856",32
"8857",85
"8858",85
"8859",42
"8860",85
"8861",85
"8862",85
"8863",67
"8864",37
"8865",37
"8866",37
"8867",37
"8868",37
"8869",37
"8870",37
"8871",37
"8872",37
"8873",37
"8874",37
"8875",37
"8876",69.0833333333305
"8877",69.0833333333305
"8878",69.0833333333305
"8879",69.0833333333305
"8880",69.0833333333305
"8881",69.0833333333305
"8882",69.0833333333305
"8883",69.0833333333305
"8884",76
"8885",37
"8886",38
"8887",76
"8888",39
"8889",38
"8890",35
"8891",51
"8892",48
"8893",48
"8894",32
"8895",42
"8896",19
"8897",47
"8898",52
"8899",52
"8900",34
"8901",34
"8902",37
"8903",47
"8904",48
"8905",47.07
"8906",32
"8907",48
"8908",47
"8909",32
"8910",42
"8911",37
"8912",32
"8913",47
"8914",32
"8915",42
"8916",49
"8917",31
"8918",47
"8919",39
"8920",85
"8921",48.2335999999974
"8922",47
"8923",47
"8924",76
"8925",19
"8926",54.9066666666723
"8927",54.9066666666723
"8928",54.9066666666723
"8929",54.9066666666723
"8930",54.9066666666723
"8931",54.9066666666723
"8932",54.9066666666723
"8933",54.9066666666723
"8934",54.9066666666723
"8935",54.9066666666723
"8936",54.9066666666723
"8937",54.9066666666723
"8938",54.9066666666723
"8939",54.9066666666723
"8940",54.9066666666723
"8941",54.9066666666723
"8942",54.9066666666723
"8943",54.9066666666723
"8944",54.9066666666723
"8945",54.9066666666723
"8946",54.9066666666723
"8947",54.9066666666723
"8948",54.9066666666723
"8949",54.9066666666723
"8950",54.9066666666723
"8951",54.9066666666723
"8952",54.9066666666723
"8953",54.9066666666723
"8954",54.9066666666723
"8955",54.9066666666723
"8956",54.9066666666723
"8957",54.9066666666723
"8958",54.9066666666723
"8959",54.9066666666723
"8960",54.9066666666723
"8961",54.9066666666723
"8962",54.9066666666723
"8963",54.9066666666723
"8964",54.9066666666723
"8965",52
"8966",48
"8967",57
"8968",57
"8969",57
"8970",57
"8971",35
"8972",76
"8973",24.7337307496192
"8974",24.7337307496192
"8975",85
"8976",76
"8977",28
"8978",28
"8979",28
"8980",76
"8981",47.9266666666665
"8982",69
"8983",47.6318080000017
"8984",47
"8985",24
"8986",42
"8987",36
"8988",47
"8989",48
"8990",72
"8991",47
"8992",47
"8993",47
"8994",47
"8995",47
"8996",44.5000000000184
"8997",42
"8998",47
"8999",47.8166666666614
"9000",32
"9001",76
"9002",76
"9003",76
"9004",36
"9005",48
"9006",76
"9007",76
"9008",75
"9009",76
"9010",76
"9011",76
"9012",76
"9013",76
"9014",76
"9015",76
"9016",76
"9017",76
"9018",76
"9019",76
"9020",76
"9021",76
"9022",76
"9023",76
"9024",76
"9025",76
"9026",76
"9027",76
"9028",76
"9029",76
"9030",76
"9031",76
"9032",76
"9033",77.7499999999957
"9034",24
"9035",24
"9036",24
"9037",24
"9038",36
"9039",18.0500000000014
"9040",32
"9041",85
"9042",85
"9043",45
"9044",45
"9045",45
"9046",45
"9047",32
"9048",50
"9049",66
"9050",81
"9051",85
"9052",48
"9053",76
"9054",43.2200000000075
"9055",47
"9056",76
"9057",34
"9058",32
"9059",76
"9060",35
"9061",14
"9062",38
"9063",37.8721279999985
"9064",46.5412000000017
"9065",51
"9066",37
"9067",41
"9068",47
"9069",41
"9070",35
"9071",47
"9072",48
"9073",48
"9074",44.8333333333344
"9075",85
"9076",36
"9077",47
"9078",24
"9079",34
"9080",34
"9081",47
"9082",85
"9083",48
"9084",85
"9085",57
"9086",57
"9087",79.2337066666668
"9088",23
"9089",23
"9090",23
"9091",23
"9092",23
"9093",23
"9094",23
"9095",23
"9096",23
"9097",23
"9098",23
"9099",23
"9100",23
"9101",23
"9102",23
"9103",23
"9104",23
"9105",23
"9106",43
"9107",43
"9108",43
"9109",43
"9110",43
"9111",43
"9112",43
"9113",43
"9114",43
"9115",43
"9116",43
"9117",43
"9118",43
"9119",43
"9120",43
"9121",43
"9122",43
"9123",43
"9124",43
"9125",43
"9126",43
"9127",43
"9128",43
"9129",43
"9130",43
"9131",43
"9132",43
"9133",43
"9134",43
"9135",43
"9136",43
"9137",43
"9138",43
"9139",43
"9140",43
"9141",43
"9142",48
"9143",52
"9144",52
"9145",85
"9146",85
"9147",85
"9148",57
"9149",57
"9150",57
"9151",57
"9152",41
"9153",41
"9154",41
"9155",41
"9156",41
"9157",41
"9158",41
"9159",41
"9160",24
"9161",45.6264533333468
"9162",47
"9163",76
"9164",32
"9165",44.5400000000099
"9166",49
"9167",32
"9168",19
"9169",76
"9170",76
"9171",31
"9172",76
"9173",47
"9174",78
"9175",31.6520000000018
"9176",37
"9177",76
"9178",19
"9179",19
"9180",71
"9181",32
"9182",47
"9183",35
"9184",32
"9185",32
"9186",37
"9187",81
"9188",76
"9189",76
"9190",76
"9191",84
"9192",84
"9193",84
"9194",84
"9195",84
"9196",84
"9197",84
"9198",84
"9199",32
"9200",32
"9201",32
"9202",47.8333333333334
"9203",45.8333333333341
"9204",45.8333333333341
"9205",37
"9206",31
"9207",76
"9208",76
"9209",76
"9210",76
"9211",76
"9212",19
"9213",32
"9214",32
"9215",68
"9216",68
"9217",68
"9218",68
"9219",68
"9220",68
"9221",68
"9222",37
"9223",32
"9224",38.5168853333372
"9225",47
"9226",30.7004517333356
"9227",47
"9228",19
"9229",19
"9230",45
"9231",19
"9232",19
"9233",48
"9234",48
"9235",48
"9236",48
"9237",48
"9238",48
"9239",48
"9240",48
"9241",48
"9242",48
"9243",48
"9244",48
"9245",48
"9246",48
"9247",48
"9248",48
"9249",48
"9250",48
"9251",48
"9252",76
"9253",85
"9254",48
"9255",42
"9256",51
"9257",30.4299999999915
"9258",42
"9259",48
"9260",37
"9261",42.5306666666664
"9262",43.3120000000011
"9263",49
"9264",47
"9265",35
"9266",19
"9267",26
"9268",48.583342200073
"9269",78
"9270",81
"9271",40.7560000000138
"9272",28
"9273",39
"9274",47.5132480000072
"9275",46.3000000000119
"9276",39
"9277",47
"9278",47
"9279",47
"9280",47
"9281",32
"9282",47.3
"9283",47
"9284",41.7666666666636
"9285",35
"9286",42
"9287",35
"9288",36
"9289",36
"9290",85
"9291",28
"9292",28
"9293",37
"9294",57.8888257772804
"9295",76
"9296",48
"9297",32
"9298",32
"9299",47
"9300",76
"9301",32
"9302",31.1757440000002
"9303",55
"9304",55
"9305",55
"9306",55
"9307",55
"9308",55
"9309",55
"9310",55
"9311",55
"9312",55
"9313",55
"9314",55
"9315",55
"9316",28
"9317",28
"9318",28
"9319",28
"9320",28
"9321",28
"9322",28
"9323",28
"9324",28
"9325",28
"9326",28
"9327",28
"9328",28
"9329",28
"9330",34
"9331",34
"9332",34
"9333",34
"9334",34
"9335",34
"9336",34
"9337",34
"9338",19
"9339",76
"9340",38
"9341",34
"9342",37
"9343",19
"9344",56
"9345",35
"9346",39
"9347",32
"9348",26
"9349",78
"9350",35
"9351",16
"9352",19
"9353",26
"9354",90
"9355",26
"9356",72
"9357",38
"9358",19.393576275976
"9359",26
"9360",38
"9361",35
"9362",31
"9363",32
"9364",43.3158697880324
"9365",37
"9366",76
"9367",87
"9368",87
"9369",87
"9370",80
"9371",81
"9372",81
"9373",81
"9374",38
"9375",38
"9376",38
"9377",38
"9378",38
"9379",38
"9380",38
"9381",38
"9382",38
"9383",15
"9384",15
"9385",15
"9386",15
"9387",40
"9388",15
"9389",15
"9390",37
"9391",37
"9392",37
"9393",37
"9394",37
"9395",37
"9396",37
"9397",37
"9398",37
"9399",37
"9400",37
"9401",37
"9402",37
"9403",37
"9404",37
"9405",37
"9406",37
"9407",37
"9408",37
"9409",37
"9410",37
"9411",37
"9412",14
"9413",33
"9414",33
"9415",33
"9416",33
"9417",33
"9418",33
"9419",33
"9420",33
"9421",33
"9422",33
"9423",33
"9424",33
"9425",33
"9426",33
"9427",33
"9428",33
"9429",33
"9430",33
"9431",33
"9432",33
"9433",31
"9434",31
"9435",18
"9436",18
"9437",18
"9438",18
"9439",18
"9440",18
"9441",18
"9442",18
"9443",18
"9444",18
"9445",18
"9446",18
"9447",18
"9448",18
"9449",18
"9450",18
"9451",30
"9452",30
"9453",30
"9454",30
"9455",30
"9456",30
"9457",30
"9458",30
"9459",30
"9460",29
"9461",29
"9462",34
"9463",34
"9464",27
"9465",27
"9466",27
"9467",27
"9468",27
"9469",27
"9470",85
"9471",34
"9472",40
"9473",40
"9474",15
"9475",15
"9476",39
"9477",39
"9478",39
"9479",15
"9480",15
"9481",15
"9482",15
"9483",15
"9484",15
"9485",15
"9486",15
"9487",15
"9488",15
"9489",15
"9490",15
"9491",15
"9492",15
"9493",15
"9494",15
"9495",15
"9496",15
"9497",15
"9498",15
"9499",15
"9500",15
"9501",15
"9502",15
"9503",15
"9504",15
"9505",15
"9506",15
"9507",15
"9508",15
"9509",15
"9510",15
"9511",15
"9512",15
"9513",15
"9514",15
"9515",15
"9516",15
"9517",15
"9518",15
"9519",15
"9520",15
"9521",15
"9522",15
"9523",15
"9524",24
"9525",15
"9526",15
"9527",34
"9528",34
"9529",34
"9530",34
"9531",34
"9532",31
"9533",31
"9534",31
"9535",31
"9536",31
"9537",31
"9538",31
"9539",31
"9540",31
"9541",31
"9542",31
"9543",90
"9544",90
"9545",90
"9546",90
"9547",90
"9548",90
"9549",90
"9550",90
"9551",90
"9552",90
"9553",90
"9554",90
"9555",90
"9556",90
"9557",31
"9558",34
"9559",34
"9560",34
"9561",34
"9562",34
"9563",34
"9564",34
"9565",34
"9566",34
"9567",34
"9568",36
"9569",36
"9570",36
"9571",36
"9572",36
"9573",28
"9574",21
"9575",40
"9576",14
"9577",37
"9578",33
"9579",33
"9580",33
"9581",33
"9582",33
"9583",84
"9584",84
"9585",84
"9586",84
"9587",84
"9588",39
"9589",36
"9590",36
"9591",36
"9592",36
"9593",36
"9594",36
"9595",36
"9596",36
"9597",36
"9598",36
"9599",36
"9600",36
"9601",36
"9602",36
"9603",36
"9604",36
"9605",36
"9606",36
"9607",36
"9608",36
"9609",36
"9610",36
"9611",36
"9612",36
"9613",37
"9614",37
"9615",37
"9616",37
"9617",37
"9618",37
"9619",37
"9620",37
"9621",37
"9622",37
"9623",37
"9624",37
"9625",37
"9626",37
"9627",37
"9628",37
"9629",27
"9630",27
"9631",27
"9632",27
"9633",42
"9634",35.2699999999788
"9635",15
"9636",37
"9637",14
"9638",14
"9639",14
"9640",14
"9641",26
"9642",41
"9643",38
"9644",35.1519999999991
"9645",72
"9646",32
"9647",34
"9648",34
"9649",34
"9650",45
"9651",45
"9652",45
"9653",78
"9654",38
"9655",38
"9656",38
"9657",38
"9658",35
"9659",38
"9660",28
"9661",62
"9662",26
"9663",26
"9664",26
"9665",26
"9666",26
"9667",40
"9668",38
"9669",14
"9670",84
"9671",35.0680000000003
"9672",32
"9673",36
"9674",17
"9675",85
"9676",26
"9677",41
"9678",40
"9679",16
"9680",90
"9681",40.4603947387997
"9682",39
"9683",28
"9684",38
"9685",37.9840000000063
"9686",33
"9687",40
"9688",40
"9689",27
"9690",27
"9691",34
"9692",34
"9693",34
"9694",34
"9695",34
"9696",34
"9697",34
"9698",78
"9699",37
"9700",37
"9701",37
"9702",37
"9703",37
"9704",37
"9705",39
"9706",43.8333333333152
"9707",43.8333333333152
"9708",43.8333333333152
"9709",43.8333333333152
"9710",43.8333333333152
"9711",NA
"9712",NA
"9713",NA
"9714",NA
"9715",NA
"9716",NA
"9717",NA
"9718",NA
"9719",NA
"9720",40
"9721",32.4166666666799
"9722",26
"9723",14
"9724",41
"9725",57.9079326221991
"9726",34
"9727",60.1435813333462
"9728",27
"9729",27
"9730",27
"9731",27
"9732",40
"9733",27
"9734",64
"9735",26
"9736",68
"9737",31
"9738",26
"9739",26
"9740",40
"9741",6
"9742",6
"9743",6
"9744",28.5836858666642
"9745",32
"9746",37
"9747",34
"9748",38
"9749",38
"9750",16
"9751",26
"9752",38
"9753",38
"9754",38
"9755",26
"9756",65
"9757",16
"9758",53
"9759",37
"9760",26
"9761",26
"9762",26
"9763",31
"9764",31
"9765",31
"9766",31
"9767",31
"9768",31
"9769",31
"9770",31
"9771",31
"9772",31
"9773",31
"9774",31
"9775",31
"9776",31
"9777",31
"9778",31
"9779",31
"9780",31
"9781",31
"9782",31
"9783",31
"9784",31
"9785",31
"9786",31
"9787",31
"9788",31
"9789",31
"9790",31
"9791",31
"9792",31
"9793",31
"9794",31
"9795",31
"9796",31
"9797",31
"9798",31
"9799",31
"9800",31
"9801",31
"9802",31
"9803",31
"9804",31
"9805",31
"9806",31
"9807",31
"9808",31
"9809",31
"9810",31
"9811",31
"9812",31
"9813",31
"9814",31
"9815",31
"9816",31
"9817",31
"9818",31
"9819",31
"9820",31
"9821",31
"9822",31
"9823",31
"9824",31
"9825",31
"9826",31
"9827",31
"9828",31
"9829",31
"9830",31
"9831",31
"9832",31
"9833",31
"9834",31
"9835",31
"9836",31
"9837",31
"9838",31
"9839",31
"9840",31
"9841",31
"9842",31
"9843",31
"9844",31
"9845",31
"9846",31
"9847",31
"9848",31
"9849",31
"9850",31
"9851",31
"9852",31
"9853",31
"9854",31
"9855",38
"9856",40
"9857",31
"9858",31
"9859",31
"9860",37
"9861",37
"9862",37
"9863",53
"9864",33
"9865",32
"9866",33
"9867",55
"9868",40
"9869",38
"9870",31
"9871",39
"9872",26
"9873",39
"9874",39.7784746666651
"9875",20.7847103999982
"9876",41
"9877",32.9775178818921
"9878",46
"9879",46
"9880",46
"9881",46
"9882",46
"9883",46
"9884",46
"9885",46
"9886",46
"9887",46
"9888",46
"9889",46
"9890",46
"9891",46
"9892",46
"9893",46
"9894",46
"9895",15
"9896",41
"9897",84
"9898",36.4
"9899",41
"9900",41
"9901",38
"9902",40
"9903",34
"9904",32
"9905",14
"9906",14
"9907",39
"9908",26.1340583092718
"9909",68
"9910",31
"9911",40
"9912",38
"9913",43
"9914",41
"9915",69
"9916",NA
"9917",NA
"9918",NA
"9919",NA
"9920",NA
"9921",NA
"9922",NA
"9923",NA
"9924",NA
"9925",NA
"9926",NA
"9927",NA
"9928",NA
"9929",NA
"9930",NA
"9931",NA
"9932",33
"9933",38
"9934",26
"9935",21
"9936",37
"9937",NA
"9938",NA
"9939",NA
"9940",NA
"9941",NA
"9942",NA
"9943",NA
"9944",NA
"9945",40
"9946",41
"9947",40
"9948",30.7940290666698
"9949",26
"9950",26
"9951",26
"9952",26
"9953",26
"9954",26
"9955",26
"9956",26
"9957",26
"9958",26
"9959",26
"9960",26
"9961",26
"9962",26
"9963",26
"9964",15
"9965",15
"9966",15
"9967",15
"9968",37
"9969",34.1937637896507
"9970",16
"9971",26
"9972",26
"9973",26
"9974",36
"9975",14
"9976",26
"9977",26
"9978",76
"9979",26
"9980",77
"9981",46.8515772391816
"9982",33
"9983",37
"9984",37
"9985",37
"9986",37
"9987",37
"9988",37
"9989",32.4166666666799
"9990",32.4166666666799
"9991",32.4166666666799
"9992",NA
"9993",NA
"9994",NA
"9995",NA
"9996",NA
"9997",NA
"9998",NA
"9999",NA
"10000",NA
"10001",NA
"10002",NA
"10003",NA
"10004",NA
"10005",NA
"10006",NA
"10007",NA
"10008",52.7500000000096
"10009",52.7500000000096
"10010",52.7500000000096
"10011",NA
"10012",NA
"10013",NA
"10014",NA
"10015",NA
"10016",NA
"10017",NA
"10018",NA
"10019",NA
"10020",NA
"10021",NA
"10022",NA
"10023",NA
"10024",NA
"10025",47
"10026",46
"10027",46
"10028",46
"10029",46
"10030",46
"10031",46
"10032",42
"10033",46.9499999999997
"10034",44.1666624666772
"10035",44.1666624666772
"10036",44.1666624666772
"10037",44.1666624666772
"10038",NA
"10039",NA
"10040",NA
"10041",NA
"10042",NA
"10043",NA
"10044",NA
"10045",NA
"10046",NA
"10047",NA
"10048",NA
"10049",NA
"10050",NA
"10051",NA
"10052",NA
"10053",NA
"10054",NA
"10055",NA
"10056",NA
"10057",NA
"10058",NA
"10059",NA
"10060",NA
"10061",NA
"10062",NA
"10063",NA
"10064",NA
"10065",NA
"10066",NA
"10067",NA
"10068",NA
"10069",NA
"10070",NA
"10071",NA
"10072",NA
"10073",NA
"10074",NA
"10075",NA
"10076",NA
"10077",NA
"10078",NA
"10079",NA
"10080",NA
"10081",NA
"10082",NA
"10083",NA
"10084",NA
"10085",NA
"10086",NA
"10087",NA
"10088",NA
"10089",NA
"10090",NA
"10091",NA
"10092",NA
"10093",NA
"10094",NA
"10095",NA
"10096",NA
"10097",NA
"10098",NA
"10099",NA
"10100",NA
"10101",NA
"10102",NA
"10103",NA
"10104",NA
"10105",NA
"10106",NA
"10107",NA
"10108",NA
"10109",NA
"10110",NA
"10111",NA
"10112",NA
"10113",NA
"10114",NA
"10115",NA
"10116",NA
"10117",NA
"10118",NA
"10119",NA
"10120",NA
"10121",NA
"10122",NA
"10123",NA
"10124",NA
"10125",NA
"10126",NA
"10127",NA
"10128",NA
"10129",NA
"10130",NA
"10131",NA
"10132",NA
"10133",NA
"10134",NA
"10135",NA
"10136",NA
"10137",NA
"10138",NA
"10139",NA
"10140",NA
"10141",NA
"10142",NA
"10143",NA
"10144",NA
"10145",NA
"10146",NA
"10147",NA
"10148",NA
"10149",NA
"10150",NA
"10151",NA
"10152",NA
"10153",NA
"10154",NA
"10155",NA
"10156",NA
"10157",NA
"10158",NA
"10159",NA
"10160",NA
"10161",NA
"10162",NA
"10163",NA
"10164",NA
"10165",NA
"10166",NA
"10167",NA
"10168",NA
"10169",NA
"10170",NA
"10171",NA
"10172",NA
"10173",NA
"10174",NA
"10175",NA
"10176",NA
"10177",NA
"10178",NA
"10179",NA
"10180",NA
"10181",50
"10182",50
"10183",50
"10184",50
"10185",50
"10186",20.8333380666659
"10187",20.8333380666659
"10188",20.8333380666659
"10189",20.8333380666659
"10190",20.8333380666659
"10191",20.8333380666659
"10192",20.8333380666659
"10193",20.8333380666659
"10194",20.8333380666659
"10195",20.8333380666659
"10196",20.8333380666659
"10197",NA
"10198",NA
"10199",NA
"10200",NA
"10201",NA
"10202",NA
"10203",NA
"10204",76
"10205",76
"10206",76
"10207",76
"10208",76
"10209",76
"10210",76
"10211",76
"10212",76
"10213",76
"10214",76
"10215",76
"10216",76
"10217",76
"10218",76
"10219",76
"10220",NA
"10221",NA
"10222",35
"10223",35
"10224",35
"10225",35
"10226",35
"10227",35
"10228",35
"10229",NA
"10230",NA
"10231",NA
"10232",NA
"10233",NA
"10234",NA
"10235",NA
"10236",NA
"10237",NA
"10238",NA
"10239",NA
"10240",NA
"10241",NA
"10242",NA
"10243",NA
"10244",NA
"10245",NA
"10246",NA
"10247",NA
"10248",NA
"10249",NA
"10250",NA
"10251",NA
"10252",NA
"10253",67
"10254",67
"10255",67
"10256",67
"10257",67
"10258",67
"10259",67
"10260",67
"10261",67
"10262",67
"10263",67
"10264",NA
"10265",NA
"10266",NA
"10267",NA
"10268",NA
"10269",NA
"10270",NA
"10271",NA
"10272",NA
"10273",NA
"10274",NA
"10275",NA
"10276",NA
"10277",NA
"10278",NA
"10279",NA
"10280",NA
"10281",NA
"10282",NA
"10283",NA
"10284",NA
"10285",NA
"10286",NA
"10287",NA
"10288",NA
"10289",NA
"10290",NA
"10291",74
"10292",NA
"10293",NA
"10294",NA
"10295",NA
"10296",NA
"10297",NA
"10298",NA
"10299",NA
"10300",NA
"10301",NA
"10302",NA
"10303",NA
"10304",NA
"10305",NA
"10306",NA
"10307",NA
"10308",NA
"10309",NA
"10310",NA
"10311",NA
"10312",NA
"10313",NA
"10314",NA
"10315",NA
"10316",NA
"10317",NA
"10318",NA
"10319",NA
"10320",NA
"10321",NA
"10322",NA
"10323",NA
"10324",NA
"10325",NA
"10326",NA
"10327",NA
"10328",NA
"10329",NA
"10330",NA
"10331",NA
"10332",NA
"10333",NA
"10334",NA
"10335",NA
"10336",NA
"10337",NA
"10338",NA
"10339",NA
"10340",NA
"10341",NA
"10342",NA
"10343",NA
"10344",NA
"10345",NA
"10346",NA
"10347",NA
"10348",NA
"10349",NA
"10350",NA
"10351",NA
"10352",NA
"10353",NA
"10354",NA
"10355",NA
"10356",NA
"10357",NA
"10358",NA
"10359",NA
"10360",NA
"10361",NA
"10362",NA
"10363",NA
"10364",NA
"10365",NA
"10366",NA
"10367",NA
"10368",NA
"10369",NA
"10370",NA
"10371",NA
"10372",NA
"10373",NA
"10374",NA
"10375",NA
"10376",NA
"10377",NA
"10378",NA
"10379",NA
"10380",NA
"10381",65
"10382",NA
"10383",NA
"10384",NA
"10385",NA
"10386",NA
"10387",NA
"10388",NA
"10389",60
"10390",NA
"10391",NA
"10392",NA
"10393",NA
"10394",NA
"10395",NA
"10396",NA
"10397",NA
"10398",NA
"10399",NA
"10400",NA
"10401",NA
"10402",NA
"10403",NA
"10404",NA
"10405",NA
"10406",NA
"10407",NA
"10408",NA
"10409",NA
"10410",NA
"10411",NA
"10412",NA
"10413",NA
"10414",NA
"10415",NA
"10416",NA
"10417",NA
"10418",NA
"10419",NA
"10420",NA
"10421",NA
"10422",NA
"10423",NA
"10424",NA
"10425",NA
"10426",NA
"10427",89
"10428",89
"10429",89
"10430",89
"10431",89
"10432",89
"10433",89
"10434",NA
"10435",NA
"10436",NA
"10437",NA
