"","Longitude","Latitude","sradedit","sradedit.1","sradedit.2","sradedit.3","sradedit.4","sradedit.5","sradedit.6","sradedit.7","sradedit.8","sradedit.9","sradedit.10","sradedit.11"
"9862",64,53.2,5048.45,9337.75,14811.65,22757.4,28914.5,31522.1,30550.8,26251.45,19721.45,12384.35,6365.35,4432.45
"9863",118.72,44.191,9794.45279999992,13883.5232,19933.0448,25893.6447999999,29225.6391999996,29121.8640000001,24707.1935999995,24348.0744000003,21649.6976,16210.276,11026.9087999999,8650.14399999993
"9864",79.18848676,52.05810064,5187.57114875097,9247.50311785187,16666.0537817132,23214.4175841842,29304.9064424225,31027.9779174805,30221.3839740378,26748.8076336907,20318.3948827887,13165.1626615307,7128.52209485519,4355.89638436622
"9865",84.36230876,52.76895214,2847.97116026205,5615.28486630614,14544.0056606869,23029.8215519228,29424.50322192,31560.67096256,30544.73559512,26534.0792530426,19953.5958676441,12610.9958026951,6368.05417932412,2896.61643307308
"9866",74.13243044,56.0053848,4418.68483395048,8466.97592428113,14653.4651047852,21394.4501853412,27144.6777319072,29071.3993819777,27021.692140909,23918.6491433845,17914.8701922056,10773.741576109,4856.53970265388,3174.05349993685
"9867",115.0711656,50.51798575,7306.24524544832,11612.5587427587,17718.5503146551,23401.1613655172,28259.0216363795,29058.0848951375,27357.8323911726,25301.8562208276,20410.5774712068,13785.5426528966,8541.37860651732,6098.85037793107
"9868",111.93,38.78,11669.28,13835.878,19706.122,24331.402,26627.282,29424.664,25384.07,25790.74,21306.672,17340.654,13074.956,10921.708
"9869",111,40.78,11384.15,14617.18,20358.08,25521.57,28637.57,30076.96,25212.09,24890.39,21200.59,17353.6,12689.66,10250.64
"9870",86.75619198,50.93268139,5993.08271078236,10130.1800786085,17609.5663103023,24423.3812744219,29756.2274813643,32183.4042249732,30877.782822124,27250.70661012,21137.2712498445,13994.2122778355,8091.080746156,4907.26388875176
"9871",81.58146324,53.21029613,3850.53072880353,7798.2634338325,15083.8667077564,22568.0990537753,28487.7285659727,30739.1093868048,28449.3297245836,26044.7595626041,19624.9060577295,12329.5676343874,5787.43516342749,3163.49606146646
"9872",60.84426871,54.9652153,4442.16251895174,8457.07448145754,14388.6931290575,21700.0941336367,28100.9476569011,30205.3479230575,29436.7585316962,25218.2468891359,18641.8748771541,11182.9632254023,5028.34570054246,3587.28657304826
"9873",70.02766853,56.06363894,3839.57906413756,8145.3649575758,13750.8265764791,21499.6368647244,27585.3703088018,29871.3904488809,27789.8706261623,24367.9669012142,18035.9930357275,10684.2026519534,4776.04161197845,3091.89710064916
"9874",112.0437,38.8438,11781.3446016001,14261.8657664,20715.3765632,25109.5245696001,27241.3069184,29479.8187648001,24769.3875840003,24742.1686527994,21893.3922047999,17783.7050751999,13505.0004864,11178.8231424
"9875",90.38766033,51.19137369,6846.80203814311,11213.0262755914,17956.2217852246,24887.2528616467,30125.7860180578,32318.5085070179,31046.23862616,27038.765258284,21045.7307568481,13918.7468852922,8242.83950920398,5552.49708118719
"9876",81.7986012,54.23959495,4552.41322187024,8345.56370462953,15174.4648783576,21888.5316626786,28482.9932981238,30720.6460875618,28931.6578751423,25437.2147019816,19080.6132029337,11439.8876831408,5529.96294633358,3643.82173730412
"9877",74.25223207,55.80639474,4507.23900415793,8690.7656607686,14855.2056273219,21278.1864993363,27084.1199723983,29454.1187048137,26806.4939144666,24385.6094522898,18189.030195022,10771.1522418744,4988.26126204192,3301.85175047835
"9878",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9879",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9880",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9881",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9882",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9883",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9884",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9885",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9886",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9887",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9888",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9889",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9890",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9891",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9892",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9893",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9894",146.255906,-26.614448,32767,29590.218441106,25971.7948301157,20720.1391113037,15874.9531435494,13326.711710935,14540.8889358771,18400.077536,23774.6906162048,28982.5904795904,31310.7040095974,32731.3875383758
"9895",90.31667788,52.71183066,6577.20772124013,11011.5727235064,17906.0423475494,24035.5213330372,30101.9869938659,29080.235161338,26568.3339384204,25794.563315466,20741.8452636019,13427.5170602085,7742.6797952437,4883.50752760896
"9896",79.66098677,55.28007656,4270.25156308613,8412.43378427673,14838.3938060419,22067.7432783322,28029.0224020422,29880.6819536066,29002.4638785559,24942.1500592368,18429.6129294883,11110.0907920762,5279.14475460113,3494.84671551781
"9897",84.212682,54.0939082,4087.57712742048,8680.5748088667,16055.6599894708,23399.8162954579,29223.6917266382,31731.5209166465,30143.3792580896,26483.3935387557,20076.1079586006,12513.9526490006,6751.12376687325,3839.48018326191
"9898",111.88,38.77,11912.9520000001,14122.0200000001,20186.3780000001,24552.8400000001,26449.368,29598.328,25410.064,26085.676,21375.572,17472.3460000001,13296.7160000001,11055.5680000001
"9899",69.10877298,56.25705032,3807.06248256364,7887.79726645827,13694.2998097056,21417.567444902,27642.1335525166,29187.8061507122,27808.385511677,24189.9564814288,17945.4603600726,10555.0570064401,4843.68201851628,3143.90758737093
"9900",60.75625646,54.61986794,4572.69739205618,8574.89360590252,14246.1997188599,21233.3399233569,28207.6826613998,30831.7873566845,29465.7767295751,25449.3515567348,18968.9966787751,11323.2546559592,5228.4276079327,3723.01484068874
"9901",113.9746,39.9377,10624.2550624,13024.84796,18922.5671200001,22919.772552,27540.8072928,28663.4243360001,21214.0912480001,21423.7714528,19782.5129040001,16839.5194912,12259.1963152,9894.13297280003
"9902",43.05016115,44.25924739,5252.54335883167,8054.31205318633,16332.9510396034,21191.3646690802,28249.4922664026,32767,32630.6808063631,29296.4033593992,23949.7939930139,16974.1549407708,11428.677075607,6732.98248241933
"9903",61.49760123,54.55571466,4719.56178367431,8880.92778424853,14782.9250975456,22134.1810191972,28434.7861752232,31086.905231786,29601.7358621283,25594.9363080227,19063.9535889283,11508.7340637998,5497.68516032852,3918.10920697137
"9904",82.71326181,53.86854284,4833.73196094207,9204.48523085728,15657.6399633225,22474.3869782286,28778.2044817224,30614.3428308629,28469.2534753117,26390.5352741887,20471.8490449469,12767.3218047729,5699.40995489744,3263.29698992862
"9905",37.25,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9906",37.25,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9907",119.9,47.1,8866.40000000022,13205.8500000002,19070.0000000002,24074.3500000006,28167.9499999999,28370.7999999997,26515.7000000001,26570.3000000001,21763.4000000002,15506.3000000002,10076.9000000002,7652.80000000023
"9908",83.84242561,51.78808541,5827.72716115112,9947.04603972911,16613.3292345607,23017.3340819235,27399.7706770034,27140.8911247386,25304.3116114559,24767.0839368016,19536.4420136951,12497.7865597571,6982.87411180678,4777.8661384202
"9909",60.52548099,54.14955376,4707.81770658655,8800.72092703961,14507.4037794643,21940.6263069831,28177.8901973891,30824.6512951696,29618.0503408267,25647.9230157344,19294.2815276798,11742.5747332806,5552.53780970766,3908.58890207983
"9910",84.90916827,52.04495775,7532.87572719156,11906.3764075222,18122.8199653446,23334.1439627487,28347.5817762968,29515.5140935718,28412.2858445213,26685.5619094553,21329.9922337485,14325.3899688662,8446.22182424205,6032.37606513001
"9911",112.2061,39.0051,10901.6845856,13366.1608416001,19484.4754976001,23967.2064352003,27369.556272,29492.5034848,23554.8720192004,24331.1925535998,20410.7145952003,16807.1486112001,12436.7801728,10249.2427296001
"9912",113.97,39.93,10860.8319999993,13361.3919999995,19134.8779999994,22938.628,27522.3960000001,28859.2959999996,21244.7200000006,21636.7700000004,20075.546,17040.3319999993,12418.1979999994,10068.5919999995
"9913",65.6089276,55.60920667,4098.45914846116,8265.96538996767,14129.83205465,22018.749389636,28197.7995837805,30802.9621905473,29358.1853460314,24960.6964620596,18480.4070955104,11058.6726085827,4948.85199621541,3384.41301280577
"9914",106.3689698,50.51887564,7487.15516621659,11901.3084001594,18448.2915264603,24851.349408251,29538.1147376114,31336.5093629483,29938.4036994074,26899.0650867689,21274.364004308,14445.3738614191,8818.1391022369,6294.51781403628
"9915",144.4304,-36.3958,32767,28050.1612288,21749.2644095999,14377.3345343998,8776.147808,7002.25034880005,7882.32188799984,11294.1640128,16342.4326080001,23494.9950783998,28999.9261888,32638.7825344
"9916",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9917",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9918",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9919",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9920",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9921",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9922",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9923",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9924",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9925",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9926",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9927",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9928",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9929",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9930",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9931",145.01,-35.76,32766.538,28405.0240000001,22049.836,15132.336,9554.50599999997,7165.33000000003,7970.83600000006,11203.076,16867.71,23770.3700000001,29120.834,31949.6240000001
"9932",92.3261057,53.46047299,4904.88387278864,9365.15392003989,16855.6349027337,23761.5623363299,29069.1448553632,30717.3759567725,28903.9133535082,25915.4402078157,20030.9122716491,12758.1194338229,6983.81953946081,3925.30420770944
"9933",108.4786096,52.49958847,3861.08099544376,8518.55270979285,16636.0242769736,23760.7043190622,28381.7189114064,29391.2251947997,28926.8913003117,25758.3256966219,20038.5339145842,13044.8766288878,7025.33154302322,3689.13653409832
"9934",85.759157,51.73358842,9750.12886334244,14399.9667775541,19884.6513907386,18374.9554677467,24060.4914975501,22133.1330641199,18239.4699399081,21717.1325561004,21298.998437902,14035.3672808117,9968.15796403479,8001.63387098611
"9935",63.24993952,54.35393895,4746.93259794765,9026.54833998849,14805.1458149372,22347.6781889592,28679.1155997257,31249.9905642011,29962.1038692199,25721.2850746126,19143.8413943267,11712.1685586838,5774.53231028376,3989.07956630471
"9936",120.61,48.59,8092.796,12432.886,18644.884,24145.3079999999,28021.2159999999,28477.3379999999,26297.2460000001,25917.32,21277.104,14753.402,9358.80199999999,6923.638
"9937",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9938",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9939",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9940",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9941",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9942",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9943",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9944",146.5,-30.92,32767,29223.39,24844.3,18715.74,13839.2,10806.1,11983.72,16021.55,22051.86,27664.24,30942.6600000001,32767
"9945",112.2091,39.5005,12630.5278240009,14898.9162880007,20601.3418560005,24477.7322719998,26760.4787839999,28554.4150879993,20933.8032959996,20711.5631520001,20234.8064640002,18365.6174560009,14121.744608001,11869.7455200009
"9946",80.79668094,54.0805614,4849.03147525758,8930.36365369805,15234.6656323165,22480.4295911851,28793.1560630071,30302.83812606,28893.0521832735,25586.6449467323,19355.6785062071,11823.2173623285,5798.98024175438,3755.75328741091
"9947",111.9332,38.7986,12006.8872255999,14135.494464,20226.3790783999,24950.9907903999,26836.0359679999,29369.987584,24998.2127872,25407.9457024001,21666.4006912,17584.5649984,13385.201408,11239.0875903999
"9948",72.67495057,55.79859398,4348.09823749191,8217.50717358197,14107.2810365239,20014.019964914,26970.5739913262,29483.5991282078,27816.5084972792,24543.6923036719,17970.6528239679,10579.424168044,4695.64992971002,3022.85435155796
"9949",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9950",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9951",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9952",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9953",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9954",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9955",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9956",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9957",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9958",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9959",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9960",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9961",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9962",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9963",92.5,56.17,3887.22999999999,7852.64999999998,15032.65,21289.85,26631.22,29147.73,27537.64,23682.38,18119.24,10625.89,4885.61999999999,2953.54999999999
"9964",52.17,52.67,5040.3,9614.496,15013.104,21290.4840000001,27922.832,30711.1180000001,29988.0700000001,26076.052,19658.964,12364.2,6516.21399999999,4121.59600000001
"9965",52.17,52.67,5040.3,9614.496,15013.104,21290.4840000001,27922.832,30711.1180000001,29988.0700000001,26076.052,19658.964,12364.2,6516.21399999999,4121.59600000001
"9966",52.17,52.67,5040.3,9614.496,15013.104,21290.4840000001,27922.832,30711.1180000001,29988.0700000001,26076.052,19658.964,12364.2,6516.21399999999,4121.59600000001
"9967",52.17,52.67,5040.3,9614.496,15013.104,21290.4840000001,27922.832,30711.1180000001,29988.0700000001,26076.052,19658.964,12364.2,6516.21399999999,4121.59600000001
"9968",61.46482617,55.34226691,4521.02000565105,8436.0989299146,14357.5244672869,21650.5987479588,28005.446759975,30060.8932221919,29069.2368050397,25178.8188937639,18477.9229196248,11037.1251729573,5233.72733024712,3530.51118815583
"9969",64.71196635,55.66184092,3951.62815609087,7978.97750133435,14316.4410308497,21823.4285078858,27981.7101942251,30661.5770003192,29120.9261336008,24725.2418950874,18338.7034059068,11023.7271552528,4876.73273689169,3411.80303620117
"9970",62.05294177,54.60871993,4732.59488871664,8890.44489690024,14573.4031982847,21817.909029224,28562.8503385132,30911.1156798453,29675.5552527831,25584.5034078486,19000.6886793508,11567.9757471069,5594.87609928527,3890.0541670361
"9971",86.78513147,50.21847446,5362.95795720654,9926.99307422671,17583.7811842333,24572.661234394,29791.9282951757,32205.6464188998,30793.1377062862,27018.9494753269,20947.4608033137,14075.1061629467,8203.78016499294,4673.46263839264
"9972",84.22864675,51.45252301,6648.7030180822,10890.8091757822,17302.3818215222,23900.1017951021,29212.5362317381,31366.3892258152,30707.3471941152,26976.6340433621,20698.0847732334,13491.8112226066,7733.2814071333,5384.10890979118
"9973",45.5172196,52.13799372,4907.29710768158,8200.90073712102,13904.5429804823,21268.4054147179,27798.0791772711,29617.720937768,29204.3148679945,25831.484647993,19372.6562003208,11922.9062647965,5989.10077968042,3758.13352207932
"9974",40.24154146,50.82543904,4607.23637011162,8966.23183550098,13475.1074986811,21133.4030577485,27877.4039308031,29550.4928094559,29976.3495797749,26407.9791604336,19403.0057324095,11795.2026384885,6392.78920544428,4192.76844920948
"9975",38.0413864,50.46580787,4906.13965535999,8925.85977820001,14352.3475713483,21938.6592471858,28778.1048184529,31421.1096113341,30791.66888828,26657.2027886283,19892.53908304,12182.7003335342,6755.82817110585,4260.81819553292
"9976",45.62040205,51.9717018,4909.38846822496,8255.09172722524,14021.0099929762,21497.9660266754,28083.6056503989,29915.8435233745,29624.0122617257,26041.7677368758,19256.605845375,12083.9259433251,6097.2469667759,3782.0732652752
"9977",86.69438049,51.05007718,5985.76005983764,9906.53787867243,17262.587224175,24347.9574834876,29497.0983163374,32090.1513166891,30524.6072372776,27113.3566940792,21100.1296708641,13907.9842003176,7872.25097350256,4918.27238694256
"9978",113.0310489,50.01865124,7733.02858999906,12169.5595356788,18677.1603657187,25137.9565434794,29609.6427901989,31001.5670493619,30350.2190066446,27099.4999762392,21415.3341123991,14667.1113775188,9168.51735519876,6603.53758371901
"9979",84.21666533,51.74596592,6206.12619529088,10302.4087673744,16879.5363969316,23223.0612803059,28510.6923007479,29630.9529642494,28903.4351548433,25952.9773375057,20152.5888862127,12964.3946194092,7348.26463627128,5087.25749247058
"9980",95.50327638,51.87746053,6401.13067042972,11012.2937985767,17831.7225064446,24956.3116468354,30110.2489113731,32363.3185046308,30151.0219445433,26691.1262683108,20903.6618026428,13772.2341831795,8087.37110813105,5384.11181404461
"9981",97.15013039,50.32688484,6851.38153760009,11198.3646919979,17846.804395839,24727.438489759,29477.9712145947,31585.1133589947,30257.1149665665,26706.0790598771,20877.2273127889,13828.6669248046,8258.73004887564,5704.47515110778
"9982",75.6054631,55.85616499,4413.71458799068,8339.13561793567,14342.0313932845,20916.8522510591,27382.826967763,28751.3424518115,26457.495910296,23715.7740729084,17662.8812529472,10506.5006823418,4939.48201694914,3342.80743412569
"9983",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9984",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9985",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9986",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9987",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9988",124.4,48,8362.75000000002,12625.25,18401.0000000001,23331.25,27472.4999999998,27159.75,25502.7499999998,25238.7500000001,21100.75,14851.5000000001,9459.24999999997,7182.50000000001
"9989",122.7,47.3,8653.49999999991,12923.2999999999,18868.1999999999,23919.3,27873.7000000001,27118.25,23084.7000000001,24609.9499999999,21291.2499999999,15279.7999999999,9836.4999999999,7458.29999999991
"9990",122.7,47.3,8653.49999999991,12923.2999999999,18868.1999999999,23919.3,27873.7000000001,27118.25,23084.7000000001,24609.9499999999,21291.2499999999,15279.7999999999,9836.4999999999,7458.29999999991
"9991",122.7,47.3,8653.49999999991,12923.2999999999,18868.1999999999,23919.3,27873.7000000001,27118.25,23084.7000000001,24609.9499999999,21291.2499999999,15279.7999999999,9836.4999999999,7458.29999999991
"9992",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9993",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9994",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9995",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9996",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9997",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9998",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"9999",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"10000",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"10001",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"10002",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"10003",116.2,-30,32767,30861.2499999999,25779.5,18935.25,14079.7500000002,11451,12122.0000000001,15276.5,20426.0000000002,27569,31931.7499999999,32767
"10004",116.8,-30,32767,30716.2500000001,25475.7500000001,19067.5,13841.0000000001,11065.5000000001,11836.5,15678.0000000001,21333.0000000001,27927.5,32440.2500000001,32767
"10005",116.8,-30,32767,30716.2500000001,25475.7500000001,19067.5,13841.0000000001,11065.5000000001,11836.5,15678.0000000001,21333.0000000001,27927.5,32440.2500000001,32767
"10006",116.8,-30,32767,30716.2500000001,25475.7500000001,19067.5,13841.0000000001,11065.5000000001,11836.5,15678.0000000001,21333.0000000001,27927.5,32440.2500000001,32767
