"","co"
"7889",364.246571428571
"7890",364.246571428571
"7891",364.246571428571
"7892",364.246571428571
"7893",364.246571428571
"7894",364.246571428571
"7895",364.246571428571
"7896",364.246571428571
"7897",364.246571428571
"7898",364.246571428571
"7899",364.246571428571
"7900",364.246571428571
"7901",364.246571428571
"7902",364.246571428571
"7903",364.246571428571
"7904",364.246571428571
"7905",364.246571428571
"7906",364.246571428571
"7907",364.246571428571
"7908",364.246571428571
"7909",364.246571428571
"7910",364.246571428571
"7911",364.246571428571
"7912",364.246571428571
"7913",364.246571428571
"7914",364.246571428571
"7915",364.246571428571
"7916",364.246571428571
"7917",364.246571428571
"7918",364.246571428571
"7919",364.246571428571
"7920",364.246571428571
"7921",364.246571428571
"7922",364.246571428571
"7923",364.246571428571
"7924",364.246571428571
"7925",364.246571428571
"7926",364.246571428571
"7927",364.246571428571
"7928",364.246571428571
"7929",364.246571428571
"7930",364.246571428571
"7931",364.246571428571
"7932",364.246571428571
"7933",364.246571428571
"7934",364.246571428571
"7935",364.246571428571
"7936",364.246571428571
"7937",364.246571428571
"7938",364.246571428571
"7939",364.246571428571
"7940",364.246571428571
"7941",364.246571428571
"7942",364.246571428571
"7943",364.246571428571
"7944",364.246571428571
"7945",364.246571428571
"7946",364.246571428571
"7947",364.246571428571
"7948",364.246571428571
"7949",364.246571428571
"7950",364.246571428571
"7951",364.246571428571
"7952",364.246571428571
"7953",364.246571428571
"7954",364.246571428571
"7955",364.246571428571
"7956",364.246571428571
"7957",364.246571428571
"7958",364.246571428571
"7959",364.246571428571
"7960",364.246571428571
"7961",364.246571428571
"7962",364.246571428571
"7963",364.246571428571
"7964",364.246571428571
"7965",364.246571428571
"7966",364.246571428571
"7967",364.246571428571
"7968",364.246571428571
"7969",364.246571428571
"7970",364.246571428571
"7971",364.246571428571
"7972",364.246571428571
"7973",364.246571428571
"7974",364.246571428571
"7975",364.246571428571
"7976",364.246571428571
"7977",364.246571428571
"7978",364.246571428571
"7979",364.246571428571
"7980",364.246571428571
"7981",364.246571428571
"7982",364.246571428571
"7983",364.246571428571
"7984",364.246571428571
"7985",364.246571428571
"7986",364.246571428571
"7987",364.246571428571
"7988",364.246571428571
"7989",364.246571428571
"7990",364.246571428571
"7991",364.246571428571
"7992",364.246571428571
"7993",364.246571428571
"7994",364.246571428571
"7995",364.246571428571
"7996",364.246571428571
"7997",364.246571428571
"7998",364.246571428571
"7999",364.246571428571
"8000",364.246571428571
"8001",364.246571428571
"8002",364.246571428571
"8003",364.246571428571
"8004",364.246571428571
"8005",364.246571428571
"8006",364.246571428571
"8007",364.246571428571
"8008",364.246571428571
"8009",364.246571428571
"8010",364.246571428571
"8011",364.246571428571
"8012",364.246571428571
"8013",364.246571428571
"8014",364.246571428571
"8015",364.246571428571
"8016",364.246571428571
"8017",364.246571428571
"8018",364.246571428571
"8019",364.246571428571
"8020",364.246571428571
"8021",364.246571428571
"8022",364.246571428571
"8023",364.246571428571
"8024",364.246571428571
"8025",364.246571428571
"8026",364.246571428571
"8027",364.246571428571
"8028",364.246571428571
"8029",364.246571428571
"8030",364.246571428571
"8031",364.246571428571
"8032",364.246571428571
"8033",364.246571428571
"8034",364.246571428571
"8035",364.246571428571
"8036",364.246571428571
"8037",364.246571428571
"8038",364.246571428571
"8039",364.246571428571
"8040",364.246571428571
"8041",364.246571428571
"8042",364.246571428571
"8043",364.246571428571
"8044",364.246571428571
"8045",364.246571428571
"8046",364.246571428571
"8047",364.246571428571
"8048",364.246571428571
"8049",364.246571428571
"8050",364.246571428571
"8051",364.246571428571
"8052",364.246571428571
"8053",364.246571428571
"8054",364.246571428571
"8055",364.246571428571
"8056",364.246571428571
"8057",364.246571428571
"8058",364.246571428571
"8059",364.246571428571
"8060",364.246571428571
"8061",364.246571428571
"8062",364.246571428571
"8063",364.246571428571
"8064",364.246571428571
"8065",364.246571428571
"8066",364.246571428571
"8067",364.246571428571
"8068",364.246571428571
"8069",364.246571428571
"8070",364.246571428571
"8071",364.246571428571
"8072",364.246571428571
"8073",364.246571428571
"8074",364.246571428571
"8075",364.246571428571
"8076",364.246571428571
"8077",364.246571428571
"8078",364.246571428571
"8079",364.246571428571
"8080",364.246571428571
"8081",364.246571428571
"8082",364.246571428571
"8083",364.246571428571
"8084",364.246571428571
"8085",364.246571428571
"8086",364.246571428571
"8087",364.246571428571
"8088",364.246571428571
"8089",364.246571428571
"8090",364.246571428571
"8091",364.246571428571
"8092",364.246571428571
"8093",364.246571428571
"8094",364.246571428571
"8095",364.246571428571
"8096",364.246571428571
"8097",364.246571428571
"8098",364.246571428571
"8099",364.246571428571
"8100",364.246571428571
"8101",364.246571428571
"8102",364.246571428571
"8103",364.246571428571
"8104",364.246571428571
"8105",364.246571428571
"8106",364.246571428571
"8107",364.246571428571
"8108",364.246571428571
"8109",364.246571428571
"8110",364.246571428571
"8111",364.246571428571
"8112",364.246571428571
"8113",364.246571428571
"8114",364.246571428571
"8115",364.246571428571
"8116",364.246571428571
"8117",364.246571428571
"8118",364.246571428571
"8119",364.246571428571
"8120",364.246571428571
"8121",364.246571428571
"8122",364.246571428571
"8123",364.246571428571
"8124",364.246571428571
"8125",364.246571428571
"8126",364.246571428571
"8127",364.246571428571
"8128",364.246571428571
"8129",364.246571428571
"8130",364.246571428571
"8131",364.246571428571
"8132",364.246571428571
"8133",364.246571428571
"8134",364.246571428571
"8135",364.246571428571
"8136",364.246571428571
"8137",364.246571428571
"8138",364.246571428571
"8139",364.246571428571
"8140",364.246571428571
"8141",364.246571428571
"8142",364.246571428571
"8143",364.246571428571
"8144",364.246571428571
"8145",364.246571428571
"8146",364.246571428571
"8147",364.246571428571
"8148",364.246571428571
"8149",364.246571428571
"8150",364.246571428571
"8151",364.246571428571
"8152",364.246571428571
"8153",364.246571428571
"8154",364.246571428571
"8155",364.246571428571
"8156",364.246571428571
"8157",364.246571428571
"8158",364.246571428571
"8159",364.246571428571
"8160",364.246571428571
"8161",364.246571428571
"8162",364.246571428571
"8163",364.246571428571
"8164",364.246571428571
"8165",364.246571428571
"8166",364.246571428571
"8167",364.246571428571
"8168",364.246571428571
"8169",364.246571428571
"8170",364.246571428571
"8171",364.246571428571
"8172",364.246571428571
"8173",364.246571428571
"8174",364.246571428571
"8175",364.246571428571
"8176",364.246571428571
"8177",364.246571428571
"8178",364.246571428571
"8179",364.246571428571
"8180",364.246571428571
"8181",364.246571428571
"8182",364.246571428571
"8183",364.246571428571
"8184",364.246571428571
"8185",364.246571428571
"8186",364.246571428571
"8187",364.246571428571
"8188",364.246571428571
"8189",364.246571428571
"8190",364.246571428571
"8191",364.246571428571
"8192",364.246571428571
"8193",364.246571428571
"8194",364.246571428571
"8195",364.246571428571
"8196",364.246571428571
"8197",364.246571428571
"8198",364.246571428571
"8199",364.246571428571
"8200",364.246571428571
"8201",364.246571428571
"8202",364.246571428571
"8203",364.246571428571
"8204",364.246571428571
"8205",364.246571428571
"8206",364.246571428571
"8207",364.246571428571
"8208",364.246571428571
"8209",364.246571428571
"8210",364.246571428571
"8211",364.246571428571
"8212",364.246571428571
"8213",364.246571428571
"8214",364.246571428571
"8215",364.246571428571
"8216",364.246571428571
"8217",364.246571428571
"8218",364.246571428571
"8219",364.246571428571
"8220",364.246571428571
"8221",364.246571428571
"8222",364.246571428571
"8223",364.246571428571
"8224",364.246571428571
"8225",364.246571428571
"8226",364.246571428571
"8227",364.246571428571
"8228",364.246571428571
"8229",364.246571428571
"8230",364.246571428571
"8231",364.246571428571
"8232",364.246571428571
"8233",364.246571428571
"8234",364.246571428571
"8235",364.246571428571
"8236",364.246571428571
"8237",364.246571428571
"8238",364.246571428571
"8239",364.246571428571
"8240",364.246571428571
"8241",364.246571428571
"8242",364.246571428571
"8243",364.246571428571
"8244",364.246571428571
"8245",364.246571428571
"8246",364.246571428571
"8247",364.246571428571
"8248",364.246571428571
"8249",364.246571428571
"8250",364.246571428571
"8251",364.246571428571
"8252",364.246571428571
"8253",364.246571428571
"8254",364.246571428571
"8255",364.246571428571
"8256",364.246571428571
"8257",364.246571428571
"8258",364.246571428571
"8259",364.246571428571
"8260",364.246571428571
"8261",364.246571428571
"8262",364.246571428571
"8263",364.246571428571
"8264",364.246571428571
"8265",364.246571428571
"8266",364.246571428571
"8267",364.246571428571
"8268",364.246571428571
"8269",364.246571428571
"8270",364.246571428571
"8271",364.246571428571
"8272",364.246571428571
"8273",364.246571428571
"8274",364.246571428571
"8275",364.246571428571
"8276",364.246571428571
"8277",364.246571428571
"8278",364.246571428571
"8279",364.246571428571
"8280",364.246571428571
"8281",364.246571428571
"8282",364.246571428571
"8283",364.246571428571
"8284",364.246571428571
"8285",364.246571428571
"8286",364.246571428571
"8287",364.246571428571
"8288",364.246571428571
"8289",364.246571428571
"8290",364.246571428571
"8291",364.246571428571
"8292",364.246571428571
"8293",364.246571428571
"8294",364.246571428571
"8295",364.246571428571
"8296",364.246571428571
"8297",364.246571428571
"8298",364.246571428571
"8299",364.246571428571
"8300",364.246571428571
"8301",364.246571428571
"8302",364.246571428571
"8303",364.246571428571
"8304",364.246571428571
"8305",364.246571428571
"8306",364.246571428571
"8307",364.246571428571
"8308",364.246571428571
"8309",364.246571428571
"8310",364.246571428571
"8311",364.246571428571
"8312",364.246571428571
"8313",364.246571428571
"8314",364.246571428571
"8315",364.246571428571
"8316",364.246571428571
"8317",364.246571428571
"8318",364.246571428571
"8319",364.246571428571
"8320",364.246571428571
"8321",364.246571428571
"8322",364.246571428571
"8323",364.246571428571
"8324",364.246571428571
"8325",364.246571428571
"8326",364.246571428571
"8327",364.246571428571
"8328",364.246571428571
"8329",364.246571428571
"8330",364.246571428571
"8331",364.246571428571
"8332",364.246571428571
"8333",364.246571428571
"8334",364.246571428571
"8335",364.246571428571
"8336",364.246571428571
"8337",364.246571428571
"8338",364.246571428571
"8339",364.246571428571
"8340",364.246571428571
"8341",364.246571428571
"8342",364.246571428571
"8343",364.246571428571
"8344",364.246571428571
"8345",364.246571428571
"8346",364.246571428571
"8347",364.246571428571
"8348",364.246571428571
"8349",364.246571428571
"8350",364.246571428571
"8351",364.246571428571
"8352",364.246571428571
"8353",364.246571428571
"8354",364.246571428571
"8355",364.246571428571
"8356",364.246571428571
"8357",364.246571428571
"8358",364.246571428571
"8359",364.246571428571
"8360",364.246571428571
"8361",364.246571428571
"8362",364.246571428571
"8363",364.246571428571
"8364",364.246571428571
"8365",364.246571428571
"8366",364.246571428571
"8367",364.246571428571
"8368",364.246571428571
"8369",364.246571428571
"8370",364.246571428571
"8371",364.246571428571
"8372",364.246571428571
"8373",364.246571428571
"8374",364.246571428571
"8375",364.246571428571
"8376",364.246571428571
"8377",364.246571428571
"8378",364.246571428571
"8379",364.246571428571
"8380",364.246571428571
"8381",364.246571428571
"8382",364.246571428571
"8383",364.246571428571
"8384",364.246571428571
"8385",364.246571428571
"8386",364.246571428571
"8387",364.246571428571
"8388",364.246571428571
"8389",364.246571428571
"8390",364.246571428571
"8391",364.246571428571
"8392",364.246571428571
"8393",364.246571428571
"8394",364.246571428571
"8395",364.246571428571
"8396",364.246571428571
"8397",364.246571428571
"8398",364.246571428571
"8399",364.246571428571
"8400",364.246571428571
"8401",364.246571428571
"8402",364.246571428571
"8403",364.246571428571
"8404",364.246571428571
"8405",364.246571428571
"8406",364.246571428571
"8407",364.246571428571
"8408",364.246571428571
"8409",364.246571428571
"8410",364.246571428571
"8411",364.246571428571
"8412",364.246571428571
"8413",364.246571428571
"8414",364.246571428571
"8415",364.246571428571
"8416",364.246571428571
"8417",364.246571428571
"8418",364.246571428571
"8419",364.246571428571
"8420",364.246571428571
"8421",364.246571428571
"8422",364.246571428571
"8423",364.246571428571
"8424",364.246571428571
"8425",364.246571428571
"8426",364.246571428571
"8427",364.246571428571
"8428",364.246571428571
"8429",364.246571428571
"8430",364.246571428571
"8431",364.246571428571
"8432",364.246571428571
"8433",364.246571428571
"8434",364.246571428571
"8435",364.246571428571
"8436",364.246571428571
"8437",364.246571428571
"8438",364.246571428571
"8439",364.246571428571
"8440",364.246571428571
"8441",364.246571428571
"8442",364.246571428571
"8443",364.246571428571
"8444",364.246571428571
"8445",364.246571428571
"8446",364.246571428571
"8447",364.246571428571
"8448",364.246571428571
"8449",364.246571428571
"8450",364.246571428571
"8451",364.246571428571
"8452",364.246571428571
"8453",364.246571428571
"8454",364.246571428571
"8455",364.246571428571
"8456",364.246571428571
"8457",364.246571428571
"8458",364.246571428571
"8459",364.246571428571
"8460",364.246571428571
"8461",364.246571428571
"8462",364.246571428571
"8463",364.246571428571
"8464",364.246571428571
"8465",364.246571428571
"8466",364.246571428571
"8467",364.246571428571
"8468",364.246571428571
"8469",364.246571428571
"8470",364.246571428571
"8471",364.246571428571
"8472",364.246571428571
"8473",364.246571428571
"8474",364.246571428571
"8475",364.246571428571
"8476",364.246571428571
"8477",364.246571428571
"8478",364.246571428571
"8479",364.246571428571
"8480",364.246571428571
"8481",364.246571428571
"8482",364.246571428571
"8483",364.246571428571
"8484",364.246571428571
"8485",364.246571428571
"8486",364.246571428571
"8487",364.246571428571
"8488",364.246571428571
"8489",364.246571428571
"8490",364.246571428571
"8491",364.246571428571
"8492",364.246571428571
"8493",364.246571428571
"8494",364.246571428571
"8495",364.246571428571
"8496",364.246571428571
"8497",364.246571428571
"8498",364.246571428571
"8499",364.246571428571
"8500",364.246571428571
"8501",364.246571428571
"8502",364.246571428571
"8503",364.246571428571
"8504",364.246571428571
"8505",364.246571428571
"8506",364.246571428571
"8507",364.246571428571
"8508",364.246571428571
"8509",364.246571428571
"8510",364.246571428571
"8511",364.246571428571
"8512",364.246571428571
"8513",364.246571428571
"8514",364.246571428571
"8515",364.246571428571
"8516",364.246571428571
"8517",364.246571428571
"8518",364.246571428571
"8519",364.246571428571
"8520",364.246571428571
"8521",364.246571428571
"8522",364.246571428571
"8523",364.246571428571
"8524",364.246571428571
"8525",364.246571428571
"8526",364.246571428571
"8527",364.246571428571
"8528",364.246571428571
"8529",364.246571428571
"8530",364.246571428571
"8531",364.246571428571
"8532",364.246571428571
"8533",364.246571428571
"8534",364.246571428571
"8535",364.246571428571
"8536",364.246571428571
"8537",364.246571428571
"8538",364.246571428571
"8539",364.246571428571
"8540",364.246571428571
"8541",364.246571428571
"8542",364.246571428571
"8543",364.246571428571
"8544",364.246571428571
"8545",364.246571428571
"8546",364.246571428571
"8547",364.246571428571
"8548",364.246571428571
"8549",364.246571428571
"8550",364.246571428571
"8551",364.246571428571
"8552",364.246571428571
"8553",364.246571428571
"8554",364.246571428571
"8555",364.246571428571
"8556",364.246571428571
"8557",364.246571428571
"8558",364.246571428571
"8559",364.246571428571
"8560",364.246571428571
"8561",364.246571428571
"8562",364.246571428571
"8563",364.246571428571
"8564",364.246571428571
"8565",364.246571428571
"8566",364.246571428571
"8567",364.246571428571
"8568",364.246571428571
"8569",364.246571428571
"8570",364.246571428571
"8571",364.246571428571
"8572",364.246571428571
"8573",364.246571428571
"8574",364.246571428571
"8575",364.246571428571
"8576",364.246571428571
"8577",364.246571428571
"8578",364.246571428571
"8579",364.246571428571
"8580",364.246571428571
"8581",364.246571428571
"8582",364.246571428571
"8583",364.246571428571
"8584",364.246571428571
"8585",364.246571428571
"8586",364.246571428571
"8587",364.246571428571
"8588",364.246571428571
"8589",364.246571428571
"8590",364.246571428571
"8591",364.246571428571
"8592",364.246571428571
"8593",364.246571428571
"8594",364.246571428571
"8595",364.246571428571
"8596",364.246571428571
"8597",364.246571428571
"8598",364.246571428571
"8599",364.246571428571
"8600",364.246571428571
"8601",364.246571428571
"8602",364.246571428571
"8603",364.246571428571
"8604",364.246571428571
"8605",364.246571428571
"8606",364.246571428571
"8607",364.246571428571
"8608",364.246571428571
"8609",364.246571428571
"8610",364.246571428571
"8611",364.246571428571
"8612",364.246571428571
"8613",364.246571428571
"8614",364.246571428571
"8615",364.246571428571
"8616",364.246571428571
"8617",364.246571428571
"8618",364.246571428571
"8619",364.246571428571
"8620",364.246571428571
"8621",364.246571428571
"8622",364.246571428571
"8623",364.246571428571
"8624",364.246571428571
"8625",364.246571428571
"8626",364.246571428571
"8627",364.246571428571
"8628",364.246571428571
"8629",364.246571428571
"8630",364.246571428571
"8631",364.246571428571
"8632",364.246571428571
"8633",364.246571428571
"8634",364.246571428571
"8635",364.246571428571
"8636",364.246571428571
"8637",364.246571428571
"8638",364.246571428571
"8639",364.246571428571
"8640",364.246571428571
"8641",364.246571428571
"8642",364.246571428571
"8643",364.246571428571
"8644",364.246571428571
"8645",364.246571428571
"8646",364.246571428571
"8647",364.246571428571
"8648",364.246571428571
"8649",364.246571428571
"8650",364.246571428571
"8651",364.246571428571
"8652",364.246571428571
"8653",364.246571428571
"8654",364.246571428571
"8655",364.246571428571
"8656",364.246571428571
"8657",364.246571428571
"8658",364.246571428571
"8659",364.246571428571
"8660",364.246571428571
"8661",364.246571428571
"8662",364.246571428571
"8663",364.246571428571
"8664",364.246571428571
"8665",364.246571428571
"8666",364.246571428571
"8667",364.246571428571
"8668",364.246571428571
"8669",364.246571428571
"8670",364.246571428571
"8671",364.246571428571
"8672",364.246571428571
"8673",364.246571428571
"8674",364.246571428571
"8675",364.246571428571
"8676",364.246571428571
"8677",364.246571428571
"8678",364.246571428571
"8679",364.246571428571
"8680",364.246571428571
"8681",364.246571428571
"8682",364.246571428571
"8683",364.246571428571
"8684",364.246571428571
"8685",364.246571428571
"8686",364.246571428571
"8687",364.246571428571
"8688",364.246571428571
"8689",364.246571428571
"8690",364.246571428571
"8691",364.246571428571
"8692",364.246571428571
"8693",364.246571428571
"8694",364.246571428571
"8695",364.246571428571
"8696",364.246571428571
"8697",364.246571428571
"8698",364.246571428571
"8699",364.246571428571
"8700",364.246571428571
"8701",364.246571428571
"8702",364.246571428571
"8703",364.246571428571
"8704",364.246571428571
"8705",364.246571428571
"8706",364.246571428571
"8707",364.246571428571
"8708",364.246571428571
"8709",364.246571428571
"8710",364.246571428571
"8711",364.246571428571
"8712",364.246571428571
"8713",364.246571428571
"8714",364.246571428571
"8715",364.246571428571
"8716",364.246571428571
"8717",364.246571428571
"8718",364.246571428571
"8719",364.246571428571
"8720",364.246571428571
"8721",364.246571428571
"8722",364.246571428571
"8723",364.246571428571
"8724",364.246571428571
"8725",364.246571428571
"8726",364.246571428571
"8727",364.246571428571
"8728",364.246571428571
"8729",364.246571428571
"8730",364.246571428571
"8731",364.246571428571
"8732",364.246571428571
"8733",364.246571428571
"8734",364.246571428571
"8735",364.246571428571
"8736",364.246571428571
"8737",364.246571428571
"8738",364.246571428571
"8739",364.246571428571
"8740",364.246571428571
"8741",364.246571428571
"8742",364.246571428571
"8743",364.246571428571
"8744",364.246571428571
"8745",364.246571428571
"8746",364.246571428571
"8747",364.246571428571
"8748",364.246571428571
"8749",364.246571428571
"8750",364.246571428571
"8751",364.246571428571
"8752",364.246571428571
"8753",364.246571428571
"8754",364.246571428571
"8755",364.246571428571
"8756",364.246571428571
"8757",364.246571428571
"8758",364.246571428571
"8759",364.246571428571
"8760",364.246571428571
"8761",364.246571428571
"8762",364.246571428571
"8763",364.246571428571
"8764",364.246571428571
"8765",364.246571428571
"8766",364.246571428571
"8767",364.246571428571
"8768",364.246571428571
"8769",364.246571428571
"8770",364.246571428571
"8771",364.246571428571
"8772",364.246571428571
"8773",364.246571428571
"8774",364.246571428571
"8775",364.246571428571
"8776",364.246571428571
"8777",364.246571428571
"8778",364.246571428571
"8779",364.246571428571
"8780",364.246571428571
"8781",364.246571428571
"8782",364.246571428571
"8783",364.246571428571
"8784",364.246571428571
"8785",364.246571428571
"8786",364.246571428571
"8787",364.246571428571
"8788",364.246571428571
"8789",364.246571428571
"8790",364.246571428571
"8791",364.246571428571
"8792",364.246571428571
"8793",364.246571428571
"8794",364.246571428571
"8795",364.246571428571
"8796",364.246571428571
"8797",364.246571428571
"8798",364.246571428571
"8799",364.246571428571
"8800",364.246571428571
"8801",364.246571428571
"8802",364.246571428571
"8803",364.246571428571
"8804",364.246571428571
"8805",364.246571428571
"8806",364.246571428571
"8807",364.246571428571
"8808",364.246571428571
"8809",364.246571428571
"8810",364.246571428571
"8811",364.246571428571
"8812",364.246571428571
"8813",364.246571428571
"8814",364.246571428571
"8815",364.246571428571
"8816",364.246571428571
"8817",364.246571428571
"8818",364.246571428571
"8819",364.246571428571
"8820",364.246571428571
"8821",364.246571428571
"8822",364.246571428571
"8823",364.246571428571
"8824",364.246571428571
"8825",364.246571428571
"8826",364.246571428571
"8827",364.246571428571
"8828",364.246571428571
"8829",364.246571428571
"8830",364.246571428571
"8831",364.246571428571
"8832",364.246571428571
"8833",364.246571428571
"8834",364.246571428571
"8835",364.246571428571
"8836",364.246571428571
"8837",364.246571428571
"8838",364.246571428571
"8839",364.246571428571
"8840",364.246571428571
"8841",364.246571428571
"8842",364.246571428571
"8843",364.246571428571
"8844",364.246571428571
"8845",364.246571428571
"8846",364.246571428571
"8847",364.246571428571
"8848",364.246571428571
"8849",364.246571428571
"8850",364.246571428571
"8851",364.246571428571
"8852",364.246571428571
"8853",364.246571428571
"8854",364.246571428571
"8855",364.246571428571
"8856",364.246571428571
"8857",364.246571428571
"8858",364.246571428571
"8859",364.246571428571
"8860",364.246571428571
"8861",364.246571428571
"8862",364.246571428571
"8863",364.246571428571
"8864",364.246571428571
"8865",364.246571428571
"8866",364.246571428571
"8867",364.246571428571
"8868",364.246571428571
"8869",364.246571428571
"8870",364.246571428571
"8871",364.246571428571
"8872",364.246571428571
"8873",364.246571428571
"8874",364.246571428571
"8875",364.246571428571
"8876",364.246571428571
"8877",364.246571428571
"8878",364.246571428571
"8879",364.246571428571
"8880",364.246571428571
"8881",364.246571428571
"8882",364.246571428571
"8883",364.246571428571
"8884",364.246571428571
"8885",364.246571428571
"8886",364.246571428571
"8887",364.246571428571
"8888",364.246571428571
"8889",364.246571428571
"8890",364.246571428571
"8891",364.246571428571
"8892",364.246571428571
"8893",364.246571428571
"8894",364.246571428571
"8895",364.246571428571
"8896",364.246571428571
"8897",364.246571428571
"8898",364.246571428571
"8899",364.246571428571
"8900",364.246571428571
"8901",364.246571428571
"8902",364.246571428571
"8903",364.246571428571
"8904",364.246571428571
"8905",364.246571428571
"8906",364.246571428571
"8907",364.246571428571
"8908",364.246571428571
"8909",364.246571428571
"8910",364.246571428571
"8911",364.246571428571
"8912",364.246571428571
"8913",364.246571428571
"8914",364.246571428571
"8915",364.246571428571
"8916",364.246571428571
"8917",364.246571428571
"8918",364.246571428571
"8919",364.246571428571
"8920",364.246571428571
"8921",364.246571428571
"8922",364.246571428571
"8923",364.246571428571
"8924",364.246571428571
"8925",364.246571428571
"8926",364.246571428571
"8927",364.246571428571
"8928",364.246571428571
"8929",364.246571428571
"8930",364.246571428571
"8931",364.246571428571
"8932",364.246571428571
"8933",364.246571428571
"8934",364.246571428571
"8935",364.246571428571
"8936",364.246571428571
"8937",364.246571428571
"8938",364.246571428571
"8939",364.246571428571
"8940",364.246571428571
"8941",364.246571428571
"8942",364.246571428571
"8943",364.246571428571
"8944",364.246571428571
"8945",364.246571428571
"8946",364.246571428571
"8947",364.246571428571
"8948",364.246571428571
"8949",364.246571428571
"8950",364.246571428571
"8951",364.246571428571
"8952",364.246571428571
"8953",364.246571428571
"8954",364.246571428571
"8955",364.246571428571
"8956",364.246571428571
"8957",364.246571428571
"8958",364.246571428571
"8959",364.246571428571
"8960",364.246571428571
"8961",364.246571428571
"8962",364.246571428571
"8963",364.246571428571
"8964",364.246571428571
"8965",364.246571428571
"8966",364.246571428571
"8967",364.246571428571
"8968",364.246571428571
"8969",364.246571428571
"8970",364.246571428571
"8971",364.246571428571
"8972",364.246571428571
"8973",364.246571428571
"8974",364.246571428571
"8975",364.246571428571
"8976",364.246571428571
"8977",364.246571428571
"8978",364.246571428571
"8979",364.246571428571
"8980",364.246571428571
"8981",364.246571428571
"8982",364.246571428571
"8983",364.246571428571
"8984",364.246571428571
"8985",364.246571428571
"8986",364.246571428571
"8987",364.246571428571
"8988",364.246571428571
"8989",364.246571428571
"8990",364.246571428571
"8991",364.246571428571
"8992",364.246571428571
"8993",364.246571428571
"8994",364.246571428571
"8995",364.246571428571
"8996",364.246571428571
"8997",364.246571428571
"8998",364.246571428571
"8999",364.246571428571
"9000",364.246571428571
"9001",364.246571428571
"9002",364.246571428571
"9003",364.246571428571
"9004",364.246571428571
"9005",364.246571428571
"9006",364.246571428571
"9007",364.246571428571
"9008",364.246571428571
"9009",364.246571428571
"9010",364.246571428571
"9011",364.246571428571
"9012",364.246571428571
"9013",364.246571428571
"9014",364.246571428571
"9015",364.246571428571
"9016",364.246571428571
"9017",364.246571428571
"9018",364.246571428571
"9019",364.246571428571
"9020",364.246571428571
"9021",364.246571428571
"9022",364.246571428571
"9023",364.246571428571
"9024",364.246571428571
"9025",364.246571428571
"9026",364.246571428571
"9027",364.246571428571
"9028",364.246571428571
"9029",364.246571428571
"9030",364.246571428571
"9031",364.246571428571
"9032",364.246571428571
"9033",364.246571428571
"9034",364.246571428571
"9035",364.246571428571
"9036",364.246571428571
"9037",364.246571428571
"9038",364.246571428571
"9039",364.246571428571
"9040",364.246571428571
"9041",364.246571428571
"9042",364.246571428571
"9043",364.246571428571
"9044",364.246571428571
"9045",364.246571428571
"9046",364.246571428571
"9047",364.246571428571
"9048",364.246571428571
"9049",364.246571428571
"9050",364.246571428571
"9051",364.246571428571
"9052",364.246571428571
"9053",364.246571428571
"9054",364.246571428571
"9055",364.246571428571
"9056",364.246571428571
"9057",364.246571428571
"9058",364.246571428571
"9059",364.246571428571
"9060",364.246571428571
"9061",364.246571428571
"9062",364.246571428571
"9063",364.246571428571
"9064",364.246571428571
"9065",364.246571428571
"9066",364.246571428571
"9067",364.246571428571
"9068",364.246571428571
"9069",364.246571428571
"9070",364.246571428571
"9071",364.246571428571
"9072",364.246571428571
"9073",364.246571428571
"9074",364.246571428571
"9075",364.246571428571
"9076",364.246571428571
"9077",364.246571428571
"9078",364.246571428571
"9079",364.246571428571
"9080",364.246571428571
"9081",364.246571428571
"9082",364.246571428571
"9083",364.246571428571
"9084",364.246571428571
"9085",364.246571428571
"9086",364.246571428571
"9087",364.246571428571
"9088",364.246571428571
"9089",364.246571428571
"9090",364.246571428571
"9091",364.246571428571
"9092",364.246571428571
"9093",364.246571428571
"9094",364.246571428571
"9095",364.246571428571
"9096",364.246571428571
"9097",364.246571428571
"9098",364.246571428571
"9099",364.246571428571
"9100",364.246571428571
"9101",364.246571428571
"9102",364.246571428571
"9103",364.246571428571
"9104",364.246571428571
"9105",364.246571428571
"9106",364.246571428571
"9107",364.246571428571
"9108",364.246571428571
"9109",364.246571428571
"9110",364.246571428571
"9111",364.246571428571
"9112",364.246571428571
"9113",364.246571428571
"9114",364.246571428571
"9115",364.246571428571
"9116",364.246571428571
"9117",364.246571428571
"9118",364.246571428571
"9119",364.246571428571
"9120",364.246571428571
"9121",364.246571428571
"9122",364.246571428571
"9123",364.246571428571
"9124",364.246571428571
"9125",364.246571428571
"9126",364.246571428571
"9127",364.246571428571
"9128",364.246571428571
"9129",364.246571428571
"9130",364.246571428571
"9131",364.246571428571
"9132",364.246571428571
"9133",364.246571428571
"9134",364.246571428571
"9135",364.246571428571
"9136",364.246571428571
"9137",364.246571428571
"9138",364.246571428571
"9139",364.246571428571
"9140",364.246571428571
"9141",364.246571428571
"9142",364.246571428571
"9143",364.246571428571
"9144",364.246571428571
"9145",364.246571428571
"9146",364.246571428571
"9147",364.246571428571
"9148",364.246571428571
"9149",364.246571428571
"9150",364.246571428571
"9151",364.246571428571
"9152",364.246571428571
"9153",364.246571428571
"9154",364.246571428571
"9155",364.246571428571
"9156",364.246571428571
"9157",364.246571428571
"9158",364.246571428571
"9159",364.246571428571
"9160",364.246571428571
