"","ppfd"
"15394",32.9045198497234
"15395",32.5587440889357
"15396",32.6592478551818
"15397",32.7548745603898
"15398",33.5547511713954
"15399",33.3661202127853
"15400",32.8508744237869
"15401",32.8238278179525
"15402",34.8200030883751
"15403",34.0310392229026
"15404",34.1083730614046
"15405",33.219298574836
"15406",43.1476619222872
"15407",43.1476619222872
"15408",NA
"15409",NA
"15410",NA
"15411",42.9264906607204
"15412",42.9264906607204
"15413",42.9264906607204
"15414",40.9736572847994
"15415",40.9736572847994
"15416",40.9736572847994
"15417",35.55321452
"15418",35.55321452
"15419",35.55321452
"15420",NA
"15421",NA
"15422",NA
"15423",42.4341199
"15424",42.4341199
"15425",42.5156869199995
"15426",42.05523036
"15427",48.0386040799996
"15428",48.0386040799996
"15429",48.0386040799996
"15430",45.8109671714144
"15431",NA
"15432",34.1829051561825
"15433",34.1829051561825
"15434",34.1829051561825
"15435",42.9297698698575
"15436",42.9297698698575
"15437",42.9297698698575
"15438",45.3849801363299
"15439",38.024103431482
"15440",42.03492454
"15441",42.03492454
"15442",42.04823214
"15443",42.04823214
"15444",NA
"15445",38.9534771864474
"15446",42.8900445999998
"15447",42.8900445999998
"15448",41.3998020998203
"15449",42.0683077799998
"15450",42.0683077799998
"15451",38.2990583458729
"15452",37.4701670467666
"15453",37.0403574652444
"15454",39.3717167785022
"15455",36.8168490550967
"15456",38.3289575978824
"15457",34.9279392346564
"15458",38.1290666640487
"15459",37.6356491222478
"15460",39.9261138556789
"15461",38.255671051207
"15462",37.4973643229049
"15463",38.8917519081131
"15464",37.52416834
"15465",37.52416834
"15466",40.01705854
"15467",40.01705854
"15468",41.04520902
"15469",41.04520902
"15470",35.2989676202268
"15471",35.2989676202268
"15472",35.2989676202268
"15473",40.6919255600001
"15474",40.6919255600001
"15475",40.6919255600001
"15476",41.0320802856112
"15477",41.0320802856112
"15478",41.0320802856112
"15479",41.0320802856112
"15480",41.0320802856112
"15481",41.0320802856112
"15482",36.6439151808
"15483",38.7751381599998
"15484",38.7751381599998
"15485",40.03319494
"15486",38.4372260999997
"15487",38.4372260999997
"15488",46.4959818950086
"15489",46.4959818950086
"15490",44.5185970000014
"15491",44.5185970000014
"15492",40.0271579
"15493",40.0271579
"15494",36.399642466288
"15495",37.5922802
"15496",37.5922802
"15497",41.5624652999999
"15498",41.5624652999999
"15499",39.78493
"15500",39.78493
"15501",43.8879982932118
"15502",43.8879982932118
"15503",43.8879982932118
"15504",40.5807370834629
"15505",37.877142264
"15506",37.877142264
"15507",37.5148106288
"15508",40.1393037504133
"15509",40.1393097223202
"15510",35.4974541799998
"15511",35.4974541799998
"15512",40.7577549999999
"15513",38.6918873293626
"15514",36.0226259999989
"15515",36.0226259999989
"15516",34.9024963399987
"15517",34.9024963399987
"15518",39.8938575
"15519",39.8938575
"15520",40.0190284999999
"15521",40.0190284999999
"15522",40.3317333
"15523",40.3317333
"15524",NA
"15525",44.9976540367723
"15526",39.4093305835262
"15527",39.62184866
"15528",NA
"15529",NA
"15530",39.6418529
"15531",39.6418529
"15532",39.7217665000002
"15533",39.7217665000002
"15534",36.30282952
"15535",36.30282952
"15536",38.0526806600004
"15537",38.0526806600004
"15538",37.9098195678475
"15539",39.6543116268939
"15540",NA
"15541",NA
"15542",35.7553057957942
"15543",35.7553057957942
"15544",35.7553057957942
"15545",38.4855503
"15546",46.07859418
"15547",46.07859418
"15548",39.5873233599999
"15549",38.641391
"15550",38.641391
"15551",45.5770493
"15552",45.5770493
"15553",45.5770493
"15554",39.44919394
"15555",39.44919394
"15556",40.0428982
"15557",40.0428982
"15558",39.8517788112811
"15559",38.3915596016805
"15560",39.4100035
"15561",39.4100035
"15562",38.9328597399995
"15563",38.9328597399995
"15564",39.3088286528
"15565",39.3088286528
"15566",40.3380386
"15567",40.3380386
"15568",40.3380386
"15569",37.9217946
"15570",37.9217946
"15571",NA
"15572",NA
"15573",NA
"15574",NA
"15575",NA
"15576",34.9367649544336
"15577",40.2094064
"15578",40.2094064
"15579",39.797857918336
"15580",37.2419962199992
"15581",37.2419962199992
"15582",36.7838486
"15583",38.3373874935999
"15584",38.3373874935999
"15585",34.1451951921345
"15586",40.1247812218539
"15587",36.0957618171791
"15588",36.0522825
"15589",39.6879186246911
"15590",40.47734
"15591",40.47734
"15592",42.7238729218
"15593",38.42088128
"15594",38.42088128
"15595",37.8789673329133
"15596",NA
"15597",NA
"15598",38.7250666999999
"15599",38.81681978
"15600",38.81681978
"15601",36.8109552959985
"15602",40.0480526
"15603",40.0480526
"15604",45.9418235860099
"15605",45.9418235860099
"15606",45.9418235860099
"15607",37.5374773
"15608",37.5374773
"15609",39.130273736
"15610",45.7803166
"15611",42.8751192800001
"15612",42.8751192800001
"15613",39.7978612710725
"15614",41.8866899119997
"15615",40.6792268999995
"15616",40.6792268999995
"15617",40.1251262897588
"15618",41.19141786
"15619",49.071911
"15620",49.071911
"15621",38.3034983199997
"15622",38.3034983199997
"15623",39.8473183
"15624",40.3816813400009
"15625",40.3816813400009
"15626",40.0028858490551
"15627",40.0028858490551
"15628",40.0028858490551
"15629",40.0028858490551
"15630",40.0292404
"15631",40.0292404
"15632",NA
"15633",38.431372320001
"15634",38.431372320001
"15635",40.4925052033816
"15636",40.033342459013
"15637",40.0333289115222
"15638",43.1006511214561
"15639",36.624473001532
"15640",40.2470443999999
"15641",40.2470443999999
"15642",39.3668473000006
"15643",39.3668473000006
"15644",42.2476213952119
"15645",40.5054819516199
"15646",36.1334479800011
"15647",36.1334479800011
"15648",38.3505717157556
"15649",38.3505435755889
"15650",35.7184212000003
"15651",35.7184212000003
"15652",38.5213428479998
"15653",38.5213428479998
"15654",45.6508735
"15655",45.6508735
"15656",45.6508735
"15657",37.1238782468776
"15658",40.3628312567703
"15659",36.5585533800028
"15660",36.5585533800028
"15661",43.03752723438
"15662",40.3789775079326
"15663",39.1540428671831
"15664",38.2251836053129
"15665",42.8425136199998
"15666",42.8425136199998
"15667",40.4678302
"15668",40.4678302
"15669",40.2324464999999
"15670",37.7412613999998
"15671",37.7412613999998
"15672",39.389816
"15673",39.389816
"15674",39.9924713987451
"15675",44.686778
"15676",44.686778
"15677",38.3562450495997
"15678",38.3562450495997
"15679",40.3654528
"15680",40.12317492
"15681",40.12317492
"15682",39.6868462288
"15683",42.02897114
"15684",42.02897114
"15685",41.0398883599989
"15686",41.0398883599989
"15687",43.4257519999999
"15688",43.4257519999999
"15689",39.7985215079866
"15690",39.79852229866
"15691",40.2720224999998
"15692",40.2720224999998
"15693",35.7604523063629
"15694",37.5273123200011
"15695",37.5273123200011
"15696",38.1176339199999
"15697",38.1176339199999
"15698",37.9863634799439
"15699",37.9274402999998
"15700",37.9274402999998
"15701",38.826317
"15702",38.826317
"15703",38.826317
"15704",38.826317
"15705",41.7625145
"15706",41.7625145
"15707",38.86353
"15708",38.86353
"15709",36.18873232
"15710",40.7821836600001
"15711",40.7821836600001
"15712",37.4470956035949
"15713",40.7143835799999
"15714",40.7143835799999
"15715",38.9795566435309
"15716",NA
"15717",37.9310176577238
"15718",37.9310176577238
"15719",37.9310176577238
"15720",NA
"15721",NA
"15722",38.3842711000002
"15723",37.3690699277554
"15724",36.9600842
"15725",NA
"15726",NA
"15727",38.9270477800002
"15728",38.9270477800002
"15729",37.9404185929415
"15730",38.3560985485004
"15731",40.4735299769704
"15732",39.5036639482195
"15733",41.3871702188502
"15734",35.6299123089107
"15735",41.19141786
"15736",38.9988509961221
"15737",34.0594142990969
"15738",36.9576649328913
"15739",39.5873233599999
"15740",38.3842711000002
"15741",37.8773582116947
"15742",35.9273221630958
"15743",31.9202156320215
"15744",34.2488514962325
"15745",34.7778196540737
"15746",37.5014128036233
"15747",38.2118443217164
"15748",29.543480070936
"15749",42.1724882571839
"15750",36.253596838567
"15751",36.7506455210477
"15752",35.4740141659871
"15753",37.7442744748383
"15754",36.593010003157
"15755",34.5647534216948
"15756",34.3799886993856
"15757",37.0601783529137
"15758",33.5233880778219
"15759",37.089141379845
"15760",36.3783773222041
"15761",36.5059331815674
"15762",25.7495608400263
"15763",38.6726272249763
"15764",38.829861221357
"15765",33.5515596626274
"15766",34.460215985474
"15767",35.3134439552047
"15768",38.5320762527266
"15769",34.8779357395564
"15770",37.4241427194683
"15771",34.0548158355458
"15772",38.1796894646973
"15773",38.4398770247797
"15774",40.3654528
"15775",39.6868462288
"15776",37.2982501409313
"15777",33.0010635855748
"15778",32.6297884273113
"15779",33.2490806112944
"15780",43.0603045139948
"15781",42.2880727832612
"15782",43.5765170424954
"15783",27.3772292255257
"15784",36.5449271613726
"15785",35.344950904312
"15786",41.595547350105
"15787",40.6305202905436
"15788",36.2880959871468
"15789",35.3825361920801
"15790",36.0656294998413
"15791",40.9954111708451
"15792",35.3138531589826
"15793",34.7423920109143
"15794",35.2714721162315
"15795",35.1470133597701
"15796",35.2363335336613
"15797",NA
"15798",37.4443989542573
"15799",36.7877166350488
"15800",35.2005168678784
"15801",35.4884644774627
"15802",35.2178991013019
"15803",35.3501333809067
"15804",34.5775531162567
"15805",37.9439395209411
"15806",36.473888172575
"15807",34.4200640512421
"15808",35.2457073749916
"15809",35.9084117417668
"15810",33.2348012623275
"15811",34.4187561258754
"15812",35.5275331899006
"15813",34.2662110397025
"15814",35.2033207543491
"15815",34.7683919192061
"15816",35.4184393604431
"15817",33.839862513103
"15818",34.1204676394874
"15819",34.2790902073143
"15820",34.7864623058632
"15821",34.6834288652902
"15822",35.213825315219
"15823",43.0686282928545
"15824",34.9907272888849
"15825",41.464095748776
"15826",NA
"15827",34.2134336338617
"15828",NA
"15829",36.3343471657831
"15830",35.3088676715115
"15831",33.9270173202764
"15832",34.1354063265783
"15833",40.03319494
"15834",37.1267728566744
"15835",37.9261876161059
"15836",38.4855503
"15837",32.7020488427646
"15838",38.4569758196493
"15839",32.9383799178565
"15840",33.2913836268722
"15841",34.4028265627817
"15842",33.8024323535675
"15843",34.2392150628038
"15844",32.7193120708183
"15845",33.6452737542892
"15846",33.4809233235095
"15847",34.3612973305841
"15848",33.1953389090891
"15849",33.4479716470038
"15850",33.4859207552112
"15851",35.544341757901
"15852",35.2186721367011
"15853",33.4377054502857
"15854",32.8583347798524
"15855",33.4667554197039
"15856",35.9256385115048
"15857",34.0855973463063
"15858",33.2680132520428
"15859",34.8798990461279
"15860",33.8884454807213
"15861",33.9960255096606
"15862",34.5410490335744
"15863",33.3237673273838
"15864",34.6646375682195
"15865",34.5494067068676
"15866",34.5462056392517
"15867",35.2032271674924
"15868",34.3691504688355
"15869",33.4002637694543
"15870",34.0710030524826
"15871",33.3430824763417
"15872",33.2643422187028
"15873",34.0518849742493
"15874",34.7786233687208
"15875",33.493235353292
"15876",32.719586214627
"15877",33.2945123611581
"15878",34.4762065787994
"15879",33.4983778355477
"15880",33.5208007358562
"15881",33.344803035118
"15882",35.671997050943
"15883",34.6248181661577
"15884",33.6839487798803
"15885",33.9435421124285
"15886",33.2803606396258
"15887",34.5711317973306
"15888",37.0185100589112
"15889",36.8149917440463
"15890",36.4690325029597
"15891",35.3026077595563
"15892",37.7175622390869
"15893",37.1347936453981
"15894",36.7914990861851
"15895",35.7347154140614
"15896",37.4826835949431
"15897",38.2409384564702
"15898",34.4868540922982
"15899",38.0806438802696
"15900",34.9407492638509
"15901",36.8639563883716
"15902",36.467756850115
"15903",39.0851825056736
"15904",38.815133274969
"15905",34.5342397553918
"15906",37.0126460095269
"15907",37.6312812480875
"15908",34.2067474610749
"15909",35.008419147244
"15910",33.2342237729669
"15911",36.3498420922794
"15912",35.1885477080487
"15913",36.7655603726006
"15914",35.3384449391168
"15915",37.1982824070452
"15916",34.5984117854273
"15917",35.5925205980837
"15918",35.1449187707393
"15919",44.948723730422
"15920",35.7185735300613
"15921",36.8015555194219
"15922",NA
"15923",35.5568948499897
"15924",35.0759487623988
"15925",36.6550431390777
"15926",35.9344739713279
"15927",34.6599328897221
"15928",35.7509774877373
"15929",33.0371067366023
"15930",35.5649023739062
"15931",34.0840054139411
"15932",34.6979050883456
"15933",19.8194098328599
"15934",34.9829981262254
"15935",35.1468009604819
"15936",34.8925583930672
"15937",34.0000111552726
"15938",39.7498197286462
"15939",40.3752605462523
"15940",40.3752605462523
"15941",40.3752605462523
"15942",40.3752605462523
"15943",40.3752605462523
"15944",40.3752605462523
"15945",40.3752605462523
"15946",40.3752605462523
"15947",40.3752605462523
"15948",40.3752605462523
"15949",40.3752605462523
"15950",40.3752598411146
"15951",40.3752598411146
"15952",40.3752598411146
"15953",40.3752598411146
"15954",40.3752482465706
"15955",40.3752594625195
"15956",40.3752594625195
"15957",40.3752594625195
"15958",40.3752594625195
"15959",40.3752594625195
"15960",40.3752594625195
"15961",NA
"15962",NA
"15963",NA
"15964",NA
"15965",NA
"15966",NA
"15967",NA
"15968",NA
"15969",NA
"15970",44.0525370724778
"15971",44.0525370724778
"15972",44.0525370724778
"15973",42.43121868
"15974",42.43121868
"15975",NA
"15976",NA
"15977",NA
"15978",NA
"15979",48.4388057815398
"15980",42.1271355764795
"15981",47.5413275727496
"15982",NA
"15983",NA
"15984",NA
"15985",NA
"15986",NA
"15987",NA
"15988",NA
"15989",NA
"15990",NA
"15991",NA
"15992",NA
"15993",NA
"15994",NA
"15995",NA
"15996",NA
"15997",NA
"15998",NA
"15999",NA
"16000",NA
"16001",NA
"16002",NA
"16003",NA
"16004",NA
"16005",NA
"16006",NA
"16007",NA
"16008",NA
"16009",NA
"16010",NA
"16011",NA
"16012",NA
"16013",NA
"16014",NA
"16015",NA
"16016",NA
"16017",NA
"16018",NA
"16019",NA
"16020",NA
"16021",NA
"16022",NA
"16023",NA
"16024",NA
"16025",NA
"16026",NA
"16027",NA
"16028",NA
"16029",NA
"16030",NA
"16031",NA
"16032",NA
"16033",NA
"16034",NA
"16035",NA
"16036",NA
"16037",NA
"16038",NA
"16039",NA
"16040",NA
"16041",NA
"16042",NA
"16043",NA
"16044",NA
"16045",NA
"16046",NA
"16047",NA
"16048",NA
"16049",NA
"16050",NA
"16051",NA
"16052",NA
"16053",NA
"16054",NA
"16055",NA
"16056",NA
"16057",42.020855
"16058",42.020855
"16059",37.0422614701093
"16060",42.5260082686509
"16061",42.14646732
"16062",37.1133141598603
"16063",42.326075161244
"16064",NA
"16065",NA
"16066",41.81091554
"16067",41.81091554
"16068",39.3115804021516
"16069",41.18271352
"16070",41.18271352
"16071",41.6758009000002
"16072",41.6758009000002
"16073",42.5459686800001
"16074",42.5459686800001
"16075",43.7115967871829
"16076",43.7115967871829
"16077",43.7115967871829
"16078",42.6031151999994
"16079",42.6031151999994
"16080",41.2772970999999
"16081",41.2772970999999
"16082",35.9020400037149
"16083",44.6110126660773
"16084",29.1678308663781
"16085",29.1678308663781
"16086",29.1678308663781
"16087",29.1678308663781
"16088",29.1678308663781
"16089",29.1678308663781
"16090",41.5622997199999
"16091",41.5622997199999
"16092",41.2624622200005
"16093",41.2624622200005
"16094",42.9721902999994
"16095",31.2795087000029
"16096",31.2795087000029
"16097",39.07925286
"16098",39.07925286
"16099",40.4421058
"16100",45.3037896
"16101",34.98016681917
"16102",50.583959
"16103",50.583959
"16104",41.1736844800003
"16105",41.1736844800003
"16106",39.158499000395
"16107",39.158499000395
"16108",39.158499000395
"16109",39.158499000395
"16110",39.157666893402
"16111",39.157666893402
"16112",39.157666893402
"16113",39.157666893402
"16114",42.0427103138557
"16115",41.182738
"16116",39.3466326000004
"16117",39.3466326000004
"16118",42.8979189021517
"16119",41.4306415199998
"16120",41.4306415199998
"16121",41.6350501999991
"16122",41.6350501999991
"16123",43.7478833000002
"16124",43.7478833000002
"16125",42.8998670183498
"16126",43.3543887588655
"16127",40.6229680783501
"16128",42.7377396488111
"16129",42.8997226999988
"16130",42.8997226999988
"16131",41.6916144618361
"16132",41.6916144618361
"16133",41.6916144618361
"16134",42.5684011999999
"16135",42.5684011999999
"16136",41.0700993725862
"16137",41.5166448600012
"16138",41.5166448600012
"16139",38.0189498490054
"16140",42.0346844999994
"16141",42.0346844999994
"16142",42.4922027800002
"16143",42.4922027800002
"16144",34.8175440139358
"16145",40.7148453747103
"16146",42.1431275000002
"16147",42.1431275000002
"16148",41.34581866
"16149",41.34581866
"16150",44.4993019665584
"16151",44.4993019665584
"16152",44.4993019665584
"16153",43.1467130150965
"16154",39.4734441000006
"16155",39.4734441000006
"16156",36.9504433001536
"16157",41.2808385399994
"16158",41.2808385399994
"16159",42.8483718200003
"16160",42.8483718200003
"16161",43.8146780000001
"16162",43.8146780000001
"16163",42.8986558150025
"16164",39.2675887278641
"16165",39.2675887278641
"16166",39.2675877786421
"16167",39.2675877786421
"16168",41.71505662
"16169",41.71505662
"16170",31.3973986001855
"16171",42.2276967846254
"16172",43.4106358630038
"16173",41.3466361000079
"16174",36.2729675341929
"16175",40.5983708171184
"16176",40.5983708171184
"16177",40.5983708171184
"16178",43.5485345217378
"16179",42.4300412706045
"16180",37.5363093999996
"16181",37.5363093999996
"16182",39.6815311297903
"16183",38.6491566
"16184",38.6491566
"16185",38.6491566
"16186",38.6491566
"16187",35.1034978800013
"16188",35.1034978800013
"16189",40.7609595000001
"16190",40.7609595000001
"16191",42.6131125599999
"16192",42.6131125599999
"16193",42.6131125599999
"16194",42.6131125599999
"16195",40.1677445000005
"16196",40.1677445000005
"16197",42.14646732
"16198",26.8762637074311
"16199",26.8762637074311
"16200",26.8762637074311
"16201",26.8762637074311
"16202",26.8762637074311
"16203",26.8762637074311
"16204",26.8762637074311
"16205",26.8762637074311
"16206",26.8762637074311
"16207",26.8762637074311
"16208",26.8762637074311
"16209",26.8762637074311
"16210",26.8760405351392
"16211",26.8760405351392
"16212",26.8760405351392
"16213",26.8760405351392
"16214",26.8760405351392
"16215",26.8760405351392
"16216",26.8760405351392
"16217",NA
"16218",NA
"16219",35.8983576113129
"16220",33.5133921874037
"16221",35.3444292502754
"16222",25.747248
"16223",25.747248
"16224",25.747248
"16225",33.4455354120003
"16226",33.4455354120003
"16227",NA
"16228",33.7476567463986
"16229",33.7476567463986
"16230",32.2662790720002
"16231",32.2662790720002
"16232",34.6382888543993
"16233",34.6382888543993
"16234",NA
"16235",33.34562002
"16236",33.34562002
"16237",35.1073425999993
"16238",35.1073425999993
"16239",33.9557901400002
"16240",33.9557901400002
"16241",24.9370875
"16242",36.9871871276555
"16243",36.6253531676502
"16244",39.0193070934678
"16245",26.3822761297739
"16246",32.2736124599561
"16247",32.2259632118402
"16248",23.4559215719269
"16249",37.9629305605147
"16250",30.4122097189085
"16251",35.1661724700415
"16252",28.8203727075543
"16253",32.2111661046133
"16254",31.2497932599747
"16255",34.5988080902064
"16256",31.4419822903326
"16257",28.2675963175233
"16258",38.0154154515117
"16259",32.5249919614239
"16260",27.1161121965699
"16261",26.915188650384
"16262",30.323859200376
"16263",21.0343180883863
"16264",NA
"16265",NA
"16266",23.2168957719116
"16267",24.5086286509521
"16268",24.0583783428893
"16269",25.4267292544757
"16270",23.6391181478313
"16271",24.7715718260115
"16272",25.6933309023719
"16273",25.1881373266579
"16274",23.4063064737023
"16275",25.5142992688854
"16276",24.298227706304
"16277",23.1502675251775
"16278",23.9299043658229
"16279",25.8353339558635
"16280",23.5359341780133
"16281",24.2007300632814
"16282",25.3347030881103
"16283",25.5957790993797
"16284",25.8835331823307
"16285",24.4956931885121
"16286",24.0141508462102
"16287",23.0754545811371
"16288",24.1186545110944
"16289",25.5528748910622
"16290",25.267146552191
"16291",25.0326565135242
"16292",25.3043936261311
"16293",24.7869440835681
"16294",24.2434274541465
"16295",24.5733838144218
"16296",23.5240551254946
"16297",23.6604964197198
"16298",23.8927512827622
"16299",23.3736766120967
"16300",23.68102148386
"16301",NA
"16302",25.6632696260553
"16303",25.2947923436042
"16304",25.1532613867575
"16305",26.3482844476854
"16306",24.5454325582621
"16307",24.6285953757734
"16308",25.1826895400444
"16309",25.7398694249544
"16310",23.6074343233011
"16311",24.5844162228625
"16312",24.7176435516694
"16313",25.561265534214
"16314",25.691233339702
"16315",22.0016184072889
"16316",24.7193843148704
"16317",25.246776288922
"16318",25.4680224849078
"16319",23.4450259920763
"16320",24.6529709394773
"16321",25.2041715960955
"16322",25.7326437390416
"16323",23.8445808804593
"16324",24.44967606188
"16325",25.5697429619878
"16326",25.9374529722936
"16327",25.4340800561474
"16328",25.7989983559375
"16329",31.7116905407934
"16330",25.3893060296255
"16331",25.2247001933818
"16332",25.0692399777424
"16333",24.3736188799183
"16334",24.1789696490792
"16335",25.0280807824854
"16336",24.3715739754222
"16337",25.4765262826865
"16338",24.9886074798118
"16339",31.2739001476007
"16340",24.7681002261559
"16341",24.2020246686408
"16342",25.5649624882492
"16343",25.3556507264608
"16344",30.0299855621918
"16345",24.6675454871896
"16346",27.6914056244708
"16347",19.9300268685098
"16348",25.3871603872418
"16349",31.2867831282622
"16350",25.7911389952484
"16351",23.4924897848533
"16352",25.4307156133046
"16353",23.7662156292382
"16354",24.9533776386373
"16355",24.751887438461
"16356",29.1872926922292
"16357",24.6504450070826
"16358",NA
"16359",23.3494831313131
"16360",23.4697652075656
"16361",24.3594707969321
"16362",23.0104661525777
"16363",26.8071649308818
"16364",NA
"16365",31.6212348208029
"16366",25.6166024733441
"16367",26.5894255929875
"16368",24.0948158572145
"16369",26.3777892113819
"16370",25.9901672996839
"16371",26.2613766633019
"16372",27.0394244145323
"16373",23.9571948206383
"16374",27.9728011004131
"16375",27.0187322214815
"16376",26.3452041876019
"16377",26.4929957406245
"16378",31.7180343707362
"16379",33.7014451091475
"16380",57.0254090239198
"16381",57.0254090239198
"16382",57.0254090239198
"16383",42.5481379776118
"16384",42.5481180478278
"16385",41.3422561094149
"16386",45.6734087
"16387",45.6734087
"16388",45.6734087
"16389",45.6734087
"16390",NA
"16391",NA
"16392",NA
"16393",42.4247885999995
"16394",42.4247885999995
"16395",41.7281014000014
"16396",41.7281014000014
"16397",41.7281014000014
"16398",41.7281014000014
"16399",39.1781863999991
"16400",39.1781863999991
"16401",39.1781863999991
"16402",39.1781863999991
"16403",36.7462548000004
"16404",36.1954804683485
"16405",33.3958679399977
"16406",33.3958679399977
"16407",33.3958679399977
"16408",33.3958679399977
"16409",38.6378033200003
"16410",38.6378033200003
"16411",40.3264531
"16412",40.3264531
"16413",40.3264531
"16414",40.3264531
"16415",44.47640912
"16416",44.47640912
"16417",44.47640912
"16418",44.47640912
"16419",40.5840792599999
"16420",40.5840792599999
"16421",40.5840792599999
"16422",40.5840792599999
"16423",39.2304308
"16424",39.2304308
"16425",39.2304308
"16426",39.2304308
"16427",37.0059630340479
"16428",38.4796121999962
"16429",38.4796121999962
"16430",38.4796121999962
"16431",38.4796121999962
"16432",25.6207231200017
"16433",25.6207231200017
"16434",25.6207231200017
"16435",25.6207231200017
"16436",36.8207766799997
"16437",36.8207766799997
"16438",36.8207766799997
"16439",36.8207766799997
"16440",41.7807334000001
"16441",36.9240813158924
"16442",29.2400282199996
"16443",29.2400282199996
"16444",29.2400282199996
"16445",29.2400282199996
"16446",46.5272626000001
"16447",46.5272626000001
"16448",28.149890300002
"16449",28.149890300002
"16450",28.149890300002
"16451",28.149890300002
"16452",41.4517321897842
"16453",32.5977872999993
"16454",32.5977872999993
"16455",32.5977872999993
"16456",32.5977872999993
"16457",35.7949916713001
"16458",42.9003703999998
"16459",42.9003703999998
"16460",31.8073903199974
"16461",31.8073903199974
"16462",31.8073903199974
"16463",31.8073903199974
"16464",34.9216029799999
"16465",34.9216029799999
"16466",34.9216029799999
"16467",34.9216029799999
"16468",40.7982184
"16469",40.7982184
"16470",40.7982184
"16471",40.7982184
"16472",38.0104351264409
"16473",38.0104351264409
"16474",41.5924175999995
"16475",41.5924175999995
"16476",41.5924175999995
"16477",41.5924175999995
"16478",42.0170714799999
"16479",42.49442842
"16480",42.49442842
"16481",34.9048926599997
"16482",34.9048926599997
"16483",34.9048926599997
"16484",34.9048926599997
"16485",NA
"16486",NA
"16487",NA
"16488",NA
"16489",NA
"16490",NA
"16491",46.5278895599995
"16492",46.5278895599995
"16493",38.3080770570038
"16494",51.25838504
"16495",51.25838504
"16496",51.25838504
"16497",51.25838504
"16498",43.2236101587656
"16499",39.4078655799996
"16500",39.4078655799996
"16501",44.2453526
"16502",44.2453526
"16503",44.2453526
"16504",44.2453526
"16505",NA
"16506",NA
"16507",NA
"16508",26.8073917999976
"16509",26.8073917999976
"16510",26.8073917999976
"16511",26.8073917999976
"16512",46.9700972999999
"16513",46.9700972999999
"16514",41.214528
"16515",38.5912410676397
"16516",38.5912410676397
"16517",38.5912410676397
"16518",38.5912410676397
"16519",43.8035804
"16520",43.8035804
"16521",42.7991371000001
"16522",40.1422526600022
"16523",40.1422526600022
"16524",41.6521573000001
"16525",41.6521573000001
"16526",30.542773580001
"16527",30.542773580001
"16528",30.542773580001
"16529",30.542773580001
"16530",46.04568218
"16531",35.9787758599999
"16532",35.9787758599999
"16533",35.9787758599999
"16534",35.9787758599999
"16535",34.2362214599994
"16536",34.2362214599994
"16537",34.2362214599994
"16538",34.2362214599994
"16539",47.438285322521
"16540",23.5730567999991
"16541",23.5730567999991
"16542",23.5730567999991
"16543",23.5730567999991
"16544",38.4603484866075
"16545",38.4603484866075
"16546",38.4603484866075
"16547",38.4602481681692
"16548",38.4602481681692
"16549",38.4602481681692
"16550",42.8664611799998
"16551",42.8664611799998
"16552",42.03128416
"16553",42.03128416
"16554",42.03128416
"16555",42.03128416
"16556",45.9344029000003
"16557",45.9344029000003
"16558",24.4585647
"16559",24.4585647
"16560",24.4585647
"16561",24.4585647
"16562",43.7236634000004
"16563",43.7236634000004
"16564",37.2530775
"16565",37.2530775
"16566",37.2530775
"16567",37.2530775
"16568",41.2575881750356
"16569",42.1566363800001
"16570",42.1566363800001
"16571",38.1784420346105
"16572",39.6924976000001
"16573",39.6924976000001
"16574",39.6924976000001
"16575",39.6924976000001
"16576",42.3501789999991
"16577",47.7910561999988
"16578",47.7910561999988
"16579",47.7910561999988
"16580",47.7910561999988
"16581",40.73833964
"16582",40.73833964
"16583",41.3194179999996
"16584",41.3194179999996
"16585",41.3194179999996
"16586",41.3194179999996
"16587",32.5776559000017
"16588",32.5776559000017
"16589",32.5776559000017
"16590",32.5776559000017
"16591",25.8388456999958
"16592",25.8388456999958
"16593",25.8388456999958
"16594",25.8388456999958
"16595",26.4026778999979
"16596",26.4026778999979
"16597",26.4026778999979
"16598",26.4026778999979
"16599",26.4026778999979
"16600",26.4026778999979
"16601",26.4026778999979
"16602",26.4026778999979
"16603",35.9770694000013
"16604",35.9770694000013
"16605",35.9770694000013
"16606",35.9770694000013
"16607",35.8712532343558
"16608",42.381739839999
"16609",42.381739839999
"16610",42.381739839999
"16611",42.381739839999
"16612",40.8755684
"16613",40.8755684
"16614",46.4262520000047
"16615",46.4262520000047
"16616",46.4262520000047
"16617",46.4262520000047
"16618",36.1002459600006
"16619",36.1002459600006
"16620",36.1002459600006
"16621",36.1002459600006
"16622",37.9919774
"16623",37.9919774
"16624",37.9919774
"16625",37.9919774
"16626",34.2570763799989
"16627",34.2570763799989
"16628",34.2570763799989
"16629",34.2570763799989
"16630",42.4665270000001
"16631",42.4665270000001
"16632",41.2490539800001
"16633",41.2490539800001
"16634",40.5394477999999
"16635",43.315616565
"16636",38.3700461799997
"16637",39.8914451999995
"16638",39.8914451999995
"16639",40.26659848
"16640",40.26659848
"16641",40.22247566
"16642",40.22247566
"16643",36.4648129999999
"16644",36.4648129999999
"16645",36.4648129999999
"16646",36.4648129999999
"16647",40.1779883423547
"16648",40.1779883423547
"16649",40.1779883423547
"16650",37.4015724999983
"16651",37.4015724999983
"16652",37.4015724999983
"16653",37.4015724999983
"16654",28.9976905000057
"16655",28.9976905000057
"16656",28.9976905000057
"16657",28.9976905000057
"16658",42.7757025999987
