"","tc"
"9678",18.1027934230981
"9679",4.2361104417089
"9680",17.0122523028713
"9681",17.0318836381008
"9682",15.9705822130883
"9683",19.4214572869038
"9684",12.318437883915
"9685",18.0018178777229
"9686",17.685739503996
"9687",13.9786732262993
"9688",13.9786732262993
"9689",12.2017616922219
"9690",12.2017616922219
"9691",13.081241037056
"9692",13.081241037056
"9693",13.081241037056
"9694",13.081241037056
"9695",13.081241037056
"9696",13.081241037056
"9697",13.081241037056
"9698",12.120356340235
"9699",17.7635265341368
"9700",15.4591099518196
"9701",15.4591099518196
"9702",15.4591099518196
"9703",15.4591099518196
"9704",15.4591099518196
"9705",13.9523889728109
"9706",11.5879960251419
"9707",11.5879960251419
"9708",11.5879960251419
"9709",11.5879960251419
"9710",11.5879960251419
"9711",14.4729720026144
"9712",14.4729720026144
"9713",14.4729720026144
"9714",14.4729720026144
"9715",14.4729720026144
"9716",14.4729720026144
"9717",14.4729720026144
"9718",14.4729720026144
"9719",14.4729720026144
"9720",18.2276452815187
"9721",16.4459309116429
"9722",19.1623506203637
"9723",17.3253690066212
"9724",17.981130986039
"9725",17.2654058611093
"9726",9.53047731161091
"9727",18.6588539795571
"9728",11.9366442475139
"9729",11.9366442475139
"9730",11.9366442475139
"9731",11.9366442475139
"9732",17.1547071970521
"9733",12.5334080049574
"9734",18.6539308467036
"9735",14.1559148565251
"9736",18.8761043970387
"9737",7.85514640254372
"9738",12.246072937805
"9739",19.2891794745027
"9740",17.6050523099987
"9741",5.76308046408647
"9742",5.76308046408647
"9743",5.76308046408647
"9744",14.786268157487
"9745",18.1190455998341
"9746",17.9791927382866
"9747",18.2971743961134
"9748",NA
"9749",NA
"9750",17.6468457812168
"9751",17.3269264388441
"9752",16.7162575410776
"9753",15.9326033728536
"9754",15.9326033728536
"9755",11.4546691268126
"9756",14.3824315034629
"9757",7.92425055559796
"9758",12.5763616306803
"9759",18.1670667131609
"9760",NA
"9761",NA
"9762",NA
"9763",17.0128209030556
"9764",17.0128209030556
"9765",17.0128209030556
"9766",17.0128209030556
"9767",17.0128209030556
"9768",17.0128209030556
"9769",17.0128209030556
"9770",17.0128209030556
"9771",17.0128209030556
"9772",17.0128209030556
"9773",17.0128209030556
"9774",17.0128209030556
"9775",17.0128209030556
"9776",17.0128209030556
"9777",17.0128209030556
"9778",17.0128209030556
"9779",17.0128209030556
"9780",17.0128209030556
"9781",17.0128209030556
"9782",17.0128209030556
"9783",17.0128209030556
"9784",17.0128209030556
"9785",17.0128209030556
"9786",17.0128209030556
"9787",17.0128209030556
"9788",17.0128209030556
"9789",17.0128209030556
"9790",17.0128209030556
"9791",17.0128209030556
"9792",17.0128209030556
"9793",17.0128209030556
"9794",17.0128209030556
"9795",17.0128209030556
"9796",17.0128209030556
"9797",17.0128209030556
"9798",17.0128209030556
"9799",17.0128209030556
"9800",17.0128209030556
"9801",17.0128209030556
"9802",17.0128209030556
"9803",17.0128209030556
"9804",17.0128209030556
"9805",17.0128209030556
"9806",17.0128209030556
"9807",17.0128209030556
"9808",17.0128209030556
"9809",17.0128209030556
"9810",17.0128209030556
"9811",17.0128209030556
"9812",17.0128209030556
"9813",17.0128209030556
"9814",17.0128209030556
"9815",17.0128209030556
"9816",17.0128209030556
"9817",17.0128209030556
"9818",17.0128209030556
"9819",17.0128209030556
"9820",17.0128209030556
"9821",17.0128209030556
"9822",17.0128209030556
"9823",17.0128209030556
"9824",17.0128209030556
"9825",17.0128209030556
"9826",17.0128209030556
"9827",17.0128209030556
"9828",17.0128209030556
"9829",17.0128209030556
"9830",17.0128209030556
"9831",17.0128209030556
"9832",17.0128209030556
"9833",17.0128209030556
"9834",17.0128209030556
"9835",17.0128209030556
"9836",17.0128209030556
"9837",17.0128209030556
"9838",17.0128209030556
"9839",17.0128209030556
"9840",17.0128209030556
"9841",17.0128209030556
"9842",17.0128209030556
"9843",17.0128209030556
"9844",17.0128209030556
"9845",17.0128209030556
"9846",17.0128209030556
"9847",17.0128209030556
"9848",17.0128209030556
"9849",17.0128209030556
"9850",17.0128209030556
"9851",17.0128209030556
"9852",17.0128209030556
"9853",17.0128209030556
"9854",17.0128209030556
"9855",14.5559252373084
"9856",17.297649243913
"9857",15.6368177478057
"9858",15.6368177478057
"9859",15.6368177478057
"9860",15.9297508380821
"9861",15.9297508380821
"9862",15.9297508380821
"9863",15.8683497515132
"9864",15.7506681606769
"9865",15.421994353423
"9866",15.7606265282352
"9867",14.5609381941119
"9868",18.1142561847973
"9869",14.9840611840256
"9870",18.4956833275431
"9871",15.6887686196212
"9872",18.1461862342814
"9873",16.2937901130968
"9874",17.6272487423306
"9875",14.7293910940984
"9876",16.5867826530916
"9877",15.8430720077913
"9878",24.9565733802651
"9879",24.9565733802651
"9880",24.9565733802651
"9881",24.9565733802651
"9882",24.9565733802651
"9883",24.9565733802651
"9884",24.9565733802651
"9885",24.9565733802651
"9886",24.9565733802651
"9887",24.9565733802651
"9888",24.9565733802651
"9889",24.9565733802651
"9890",24.9565733802651
"9891",24.9565733802651
"9892",24.9565733802651
"9893",24.9565733802651
"9894",24.9565733802651
"9895",8.2144648663135
"9896",17.9278876865337
"9897",14.9123711241867
"9898",18.0018194980791
"9899",16.2441298413145
"9900",18.492632825459
"9901",16.4002248143765
"9902",12.609665228431
"9903",18.7572870521509
"9904",13.3685816356847
"9905",NA
"9906",NA
"9907",15.9705944972844
"9908",10.6603642656992
"9909",19.2022683672003
"9910",13.2460620931404
"9911",17.8739788887106
"9912",16.088400959109
"9913",17.7569327635536
"9914",15.3396418811283
"9915",16.4362079045013
"9916",16.4123400256864
"9917",16.4123400256864
"9918",16.4123400256864
"9919",16.4123400256864
"9920",16.4123400256864
"9921",16.4123400256864
"9922",16.4123400256864
"9923",16.4123400256864
"9924",16.4123400256864
"9925",16.4123400256864
"9926",16.4123400256864
"9927",16.4123400256864
"9928",16.4123400256864
"9929",16.4123400256864
"9930",16.4123400256864
"9931",16.4123400256864
"9932",13.7578262170588
"9933",12.5245312779754
"9934",7.46934038555531
"9935",19.466413894227
"9936",16.341657450721
"9937",21.3702134955207
"9938",21.3702134955207
"9939",21.3702134955207
"9940",21.3702134955207
"9941",21.3702134955207
"9942",21.3702134955207
"9943",21.3702134955207
"9944",21.3702134955207
"9945",15.6732371461264
"9946",16.3830895785977
"9947",18.0131362972837
"9948",15.2187304505603
"9949",11.0843068781555
"9950",11.0843068781555
"9951",11.0843068781555
"9952",11.0843068781555
"9953",11.0843068781555
"9954",11.0843068781555
"9955",11.0843068781555
"9956",11.0843068781555
"9957",11.0843068781555
"9958",11.0843068781555
"9959",11.0843068781555
"9960",11.0843068781555
"9961",11.0843068781555
"9962",11.0843068781555
"9963",11.0843068781555
"9964",17.7251863510089
"9965",17.7251863510089
"9966",17.7251863510089
"9967",17.7251863510089
"9968",17.8713782502094
"9969",18.319693234998
"9970",19.0626021061668
"9971",19.7013635670679
"9972",14.3098364338732
"9973",17.4387271814896
"9974",13.6232408942169
"9975",14.0332272327434
"9976",17.5664097636357
"9977",17.3168758443733
"9978",16.2290668062307
"9979",14.604491900872
"9980",13.9248091945083
"9981",14.9321663791747
"9982",16.4950934906349
"9983",15.4574859153184
"9984",15.4574859153184
"9985",15.4574859153184
"9986",15.4574859153184
"9987",15.4574859153184
"9988",15.4574859153184
"9989",16.4459309116429
"9990",16.4459309116429
"9991",16.4459309116429
"9992",20.2215508353473
"9993",20.2215508353473
"9994",20.2215508353473
"9995",20.2215508353473
"9996",20.2215508353473
"9997",20.2215508353473
"9998",20.2215508353473
"9999",20.2215508353473
"10000",20.2215508353473
"10001",20.2215508353473
"10002",20.2215508353473
"10003",20.2215508353473
"10004",21.3688622786845
"10005",21.3688622786845
"10006",21.3688622786845
"10007",18.1790951806831
"10008",21.9647754126452
"10009",21.9647754126452
"10010",21.9647754126452
"10011",21.5144722873367
"10012",NA
"10013",NA
"10014",NA
"10015",NA
"10016",NA
"10017",NA
"10018",NA
"10019",NA
"10020",NA
"10021",NA
"10022",NA
"10023",NA
"10024",NA
"10025",NA
"10026",18.7080014621392
"10027",18.7080014621392
"10028",18.7080014621392
"10029",18.7080014621392
"10030",18.7080014621392
"10031",18.7080014621392
"10032",20.43025351475
"10033",NA
"10034",15.9161500125579
"10035",15.9161500125579
"10036",15.9161500125579
"10037",15.9161500125579
"10038",NA
"10039",NA
"10040",NA
"10041",NA
"10042",NA
"10043",NA
"10044",NA
"10045",NA
"10046",NA
"10047",NA
"10048",NA
"10049",NA
"10050",NA
"10051",NA
"10052",NA
"10053",NA
"10054",NA
"10055",NA
"10056",NA
"10057",NA
"10058",17.290312414024
"10059",17.290312414024
"10060",17.290312414024
"10061",17.290312414024
"10062",17.290312414024
"10063",17.290312414024
"10064",17.290312414024
"10065",17.290312414024
"10066",17.290312414024
"10067",17.290312414024
"10068",17.290312414024
"10069",17.290312414024
"10070",17.290312414024
"10071",17.290312414024
"10072",17.290312414024
"10073",17.290312414024
"10074",17.290312414024
"10075",17.290312414024
"10076",17.290312414024
"10077",17.290312414024
"10078",17.290312414024
"10079",17.290312414024
"10080",17.290312414024
"10081",17.290312414024
"10082",17.290312414024
"10083",17.290312414024
"10084",17.290312414024
"10085",17.290312414024
"10086",17.290312414024
"10087",17.290312414024
"10088",17.290312414024
"10089",17.290312414024
"10090",17.290312414024
"10091",17.290312414024
"10092",17.290312414024
"10093",17.290312414024
"10094",17.290312414024
"10095",17.290312414024
"10096",17.290312414024
"10097",17.290312414024
"10098",17.290312414024
"10099",17.290312414024
"10100",17.290312414024
"10101",17.290312414024
"10102",17.4676195464956
"10103",17.4676195464956
"10104",17.4676195464956
"10105",17.4676195464956
"10106",17.4676195464956
"10107",17.4676195464956
"10108",17.4676195464956
"10109",17.4676195464956
"10110",17.4676195464956
"10111",17.4676195464956
"10112",17.4676195464956
"10113",17.4676195464956
"10114",17.4676195464956
"10115",17.4676195464956
"10116",17.4676195464956
"10117",17.4676195464956
"10118",17.4676195464956
"10119",17.4676195464956
"10120",17.4676195464956
"10121",17.4676195464956
"10122",17.4676195464956
"10123",17.4676195464956
"10124",17.4676195464956
"10125",17.4676195464956
"10126",17.4676195464956
"10127",17.4676195464956
"10128",17.4676195464956
"10129",17.4676195464956
"10130",17.4676195464956
"10131",17.4676195464956
"10132",17.4676195464956
"10133",17.4676195464956
"10134",17.4676195464956
"10135",17.4676195464956
"10136",17.4676195464956
"10137",17.4676195464956
"10138",17.4676195464956
"10139",17.4676195464956
"10140",17.6086278044725
"10141",17.6086278044725
"10142",17.6086278044725
"10143",17.6086278044725
"10144",17.6086278044725
"10145",17.6086278044725
"10146",17.6086278044725
"10147",17.6086278044725
"10148",17.6086278044725
"10149",17.6086278044725
"10150",17.6086278044725
"10151",17.6086278044725
"10152",17.7571918870337
"10153",NA
"10154",NA
"10155",NA
"10156",NA
"10157",NA
"10158",NA
"10159",NA
"10160",NA
"10161",NA
"10162",NA
"10163",NA
"10164",NA
"10165",NA
"10166",NA
"10167",NA
"10168",NA
"10169",NA
"10170",NA
"10171",NA
"10172",NA
"10173",NA
"10174",NA
"10175",NA
"10176",NA
"10177",NA
"10178",NA
"10179",NA
"10180",NA
"10181",17.7596114245624
"10182",17.7596114245624
"10183",17.7596114245624
"10184",17.7596114245624
"10185",17.7596114245624
"10186",15.020877003677
"10187",15.020877003677
"10188",15.020877003677
"10189",15.020877003677
"10190",15.020877003677
"10191",15.020877003677
"10192",15.020877003677
"10193",15.020877003677
"10194",15.020877003677
"10195",15.020877003677
"10196",15.020877003677
"10197",NA
"10198",NA
"10199",NA
"10200",NA
"10201",NA
"10202",17.9997517653206
"10203",17.538158479651
"10204",18.6748976947292
"10205",18.6748976947292
"10206",18.6748976947292
"10207",18.6748976947292
"10208",18.6748976947292
"10209",18.6748976947292
"10210",18.6748976947292
"10211",18.6748976947292
"10212",18.6748976947292
"10213",18.6748976947292
"10214",18.6748976947292
"10215",18.6748976947292
"10216",18.6748976947292
"10217",18.6748976947292
"10218",18.6748976947292
"10219",18.6748976947292
"10220",21.0716184005498
"10221",19.7913406694989
"10222",17.7627418305897
"10223",17.7627418305897
"10224",17.7627418305897
"10225",17.7627418305897
"10226",17.7627418305897
"10227",17.7627418305897
"10228",17.7627418305897
"10229",NA
"10230",NA
"10231",NA
"10232",NA
"10233",NA
"10234",NA
"10235",NA
"10236",NA
"10237",21.2927084093956
"10238",21.2927084093956
"10239",21.2927084093956
"10240",20.0388625562227
"10241",20.0388625562227
"10242",18.6462257360945
"10243",22.8311752750171
"10244",22.8311752750171
"10245",22.8311752750171
"10246",22.8311752750171
"10247",22.8311752750171
"10248",22.8311752750171
"10249",22.8311752750171
"10250",22.8311752750171
"10251",22.8311752750171
"10252",22.8311752750171
"10253",19.5946704999808
"10254",19.5946704999808
"10255",19.5946704999808
"10256",19.5946704999808
"10257",19.5946704999808
"10258",19.5946704999808
"10259",19.5946704999808
"10260",19.5946704999808
"10261",19.5946704999808
"10262",19.5946704999808
"10263",19.5946704999808
"10264",17.5709931489425
"10265",17.5440046450647
"10266",17.5381671952826
"10267",NA
"10268",17.611216445641
"10269",17.611216445641
"10270",17.611216445641
"10271",17.611216445641
"10272",17.611216445641
"10273",17.611216445641
"10274",17.611216445641
"10275",17.611216445641
"10276",17.611216445641
"10277",17.611216445641
"10278",17.611216445641
"10279",17.611216445641
"10280",NA
"10281",NA
"10282",NA
"10283",NA
"10284",NA
"10285",NA
"10286",NA
"10287",NA
"10288",NA
"10289",NA
"10290",17.4840658191763
"10291",16.0952408266986
"10292",NA
"10293",NA
"10294",NA
"10295",NA
"10296",NA
"10297",NA
"10298",NA
"10299",NA
"10300",NA
"10301",NA
"10302",20.8339970992483
"10303",20.8339970992483
"10304",20.8339970992483
"10305",20.8339970992483
"10306",20.8339970992483
"10307",20.8339970992483
"10308",21.1771960365672
"10309",21.1771960365672
"10310",21.1771960365672
"10311",21.1771960365672
"10312",21.1771960365672
"10313",21.1771960365672
"10314",21.1771960365672
"10315",21.1771960365672
"10316",21.1771960365672
"10317",21.1771960365672
"10318",21.1771960365672
"10319",21.1771960365672
"10320",21.1771960365672
"10321",21.1771960365672
"10322",21.1771960365672
"10323",21.1771960365672
"10324",21.1771960365672
"10325",21.1771960365672
"10326",21.1771960365672
"10327",21.1771960365672
"10328",21.1771960365672
"10329",21.1771960365672
"10330",21.1771960365672
"10331",21.1771960365672
"10332",21.1771960365672
"10333",21.1771960365672
"10334",21.1771960365672
"10335",21.1771960365672
"10336",21.1771960365672
"10337",21.1771960365672
"10338",21.1771960365672
"10339",21.1771960365672
"10340",21.1771960365672
"10341",21.5698858639413
"10342",19.3697265857415
"10343",18.5822372227077
"10344",18.5822372227077
"10345",NA
"10346",21.2452457916948
"10347",20.9414229743222
"10348",20.9414229743222
"10349",20.9414229743222
"10350",20.9414229743222
"10351",20.9414229743222
"10352",20.9414229743222
"10353",20.9414229743222
"10354",20.9414229743222
"10355",20.9414229743222
"10356",20.9414229743222
"10357",20.9414229743222
"10358",20.9414229743222
"10359",20.9414229743222
"10360",20.9414229743222
"10361",20.9414229743222
"10362",20.9414229743222
"10363",20.9414229743222
"10364",20.9414229743222
"10365",20.9414229743222
"10366",20.9414229743222
"10367",20.9414229743222
"10368",20.9414229743222
"10369",20.9414229743222
"10370",20.9414229743222
"10371",20.9414229743222
"10372",20.9414229743222
"10373",20.9414229743222
"10374",20.9414229743222
"10375",20.9414229743222
"10376",20.9414229743222
"10377",20.9414229743222
"10378",20.9414229743222
"10379",20.9414229743222
"10380",20.9414229743222
"10381",18.7139540598417
"10382",17.2903123768996
"10383",NA
"10384",21.1424528936938
"10385",20.937769570768
"10386",NA
"10387",NA
"10388",NA
"10389",22.0601142983458
"10390",17.8167949017082
"10391",17.8167949017082
"10392",17.8167949017082
"10393",17.8167949017082
"10394",17.8167949017082
"10395",17.8167949017082
"10396",17.8167949017082
"10397",17.8167949017082
"10398",17.8167949017082
"10399",17.8167949017082
"10400",17.8167949017082
"10401",17.8167949017082
"10402",17.8167949017082
"10403",17.8167949017082
"10404",17.8167949017082
"10405",17.8167949017082
"10406",17.8167949017082
"10407",17.8167949017082
"10408",17.8167949017082
"10409",17.8167949017082
"10410",17.8167949017082
"10411",17.8167949017082
"10412",17.8167949017082
"10413",17.8167949017082
"10414",17.8167949017082
"10415",17.8167949017082
"10416",17.8167949017082
"10417",17.8167949017082
"10418",17.8167949017082
"10419",18.2911350136241
"10420",NA
"10421",20.0936722008464
"10422",20.0936722008464
"10423",20.0936722008464
"10424",20.0936722008464
"10425",20.0936722008464
"10426",20.0936722008464
"10427",19.5083327743117
"10428",19.5083327743117
"10429",19.5083327743117
"10430",19.5083327743117
"10431",19.5083327743117
"10432",19.5083327743117
"10433",19.5083327743117
"10434",NA
"10435",NA
"10436",NA
"10437",NA
"10438",NA
"10439",NA
"10440",NA
"10441",NA
"10442",NA
"10443",NA
"10444",NA
"10445",NA
"10446",NA
"10447",NA
"10448",NA
"10449",NA
"10450",NA
"10451",NA
"10452",NA
"10453",NA
"10454",NA
"10455",NA
"10456",NA
"10457",NA
"10458",NA
"10459",NA
"10460",NA
"10461",NA
"10462",NA
"10463",NA
"10464",NA
"10465",NA
"10466",NA
"10467",NA
"10468",NA
"10469",NA
"10470",NA
"10471",NA
"10472",NA
"10473",NA
"10474",NA
"10475",NA
"10476",NA
"10477",NA
"10478",NA
"10479",NA
"10480",NA
"10481",NA
"10482",NA
"10483",NA
"10484",NA
"10485",NA
"10486",NA
"10487",NA
"10488",NA
"10489",NA
"10490",NA
"10491",NA
"10492",NA
"10493",NA
"10494",NA
"10495",NA
"10496",NA
"10497",NA
"10498",NA
"10499",NA
"10500",NA
"10501",NA
"10502",NA
"10503",NA
"10504",NA
"10505",NA
"10506",NA
"10507",NA
"10508",21.8692481820581
"10509",17.467619488466
"10510",NA
"10511",19.0329067310573
"10512",19.0329067310573
"10513",19.0329067310573
"10514",19.0329067310573
"10515",19.0329067310573
"10516",19.0329067310573
"10517",19.0329067310573
"10518",19.0329067310573
"10519",19.0329067310573
"10520",19.0329067310573
"10521",NA
"10522",NA
"10523",NA
"10524",NA
"10525",NA
"10526",NA
"10527",NA
"10528",NA
"10529",NA
"10530",NA
"10531",NA
"10532",NA
"10533",NA
"10534",NA
"10535",NA
"10536",NA
"10537",NA
"10538",NA
"10539",NA
"10540",NA
"10541",NA
"10542",NA
"10543",NA
"10544",NA
"10545",NA
"10546",NA
"10547",17.6002164158036
"10548",17.6002164158036
"10549",17.6002164158036
"10550",17.6002164158036
"10551",17.6002164158036
"10552",17.6002164158036
"10553",17.6002164158036
"10554",17.6002164158036
"10555",17.6002164158036
"10556",17.6002164158036
"10557",17.6002164158036
"10558",17.6002164158036
"10559",17.6002164158036
"10560",17.6002164158036
"10561",17.6002164158036
"10562",17.6002164158036
"10563",17.6002164158036
"10564",17.6002164158036
"10565",17.6002164158036
"10566",17.6002164158036
"10567",17.6002164158036
"10568",17.6002164158036
"10569",17.6002164158036
"10570",17.6002164158036
"10571",17.6002164158036
"10572",17.6002164158036
"10573",17.6002164158036
"10574",17.6002164158036
"10575",17.6002164158036
"10576",17.6002164158036
"10577",17.6002164158036
"10578",17.6002164158036
"10579",17.6002164158036
"10580",17.6002164158036
"10581",17.6002164158036
"10582",17.6002164158036
"10583",17.6002164158036
"10584",17.6002164158036
"10585",17.6002164158036
"10586",17.6002164158036
"10587",17.6002164158036
"10588",17.6002164158036
"10589",17.6002164158036
"10590",17.6002164158036
"10591",17.6002164158036
"10592",17.6002164158036
"10593",17.6002164158036
"10594",17.6002164158036
"10595",17.6002164158036
"10596",17.6002164158036
"10597",17.6002164158036
"10598",17.6002164158036
"10599",17.6002164158036
"10600",17.6002164158036
"10601",17.6002164158036
"10602",17.6002164158036
"10603",17.6002164158036
"10604",17.6002164158036
"10605",17.6002164158036
"10606",17.6002164158036
"10607",17.6002164158036
"10608",17.6002164158036
"10609",17.6002164158036
"10610",17.6002164158036
"10611",17.6002164158036
"10612",17.6002164158036
"10613",17.6002164158036
"10614",17.6002164158036
"10615",17.6002164158036
"10616",17.6002164158036
"10617",17.6002164158036
"10618",17.6002164158036
"10619",17.6002164158036
"10620",17.6002164158036
"10621",17.6002164158036
"10622",17.6002164158036
"10623",17.6002164158036
"10624",17.6002164158036
"10625",17.6002164158036
"10626",17.6002164158036
"10627",17.6002164158036
"10628",17.6002164158036
"10629",17.6002164158036
"10630",17.6002164158036
"10631",17.6002164158036
"10632",17.6002164158036
"10633",17.6002164158036
"10634",17.6002164158036
"10635",17.6002164158036
"10636",17.6002164158036
"10637",17.6002164158036
"10638",17.6002164158036
"10639",17.6002164158036
"10640",17.6002164158036
"10641",17.6002164158036
"10642",17.6002164158036
"10643",17.6002164158036
"10644",17.6002164158036
"10645",17.6002164158036
"10646",17.6002164158036
"10647",17.6002164158036
"10648",17.6002164158036
"10649",17.6002164158036
"10650",17.6002164158036
"10651",17.6002164158036
"10652",17.6002164158036
"10653",17.6002164158036
"10654",17.6002164158036
"10655",17.6002164158036
"10656",17.6002164158036
"10657",17.6002164158036
"10658",17.6002164158036
"10659",17.6002164158036
"10660",17.6002164158036
"10661",17.6002164158036
"10662",17.6002164158036
"10663",17.6002164158036
"10664",17.6002164158036
"10665",17.6002164158036
"10666",17.6002164158036
"10667",17.6002164158036
"10668",17.6002164158036
"10669",17.6002164158036
"10670",17.6002164158036
"10671",17.6002164158036
"10672",17.6002164158036
"10673",17.6002164158036
"10674",17.6002164158036
"10675",17.6002164158036
"10676",17.6002164158036
"10677",17.6002164158036
"10678",17.6002164158036
"10679",17.6002164158036
"10680",17.6002164158036
"10681",17.6002164158036
"10682",17.6002164158036
"10683",17.6002164158036
"10684",17.6002164158036
"10685",17.6002164158036
"10686",17.6002164158036
"10687",17.6002164158036
"10688",17.6002164158036
"10689",17.6002164158036
"10690",17.6002164158036
"10691",17.6002164158036
"10692",17.6002164158036
"10693",17.6002164158036
"10694",17.6002164158036
"10695",17.6002164158036
"10696",17.6002164158036
"10697",17.6002164158036
"10698",17.6002164158036
"10699",17.6002164158036
"10700",17.6002164158036
"10701",17.6002164158036
"10702",17.6002164158036
"10703",17.6002164158036
"10704",17.6002164158036
"10705",17.6002164158036
"10706",17.6002164158036
"10707",17.6002164158036
"10708",17.6002164158036
"10709",17.6002164158036
"10710",17.6002164158036
"10711",17.6002164158036
"10712",17.6002164158036
"10713",17.6002164158036
"10714",17.6002164158036
"10715",17.6002164158036
"10716",17.6002164158036
"10717",17.6002164158036
"10718",17.6002164158036
"10719",17.6002164158036
"10720",17.6002164158036
"10721",17.6002164158036
"10722",17.6002164158036
"10723",17.6002164158036
"10724",17.6002164158036
"10725",17.6002164158036
"10726",17.6002164158036
"10727",17.6002164158036
"10728",17.6002164158036
"10729",17.6002164158036
"10730",17.6002164158036
"10731",17.6002164158036
"10732",17.6002164158036
"10733",17.6002164158036
"10734",17.6002164158036
"10735",17.6002164158036
"10736",17.6002164158036
"10737",17.6002164158036
"10738",17.6002164158036
"10739",17.6002164158036
"10740",17.6002164158036
"10741",17.6002164158036
"10742",17.6002164158036
"10743",17.6002164158036
"10744",17.6002164158036
"10745",17.6002164158036
"10746",17.6002164158036
"10747",17.6002164158036
"10748",17.6002164158036
"10749",17.6002164158036
"10750",17.6002164158036
"10751",17.6002164158036
"10752",17.6002164158036
"10753",17.6002164158036
"10754",17.6002164158036
"10755",17.6002164158036
"10756",17.6002164158036
"10757",17.6002164158036
"10758",17.6002164158036
"10759",17.6002164158036
"10760",17.6002164158036
"10761",17.6002164158036
"10762",17.6002164158036
"10763",17.6002164158036
"10764",17.6002164158036
"10765",17.6002164158036
"10766",17.6002164158036
"10767",17.6002164158036
"10768",17.6002164158036
"10769",17.6002164158036
"10770",17.6002164158036
"10771",17.6002164158036
"10772",17.6002164158036
"10773",17.6002164158036
"10774",17.6002164158036
"10775",17.6002164158036
"10776",17.6002164158036
"10777",17.6002164158036
"10778",17.6002164158036
"10779",17.6002164158036
"10780",17.6002164158036
"10781",17.6002164158036
"10782",17.6002164158036
"10783",17.6002164158036
"10784",17.6002164158036
"10785",17.6002164158036
"10786",17.6002164158036
"10787",17.6002164158036
"10788",17.6002164158036
"10789",17.6002164158036
"10790",17.6002164158036
"10791",17.6002164158036
"10792",17.6002164158036
"10793",17.6002164158036
"10794",17.6002164158036
"10795",17.6002164158036
"10796",17.6002164158036
"10797",17.6002164158036
"10798",17.6002164158036
"10799",17.6002164158036
"10800",17.6002164158036
"10801",17.6002164158036
"10802",17.6002164158036
"10803",17.6002164158036
"10804",17.6002164158036
"10805",17.6002164158036
"10806",17.6002164158036
"10807",17.6002164158036
"10808",17.6002164158036
"10809",17.6002164158036
"10810",17.6002164158036
"10811",17.6002164158036
"10812",17.6002164158036
"10813",17.6002164158036
"10814",17.6002164158036
"10815",17.6002164158036
"10816",17.6002164158036
"10817",17.6002164158036
"10818",17.6002164158036
"10819",17.6002164158036
"10820",17.6002164158036
"10821",17.6002164158036
"10822",17.6002164158036
"10823",17.6002164158036
"10824",17.6002164158036
"10825",17.6002164158036
"10826",17.6002164158036
"10827",17.6002164158036
"10828",17.6002164158036
"10829",17.6002164158036
"10830",17.6002164158036
"10831",17.6002164158036
"10832",17.6002164158036
"10833",17.6002164158036
"10834",17.6002164158036
"10835",17.6002164158036
"10836",17.6002164158036
"10837",17.6002164158036
"10838",17.6002164158036
"10839",17.6002164158036
"10840",17.6002164158036
"10841",17.6002164158036
"10842",17.6002164158036
"10843",17.6002164158036
"10844",17.6002164158036
"10845",17.6002164158036
"10846",17.6002164158036
"10847",17.6002164158036
"10848",17.6002164158036
"10849",17.6002164158036
"10850",17.6002164158036
"10851",17.6002164158036
"10852",17.6002164158036
"10853",17.6002164158036
"10854",17.6002164158036
"10855",17.6002164158036
"10856",17.6002164158036
"10857",17.6002164158036
"10858",17.6002164158036
"10859",17.6002164158036
"10860",17.6002164158036
"10861",17.6002164158036
"10862",17.6002164158036
"10863",17.6002164158036
"10864",17.6002164158036
"10865",17.6002164158036
"10866",17.6002164158036
"10867",17.6002164158036
"10868",17.6002164158036
"10869",17.6002164158036
"10870",NA
"10871",NA
"10872",NA
"10873",NA
"10874",NA
"10875",NA
"10876",NA
"10877",NA
"10878",NA
"10879",NA
"10880",NA
"10881",NA
"10882",NA
"10883",NA
"10884",NA
"10885",NA
"10886",NA
"10887",NA
"10888",17.7774243737973
"10889",18.0365740409786
"10890",18.0365740409786
"10891",18.0365740409786
"10892",18.0365740409786
"10893",18.0365740409786
"10894",18.0365740409786
"10895",18.0365740409786
"10896",18.0365740409786
"10897",18.0365740409786
"10898",18.0365740409786
"10899",18.0365740409786
"10900",18.0365740409786
"10901",19.4098757556097
"10902",19.4098757556097
"10903",22.0692716973556
"10904",NA
"10905",NA
"10906",NA
"10907",NA
"10908",NA
"10909",NA
"10910",NA
"10911",NA
"10912",NA
"10913",NA
"10914",NA
"10915",NA
"10916",NA
"10917",NA
"10918",NA
"10919",NA
"10920",18.4318626814447
"10921",18.4318626814447
"10922",18.4318626814447
"10923",18.0722601455633
"10924",18.0722601455633
"10925",18.0722601455633
"10926",18.0722601455633
"10927",18.0722601455633
"10928",18.0722601455633
"10929",20.1712734530896
"10930",20.1712734530896
"10931",20.1712734530896
"10932",20.1712734530896
"10933",20.1712734530896
"10934",20.1712734530896
"10935",20.1712734530896
"10936",20.1712734530896
"10937",20.1712734530896
"10938",19.4707332521181
"10939",19.4707332521181
"10940",19.4707332521181
"10941",19.4707332521181
"10942",19.4707332521181
"10943",19.4707332521181
"10944",19.4707332521181
"10945",19.4707332521181
"10946",19.4707332521181
"10947",19.4707332521181
"10948",19.4707332521181
"10949",19.4707332521181
"10950",19.4707332521181
"10951",19.4707332521181
"10952",19.8438261651633
"10953",12.9168558489281
