"","BDsite"
"13330",1.22
"13331",1.28
"13332",1.28
"13333",1.24
"13334",1.27
"13335",1.22
"13336",1.27
"13337",1.35
"13338",1.46
"13339",1.52
"13340",1.27
"13341",1.27
"13342",NA
"13343",1.22
"13344",1.40115199999999
"13345",1.35
"13346",1.28
"13347",1.28
"13348",1.28
"13349",1.28
"13350",1.35
"13351",1.52
"13352",1.27717183999987
"13353",1.31
"13354",1.27
"13355",1.33020000000018
"13356",1.51
"13357",1.51
"13358",1.326
"13359",1.35
"13360",1.27
"13361",1.35
"13362",1.46
"13363",1.31308000000007
"13364",1.27
"13365",1.1
"13366",1.33
"13367",1.41
"13368",1.27
"13369",1.27
"13370",1.38
"13371",1.29
"13372",1.35
"13373",1.36400619199998
"13374",1.36
"13375",1.11
"13376",1.27
"13377",1.23
"13378",1.37
"13379",1.33
"13380",1.36
"13381",1.27
"13382",1.11
"13383",1.41
"13384",1.41
"13385",1.41
"13386",1.41
"13387",0.83
"13388",0.83
"13389",0.83
"13390",0.83
"13391",0.83
"13392",0.83
"13393",0.59
"13394",0.59
"13395",0.59
"13396",1.31
"13397",0.72
"13398",0.72
"13399",0.72
"13400",0.72
"13401",0.91
"13402",0.91
"13403",1.1
"13404",0.92
"13405",1.19
"13406",0.37
"13407",1.16
"13408",0.53
"13409",1.11810291999964
"13410",1.34
"13411",1.53
"13412",1.53
"13413",1.53
"13414",1.53
"13415",1.1
"13416",1.53
"13417",1.19
"13418",0.37
"13419",1.36
"13420",1.19
"13421",1.53
"13422",0.42
"13423",0.63
"13424",0.77
"13425",0.95
"13426",1.1
"13427",0.92
"13428",0.43
"13429",0.84
"13430",0.37
"13431",1.1
"13432",0.92
"13433",0.53
"13434",0.87
"13435",1.34
"13436",0.95
"13437",0.95
"13438",0.95
"13439",1.34
"13440",1.19
"13441",1.14
"13442",0.53
"13443",0.37
"13444",NA
"13445",NA
"13446",0.92
"13447",1.19
"13448",1.19
"13449",0.602571840000081
"13450",0.95
"13451",0.411349578666873
"13452",NA
"13453",0.92
"13454",0.92
"13455",1.09
"13456",0.53
"13457",0.37
"13458",1.19
"13459",1.29
"13460",1.18
"13461",1.12
"13462",1.51
"13463",1.1
"13464",0.7
"13465",1.19
"13466",0.84
"13467",1.1
"13468",1.18
"13469",0.65
"13470",1.34
"13471",0.7
"13472",1.19
"13473",0.65
"13474",0.65
"13475",1.05623953393268
"13476",1.19
"13477",1.24
"13478",1.24
"13479",1.19
"13480",0.69
"13481",1.27
"13482",1.25
"13483",0.72
"13484",1.19
"13485",1.1
"13486",1.19
"13487",1.03
"13488",1.36
"13489",1.30069464
"13490",0.95
"13491",0.96
"13492",0.65
"13493",1.1
"13494",1.19
"13495",1.19
"13496",1.19
"13497",1.15246891199983
"13498",1.19
"13499",1.19
"13500",1.27739999999997
"13501",1.22
"13502",1.22
"13503",1.22
"13504",1.31
"13505",1.31
"13506",1.31
"13507",NA
"13508",NA
"13509",NA
"13510",NA
"13511",NA
"13512",1.31
"13513",1.31
"13514",1.31
"13515",NA
"13516",1.17711106133341
"13517",1.17711106133341
"13518",1.17711106133341
"13519",1.1
"13520",1.1
"13521",1.1
"13522",1.1
"13523",1.1
"13524",1.1
"13525",NA
"13526",NA
"13527",NA
"13528",NA
"13529",NA
"13530",NA
"13531",NA
"13532",NA
"13533",NA
"13534",NA
"13535",NA
"13536",NA
"13537",NA
"13538",NA
"13539",NA
"13540",NA
"13541",NA
"13542",NA
"13543",NA
"13544",NA
"13545",NA
"13546",NA
"13547",NA
"13548",NA
"13549",NA
"13550",NA
"13551",NA
"13552",NA
"13553",NA
"13554",NA
"13555",NA
"13556",NA
"13557",NA
"13558",NA
"13559",NA
"13560",NA
"13561",NA
"13562",NA
"13563",NA
"13564",NA
"13565",NA
"13566",NA
"13567",NA
"13568",NA
"13569",NA
"13570",NA
"13571",NA
"13572",NA
"13573",NA
"13574",NA
"13575",NA
"13576",1.27
"13577",1.27
"13578",1.27
"13579",1.27
"13580",1.27
"13581",1.27
"13582",1.27
"13583",1.27
"13584",1.27
"13585",1.27
"13586",1.27
"13587",1.27
"13588",1.27
"13589",1.27
"13590",1.27
"13591",1.27
"13592",1.27
"13593",1.27
"13594",1.27
"13595",1.27
"13596",1.27
"13597",1.27
"13598",1.27
"13599",1.27
"13600",1.27
"13601",1.27
"13602",1.27
"13603",1.27
"13604",1.27
"13605",1.27
"13606",1.27
"13607",1.27
"13608",1.27
"13609",1.27
"13610",1.27
"13611",1.27
"13612",1.27
"13613",1.27
"13614",1.27
"13615",1.27
"13616",1.27
"13617",1.27
"13618",1.27
"13619",1.27
"13620",1.27
"13621",1.27
"13622",1.27
"13623",1.27
"13624",1.27
"13625",1.27
"13626",1.27
"13627",1.27
"13628",1.27
"13629",1.27
"13630",1.27
"13631",1.27
"13632",1.27
"13633",1.27
"13634",1.27
"13635",1.27
"13636",1.27
"13637",1.27
"13638",1.27
"13639",1.27
"13640",1.27
"13641",1.27
"13642",1.27
"13643",1.27
"13644",1.27
"13645",1.27
"13646",1.27
"13647",1.27
"13648",1.27
"13649",1.27
"13650",1.27
"13651",1.27
"13652",1.27
"13653",1.27
"13654",1.27
"13655",1.27
"13656",1.27
"13657",1.27
"13658",1.27
"13659",1.27
"13660",1.27
"13661",1.27
"13662",1.27
"13663",1.27
"13664",1.27
"13665",1.27
"13666",1.27
"13667",1.27
"13668",1.27
"13669",1.27
"13670",1.27
"13671",1.27
"13672",1.27
"13673",1.27
"13674",1.27
"13675",1.27
"13676",1.27
"13677",1.27
"13678",1.27
"13679",1.27
"13680",1.27
"13681",1.27
"13682",1.27
"13683",1.27
"13684",1.27
"13685",1.27
"13686",1.27
"13687",1.27
"13688",1.27
"13689",1.27
"13690",1.27
"13691",1.27
"13692",1.27
"13693",1.27
"13694",1.27
"13695",1.27
"13696",1.27
"13697",1.27
"13698",1.27
"13699",1.27
"13700",1.27
"13701",1.27
"13702",1.27
"13703",1.27
"13704",1.27
"13705",1.27
"13706",1.27
"13707",1.27
"13708",1.27
"13709",1.27
"13710",1.27
"13711",1.27
"13712",1.27
"13713",1.27
"13714",1.27
"13715",1.27
"13716",1.27
"13717",1.27
"13718",1.27
"13719",1.27
"13720",1.27
"13721",1.27
"13722",1.27
"13723",1.27
"13724",1.27
"13725",1.27
"13726",1.27
"13727",1.27
"13728",1.27
"13729",1.27
"13730",1.27
"13731",1.27
"13732",1.27
"13733",1.27
"13734",1.27
"13735",1.27
"13736",1.27
"13737",1.27
"13738",1.27
"13739",1.27
"13740",1.27
"13741",1.27
"13742",1.27
"13743",1.27
"13744",1.27
"13745",1.27
"13746",1.27
"13747",1.27
"13748",1.27
"13749",1.27
"13750",1.27
"13751",1.27
"13752",1.27
"13753",1.27
"13754",1.27
"13755",1.27
"13756",1.27
"13757",1.27
"13758",1.27
"13759",1.27
"13760",1.27
"13761",1.27
"13762",1.27
"13763",1.27
"13764",1.27
"13765",1.27
"13766",1.27
"13767",1.27
"13768",1.27
"13769",1.27
"13770",1.27
"13771",1.27
"13772",1.27
"13773",1.27
"13774",1.27
"13775",1.27
"13776",1.27
"13777",1.27
"13778",1.27
"13779",1.27
"13780",1.27
"13781",1.27
"13782",1.27
"13783",1.27
"13784",1.27
"13785",1.27
"13786",1.27
"13787",1.27
"13788",1.27
"13789",1.27
"13790",1.27
"13791",1.27
"13792",1.27
"13793",1.27
"13794",1.27
"13795",1.27
"13796",1.27
"13797",1.27
"13798",1.27
"13799",1.27
"13800",1.27
"13801",1.27
"13802",1.27
"13803",1.27
"13804",1.27
"13805",1.27
"13806",1.27
"13807",1.27
"13808",1.27
"13809",1.27
"13810",1.27
"13811",1.27
"13812",1.27
"13813",1.27
"13814",1.27
"13815",1.27
"13816",1.27
"13817",1.27
"13818",1.27
"13819",1.27
"13820",1.27
"13821",1.27
"13822",1.27
"13823",1.27
"13824",1.27
"13825",1.27
"13826",1.27
"13827",1.27
"13828",1.27
"13829",1.27
"13830",1.27
"13831",1.27
"13832",1.27
"13833",1.27
"13834",1.27
"13835",1.27
"13836",1.27
"13837",1.27
"13838",1.27
"13839",1.27
"13840",1.27
"13841",1.27
"13842",1.27
"13843",1.27
"13844",1.27
"13845",1.27
"13846",1.27
"13847",1.27
"13848",1.27
"13849",1.27
"13850",1.27
"13851",1.27
"13852",1.27
"13853",1.27
"13854",1.27
"13855",1.27
"13856",1.27
"13857",1.27
"13858",1.27
"13859",1.27
"13860",1.27
"13861",1.27
"13862",1.27
"13863",1.27
"13864",1.27
"13865",1.27
"13866",1.27
"13867",1.27
"13868",1.27
"13869",1.27
"13870",1.27
"13871",1.27
"13872",1.27
"13873",1.27
"13874",1.27
"13875",1.27
"13876",1.27
"13877",1.27
"13878",1.27
"13879",1.27
"13880",1.27
"13881",1.27
"13882",1.27
"13883",1.27
"13884",1.27
"13885",1.27
"13886",1.27
"13887",1.27
"13888",1.27
"13889",1.27
"13890",1.27
"13891",1.27
"13892",1.27
"13893",1.27
"13894",1.27
"13895",1.27
"13896",1.27
"13897",1.27
"13898",1.27
"13899",1.27
"13900",1.27
"13901",1.27
"13902",1.27
"13903",1.27
"13904",1.27
"13905",1.27
"13906",1.27
"13907",1.27
"13908",1.27
"13909",1.27
"13910",1.27
"13911",1.27
"13912",1.27
"13913",1.12
"13914",1.12
"13915",1.12
"13916",1.12
"13917",1.12
"13918",1.12
"13919",1.12
"13920",1.12
"13921",1.12
"13922",1.12
"13923",1.12
"13924",1.12
"13925",1.12
"13926",1.12
"13927",1.12
"13928",1.12
"13929",1.12
"13930",1.12
"13931",1.12
"13932",1.12
"13933",1.12
"13934",1.12
"13935",1.12
"13936",1.12
"13937",1.12
"13938",1.12
"13939",1.12
"13940",1.12
"13941",1.12
"13942",1.12
"13943",1.12
"13944",1.12
"13945",1.12
"13946",1.12
"13947",1.12
"13948",1.12
"13949",1.12
"13950",1.12
"13951",1.12
"13952",1.12
"13953",1.12
"13954",1.12
"13955",1.12
"13956",1.12
"13957",1.12
"13958",1.12
"13959",1.12
"13960",1.12
"13961",1.12
"13962",1.12
"13963",1.12
"13964",1.12
"13965",1.12
"13966",1.12
"13967",1.12
"13968",1.12
"13969",1.12
"13970",1.12
"13971",1.12
"13972",1.12
"13973",1.12
"13974",1.12
"13975",1.12
"13976",1.12
"13977",1.12
"13978",1.12
"13979",1.12
"13980",1.12
"13981",1.12
"13982",1.12
"13983",1.12
"13984",1.12
"13985",1.12
"13986",1.12
"13987",1.12
"13988",1.12
"13989",1.12
"13990",1.12
"13991",1.12
"13992",1.12
"13993",1.12
"13994",1.12
"13995",1.12
"13996",1.12
"13997",1.12
"13998",1.12
"13999",1.12
"14000",1.12
"14001",1.12
"14002",1.12
"14003",1.12
"14004",1.12
"14005",1.12
"14006",1.12
"14007",1.12
"14008",1.12
"14009",1.12
"14010",1.12
"14011",1.12
"14012",1.12
"14013",1.12
"14014",1.12
"14015",1.12
"14016",1.12
"14017",1.12
"14018",1.12
"14019",1.12
"14020",1.12
"14021",1.12
"14022",1.12
"14023",1.12
"14024",1.12
"14025",1.12
"14026",1.12
"14027",1.12
"14028",1.12
"14029",1.12
"14030",1.12
"14031",1.12
"14032",1.12
"14033",1.12
"14034",1.12
"14035",1.12
"14036",1.12
"14037",1.12
"14038",1.12
"14039",1.12
"14040",1.12
"14041",1.12
"14042",1.12
"14043",1.12
"14044",1.12
"14045",1.12
"14046",1.12
"14047",1.12
"14048",1.12
"14049",1.12
"14050",1.12
"14051",1.12
"14052",1.12
"14053",1.12
"14054",1.12
"14055",1.12
"14056",1.12
"14057",1.12
"14058",1.12
"14059",1.12
"14060",1.12
"14061",1.12
"14062",1.12
"14063",1.12
"14064",1.12
"14065",1.12
"14066",1.12
"14067",1.12
"14068",1.12
"14069",1.12
"14070",1.12
"14071",1.12
"14072",1.12
"14073",1.12
"14074",1.12
"14075",1.12
"14076",1.12
"14077",1.12
"14078",1.12
"14079",1.12
"14080",1.12
"14081",1.12
"14082",1.12
"14083",1.12
"14084",1.12
"14085",1.12
"14086",1.12
"14087",1.12
"14088",1.12
"14089",1.12
"14090",1.12
"14091",1.12
"14092",1.12
"14093",1.12
"14094",1.12
"14095",1.12
"14096",1.12
"14097",1.12
"14098",1.12
"14099",1.12
"14100",1.12
"14101",1.12
"14102",1.12
"14103",1.12
"14104",1.12
"14105",1.12
"14106",1.12
"14107",1.12
"14108",1.12
"14109",1.12
"14110",1.12
"14111",1.12
"14112",1.12
"14113",1.12
"14114",1.12
"14115",1.12
"14116",1.12
"14117",1.12
"14118",1.12
"14119",1.12
"14120",1.12
"14121",1.12
"14122",1.12
"14123",1.12
"14124",1.12
"14125",1.12
"14126",1.12
"14127",1.12
"14128",1.12
"14129",1.12
"14130",1.12
"14131",1.12
"14132",1.12
"14133",1.12
"14134",1.12
"14135",1.12
"14136",1.12
"14137",1.12
"14138",1.12
"14139",1.12
"14140",1.12
"14141",1.12
"14142",1.12
"14143",1.12
"14144",1.12
"14145",1.12
"14146",1.12
"14147",1.12
"14148",1.12
"14149",1.12
"14150",1.12
"14151",1.12
"14152",1.12
"14153",1.12
"14154",1.12
"14155",1.12
"14156",1.12
"14157",1.12
"14158",1.12
"14159",1.12
"14160",1.12
"14161",1.12
"14162",1.12
"14163",1.12
"14164",1.12
"14165",1.12
"14166",1.12
"14167",1.12
"14168",1.12
"14169",1.12
"14170",1.12
"14171",1.12
"14172",1.12
"14173",1.12
"14174",1.12
"14175",1.12
"14176",1.12
"14177",1.12
"14178",1.12
"14179",1.12
"14180",1.12
"14181",1.12
"14182",1.12
"14183",1.12
"14184",1.12
"14185",1.12
"14186",1.12
"14187",1.12
"14188",1.12
"14189",1.12
"14190",1.12
"14191",1.12
"14192",1.12
"14193",1.12
"14194",1.12
"14195",1.12
"14196",1.12
"14197",1.12
"14198",1.12
"14199",1.12
"14200",1.12
"14201",1.12
"14202",1.12
"14203",1.12
"14204",1.12
"14205",1.12
"14206",1.12
"14207",1.12
"14208",1.12
"14209",1.12
"14210",1.12
"14211",1.12
"14212",1.12
"14213",1.12
"14214",1.12
"14215",1.12
"14216",1.12
"14217",1.12
"14218",1.12
"14219",1.12
"14220",1.12
"14221",1.12
"14222",1.12
"14223",1.12
"14224",1.12
"14225",1.27
"14226",1.27
"14227",1.64
"14228",1.64
"14229",NA
"14230",NA
"14231",NA
"14232",NA
"14233",1.31
"14234",1.31
"14235",1.31
"14236",NA
"14237",NA
"14238",NA
"14239",NA
"14240",NA
"14241",NA
"14242",NA
"14243",NA
"14244",NA
"14245",NA
"14246",NA
"14247",NA
"14248",NA
"14249",NA
"14250",NA
"14251",NA
"14252",NA
"14253",1.39
"14254",1.29
"14255",1.25
"14256",1.08
"14257",1.08
"14258",1.34
"14259",1.38
"14260",0.5
"14261",1.27
"14262",1.24
"14263",1.24
"14264",1.24
"14265",0.45
"14266",1.22
"14267",1.27
"14268",1.22
"14269",1.39
"14270",1.22
"14271",1.19
"14272",1.19
"14273",0.63
"14274",1.34316220799998
"14275",1.29
"14276",0.380179116724025
"14277",NA
"14278",NA
"14279",NA
"14280",1.36
"14281",1.51
"14282",1.51
"14283",1.51
"14284",1.51
"14285",1.51
"14286",1.359828
"14287",0.54
"14288",0.54
"14289",0.54
"14290",0.54
"14291",1.29
"14292",1.27
"14293",1.32
"14294",1.22179554510664
"14295",NA
"14296",NA
"14297",NA
"14298",1.29
"14299",1.26
"14300",NA
"14301",NA
"14302",NA
"14303",NA
"14304",NA
"14305",NA
"14306",NA
"14307",1.38613292613758
"14308",0.65
"14309",1.34
"14310",1.00614398688464
"14311",1.07555567999993
"14312",1.07555567999993
"14313",1.07555567999993
"14314",1.34
"14315",1.14
"14316",1.38
"14317",1.43
"14318",0.85
"14319",0.85
"14320",0.85
"14321",0.85
"14322",0.78
"14323",1.38
"14324",0.85
"14325",0.85
"14326",0.85
"14327",0.85
"14328",1.28
"14329",NA
"14330",NA
"14331",NA
"14332",NA
"14333",NA
"14334",NA
"14335",NA
"14336",NA
"14337",NA
"14338",NA
"14339",NA
"14340",NA
"14341",NA
"14342",NA
"14343",NA
"14344",NA
"14345",NA
"14346",NA
"14347",NA
"14348",NA
"14349",NA
"14350",NA
"14351",NA
"14352",NA
"14353",NA
"14354",NA
"14355",NA
"14356",NA
"14357",NA
"14358",NA
"14359",NA
"14360",NA
"14361",NA
"14362",NA
"14363",NA
"14364",1.00333333333335
"14365",1.00333333333335
"14366",1.00333333333335
"14367",1.00333333333335
"14368",1.00333333333335
"14369",1.00333333333335
"14370",1.00333333333335
"14371",1.00333333333335
"14372",1.00333333333335
"14373",1.00333333333335
"14374",1.00333333333335
"14375",1.00333333333335
"14376",1.00333333333335
"14377",1.00333333333335
"14378",1.00333333333335
"14379",1.00333333333335
"14380",1.00333333333335
"14381",1.00333333333335
"14382",1.00333333333335
"14383",1.00333333333335
"14384",1.00333333333335
"14385",1.00333333333335
"14386",1.00333333333335
"14387",1.00333333333335
"14388",1.00333333333335
"14389",1.00333333333335
"14390",NA
"14391",NA
"14392",NA
"14393",NA
"14394",NA
"14395",NA
"14396",NA
"14397",NA
"14398",NA
"14399",NA
"14400",NA
"14401",NA
"14402",NA
"14403",NA
"14404",NA
"14405",NA
"14406",NA
"14407",NA
"14408",NA
"14409",NA
"14410",NA
"14411",NA
"14412",NA
"14413",NA
"14414",NA
"14415",NA
"14416",NA
"14417",NA
"14418",NA
"14419",NA
"14420",NA
"14421",NA
"14422",NA
"14423",NA
"14424",NA
"14425",NA
"14426",NA
"14427",NA
"14428",NA
"14429",NA
"14430",NA
"14431",NA
"14432",NA
"14433",NA
"14434",NA
"14435",NA
"14436",NA
"14437",NA
"14438",NA
"14439",NA
"14440",NA
"14441",NA
"14442",NA
"14443",NA
"14444",NA
"14445",NA
"14446",NA
"14447",NA
"14448",NA
"14449",NA
"14450",NA
"14451",NA
"14452",NA
"14453",NA
"14454",NA
"14455",NA
"14456",NA
"14457",NA
"14458",NA
"14459",NA
"14460",NA
"14461",NA
"14462",NA
"14463",NA
"14464",NA
"14465",NA
"14466",NA
"14467",NA
"14468",NA
"14469",NA
"14470",NA
"14471",NA
"14472",NA
"14473",NA
"14474",NA
"14475",NA
"14476",NA
"14477",NA
"14478",NA
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",NA
"14485",NA
"14486",NA
"14487",NA
"14488",NA
"14489",NA
"14490",NA
"14491",NA
"14492",NA
"14493",NA
"14494",NA
"14495",NA
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",NA
"14502",NA
"14503",NA
"14504",NA
"14505",NA
"14506",NA
"14507",1.37
"14508",1.37
"14509",1.37
"14510",1.37
"14511",1.37
"14512",1.37
"14513",1.37
"14514",1.37
"14515",1.37
"14516",1.37
"14517",1.37
"14518",1.37
"14519",1.37
"14520",1.37
"14521",1.37
"14522",1.37
"14523",1.37
"14524",1.37
"14525",1.37
"14526",1.37
"14527",1.37
"14528",1.37
"14529",NA
"14530",NA
"14531",NA
"14532",NA
"14533",NA
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",NA
"14540",NA
"14541",NA
"14542",NA
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",NA
"14548",NA
"14549",NA
"14550",NA
"14551",NA
"14552",NA
"14553",NA
"14554",NA
"14555",NA
"14556",NA
"14557",NA
"14558",NA
"14559",NA
"14560",NA
"14561",NA
"14562",NA
"14563",NA
"14564",NA
"14565",NA
"14566",NA
"14567",NA
"14568",NA
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",NA
"14575",NA
"14576",NA
"14577",NA
"14578",NA
"14579",NA
"14580",NA
"14581",NA
"14582",NA
"14583",NA
"14584",NA
"14585",NA
"14586",NA
"14587",NA
"14588",NA
"14589",NA
"14590",NA
"14591",1.51
"14592",1.51
"14593",1.19
"14594",1.52
"14595",1.52
"14596",1.52
"14597",1.22
"14598",1.22
"14599",1.19
"14600",1.25
"14601",1.25
"14602",1.25
"14603",1.25
"14604",1.32777279999997
"14605",1.32777279999997
"14606",1.32777279999997
"14607",1.27519825945601
"14608",1.27519825945601
"14609",1.27519825945601
"14610",1.27519825945601
"14611",1.44999999999995
"14612",1.44999999999995
"14613",1.44999999999995
"14614",1.45613333333334
"14615",1.45613333333334
"14616",1.45613333333334
"14617",1.45613333333334
"14618",1.45613333333334
"14619",1.45613333333334
"14620",1.45613333333334
"14621",1.45613333333334
"14622",1.26
"14623",1.18
"14624",1.36
"14625",1.39
"14626",1.21
"14627",1.3
"14628",1.3
"14629",1.32
"14630",1.21
"14631",1.23
"14632",1.24
"14633",1.24297099066664
"14634",1.27
"14635",1.09
"14636",1.41368979994929
"14637",1.23
"14638",1.21
"14639",1.38
"14640",1.51
"14641",1.29
"14642",1.29
"14643",1.29
"14644",1.29
"14645",0.78
"14646",0.78
"14647",NA
"14648",NA
"14649",NA
"14650",NA
"14651",1.12802666666669
"14652",1.12777802666671
"14653",1.36
"14654",1.36
"14655",1.41
"14656",1.41
"14657",1.18
"14658",1.36
"14659",1.36
"14660",1.26070452992029
"14661",1.36
"14662",1.36
"14663",1.343888892
"14664",1.3438892
"14665",1.39
"14666",1.36
"14667",1.36
"14668",1.36
"14669",1.36
"14670",1.36
"14671",1.36
"14672",1.36
"14673",1.36
"14674",1.34
"14675",1.34
"14676",NA
"14677",NA
"14678",1.36
"14679",1.36
"14680",NA
"14681",NA
"14682",NA
"14683",NA
"14684",1.36
"14685",1.36
"14686",1.3
"14687",1.3
"14688",1.3
"14689",1.3
"14690",1.3
"14691",1.3
"14692",1.3
"14693",NA
"14694",NA
"14695",1.52666933333334
"14696",1.36
"14697",1.36
"14698",1.36
"14699",1.36
"14700",1.36
"14701",1.57091426666667
"14702",1.56
"14703",1.56
"14704",1.56
"14705",1.56
"14706",1.56
"14707",1.56
"14708",1.56
"14709",1.49
"14710",1.49
"14711",1.49
"14712",1.49
"14713",1.49
"14714",1.49
"14715",1.49
"14716",1.49
"14717",1.49
"14718",1.49
"14719",1.36
"14720",1.36
"14721",1.36
"14722",1.36
"14723",1.36
"14724",1.36
"14725",1.36
"14726",1.36
"14727",1.36
"14728",1.36
"14729",1.36
"14730",1.36
"14731",1.36
"14732",1.36
"14733",1.36
"14734",NA
"14735",NA
"14736",NA
"14737",NA
"14738",NA
"14739",NA
"14740",NA
"14741",NA
"14742",NA
"14743",NA
"14744",1.4
"14745",1.4
"14746",1.4
"14747",1.4
"14748",1.4
"14749",1.4
"14750",1.4
"14751",1.4
"14752",1.4
"14753",1.4
"14754",1.4
"14755",1.4
"14756",1.4
"14757",1.4
"14758",1.4
"14759",1.4
"14760",1.4
"14761",1.4
"14762",1.4
"14763",1.4
"14764",1.4
"14765",1.4
"14766",1.4
"14767",1.4
"14768",1.4
"14769",1.56
"14770",1.56
"14771",1.56
"14772",1.56
"14773",1.56
"14774",1.56
"14775",1.56
"14776",1.56
"14777",1.56
"14778",1.56
"14779",1.56
"14780",1.56
"14781",NA
"14782",NA
"14783",NA
"14784",NA
"14785",NA
"14786",NA
"14787",NA
"14788",NA
"14789",NA
"14790",NA
"14791",NA
"14792",NA
"14793",NA
"14794",NA
"14795",NA
"14796",NA
"14797",1.51
"14798",1.51
"14799",1.51
"14800",1.51
"14801",1.51
"14802",1.51
"14803",1.25
"14804",1.25
"14805",1.25
"14806",1.25
"14807",1.25
"14808",1.25
"14809",1.51
"14810",1.51
"14811",1.25
"14812",1.19
"14813",1.14
"14814",1.14
"14815",1.14
"14816",1.51
"14817",1.51
"14818",1.4
"14819",1.4
"14820",1.4
"14821",1.51
"14822",1.51
"14823",1.51
"14824",1.51
"14825",1.51
"14826",1.51
"14827",1.51
"14828",1.51
"14829",1.51
"14830",1.51
"14831",1.51
"14832",1.51
"14833",1.37
"14834",1.37
"14835",1.37
"14836",1.35
"14837",1.54
"14838",1.54
"14839",1.49
"14840",1.51
"14841",1.4
"14842",1.4
"14843",1.4
"14844",1.53
"14845",1.39
"14846",1.39
"14847",1.41756837205333
"14848",1.41756837205333
"14849",1.41756837205333
"14850",1.41756837205333
"14851",1.41756837205333
"14852",1.41756837205333
"14853",1.41756837205333
"14854",1.41756837205333
"14855",1.41756837205333
"14856",1.29
"14857",1.29
"14858",1.29
"14859",0.37
"14860",0.65
"14861",1.31
"14862",1.29
"14863",0.37
"14864",1.29
"14865",1.14
"14866",1.34
"14867",0.42
"14868",1.29
"14869",1.27
"14870",0.37
"14871",0.65
"14872",1.24
"14873",1.19
"14874",0.991170719413234
"14875",1.27
"14876",1.32
"14877",0.658236399999835
"14878",0.49
"14879",1.08
"14880",1.07
"14881",0.599961398090614
"14882",0.49
"14883",1.34
"14884",1.13085380000025
"14885",1.19
"14886",0.37
"14887",1.25
"14888",1.19
"14889",0.65
"14890",0.98
"14891",1.19
"14892",0.892582666666735
"14893",1.26
"14894",1.06
"14895",1.07
"14896",1.01
"14897",0.98
"14898",1.19
"14899",0.63
"14900",0.96
"14901",1.24
"14902",1.29
"14903",0.63
"14904",1.02
"14905",1.34
"14906",1.34
"14907",0.499129058409878
"14908",0.97
"14909",0.37
"14910",1.19
"14911",0.72
"14912",0.71
"14913",1.34
"14914",0.99
"14915",0.97
"14916",1.19
"14917",0.66
"14918",1.19
"14919",0.96
"14920",1.53
"14921",1.36
"14922",1.07
"14923",0.91
"14924",0.65
"14925",1.25
"14926",1.24
"14927",1.25
"14928",1.34
"14929",1.07
"14930",0.76
"14931",1.07
"14932",0.94
"14933",1.19
"14934",1.28159999999994
"14935",1.28159999999994
"14936",1.51
"14937",1.51
"14938",1.52
"14939",1.24
"14940",1.24
"14941",1.24
"14942",1.24
"14943",1.33
"14944",1.33
"14945",1.249
"14946",1.249
"14947",1.33
"14948",1.33
"14949",1.27
"14950",1.27
"14951",1.52
"14952",1.52
"14953",1.52
"14954",1.27
"14955",1.27
"14956",1.52
"14957",1.51
"14958",1.51
"14959",1.35
"14960",1.35
"14961",1.35
"14962",1.28169999999997
"14963",1.28169999999997
"14964",1.51
"14965",1.51
"14966",1.41
"14967",1.41
"14968",1.41
"14969",1.51
"14970",1.51
"14971",1.27
"14972",1.27
"14973",1.27
"14974",1.27
"14975",1.41
"14976",1.41
"14977",1.31
"14978",1.31
"14979",1.51
"14980",1.51
"14981",1.24
"14982",1.24
"14983",1.51
"14984",1.51
"14985",1.41
"14986",1.41
"14987",1.51
"14988",1.51
"14989",1.51
"14990",1.51
"14991",1.27
"14992",1.27
"14993",1.27
"14994",1.27
"14995",1.49
"14996",1.49
"14997",1.51
"14998",1.51
"14999",1.27
"15000",1.27
"15001",1.27
"15002",1.27
"15003",1.27
"15004",1.27
"15005",1.22
"15006",1.22
"15007",1.51
"15008",1.51
"15009",1.36
"15010",1.49
"15011",1.49
"15012",1.35
"15013",1.27
"15014",1.27
"15015",1.35500000000003
"15016",1.35500000000003
"15017",1.41
"15018",1.41
"15019",1.37949999999995
"15020",1.37949999999995
"15021",1.28299999999999
"15022",1.28299999999999
"15023",1.22
"15024",1.22
"15025",1.22
"15026",1.22
"15027",1.28900000000001
"15028",1.28900000000001
"15029",1.3
"15030",1.3
"15031",1.35
"15032",1.35
"15033",1.33
"15034",1.33
"15035",1.52
"15036",1.27
"15037",1.27
"15038",1.41
"15039",1.41
"15040",1.51
"15041",1.51
"15042",1.51
"15043",1.51
"15044",1.27
"15045",1.27
"15046",1.41
"15047",1.41
"15048",1.27
"15049",1.27
"15050",1.27
"15051",1.35
"15052",1.35
"15053",1.324
"15054",1.324
"15055",1.51
"15056",1.51
"15057",1.51
"15058",1.51
"15059",1.39
"15060",1.39
"15061",1.29799999999999
"15062",1.29799999999999
"15063",1.51
"15064",1.51
"15065",1.51
"15066",1.51
"15067",1.51
"15068",1.51
"15069",1.51
