"","OCsite"
"13500",0.8068333333335
"13501",10.18
"13502",10.18
"13503",10.18
"13504",0.99
"13505",0.99
"13506",0.99
"13507",NA
"13508",NA
"13509",NA
"13510",NA
"13511",NA
"13512",3.09
"13513",3.09
"13514",3.09
"13515",NA
"13516",1.60711148133279
"13517",1.60711148133279
"13518",1.60711148133279
"13519",2.01
"13520",2.01
"13521",2.01
"13522",2.01
"13523",2.01
"13524",2.01
"13525",NA
"13526",NA
"13527",NA
"13528",NA
"13529",NA
"13530",NA
"13531",NA
"13532",NA
"13533",NA
"13534",NA
"13535",NA
"13536",NA
"13537",NA
"13538",NA
"13539",NA
"13540",NA
"13541",NA
"13542",NA
"13543",NA
"13544",NA
"13545",NA
"13546",NA
"13547",NA
"13548",NA
"13549",NA
"13550",NA
"13551",NA
"13552",NA
"13553",NA
"13554",NA
"13555",NA
"13556",NA
"13557",NA
"13558",NA
"13559",NA
"13560",NA
"13561",NA
"13562",NA
"13563",NA
"13564",NA
"13565",NA
"13566",NA
"13567",NA
"13568",NA
"13569",NA
"13570",NA
"13571",NA
"13572",NA
"13573",NA
"13574",NA
"13575",NA
"13576",1.31
"13577",1.31
"13578",1.31
"13579",1.31
"13580",1.31
"13581",1.31
"13582",1.31
"13583",1.31
"13584",1.31
"13585",1.31
"13586",1.31
"13587",1.31
"13588",1.31
"13589",1.31
"13590",1.31
"13591",1.31
"13592",1.31
"13593",1.31
"13594",1.31
"13595",1.31
"13596",1.31
"13597",1.31
"13598",1.31
"13599",1.31
"13600",1.31
"13601",1.31
"13602",1.31
"13603",1.31
"13604",1.31
"13605",1.31
"13606",1.31
"13607",1.31
"13608",1.31
"13609",1.31
"13610",1.31
"13611",1.31
"13612",1.31
"13613",1.31
"13614",1.31
"13615",1.31
"13616",1.31
"13617",1.31
"13618",1.31
"13619",1.31
"13620",1.31
"13621",1.31
"13622",1.31
"13623",1.31
"13624",1.31
"13625",1.31
"13626",1.31
"13627",1.31
"13628",1.31
"13629",1.31
"13630",1.31
"13631",1.31
"13632",1.31
"13633",1.31
"13634",1.31
"13635",1.31
"13636",1.31
"13637",1.31
"13638",1.31
"13639",1.31
"13640",1.31
"13641",1.31
"13642",1.31
"13643",1.31
"13644",1.31
"13645",1.31
"13646",1.31
"13647",1.31
"13648",1.31
"13649",1.31
"13650",1.31
"13651",1.31
"13652",1.31
"13653",1.31
"13654",1.31
"13655",1.31
"13656",1.31
"13657",1.31
"13658",1.31
"13659",1.31
"13660",1.31
"13661",1.31
"13662",1.31
"13663",1.31
"13664",1.31
"13665",1.31
"13666",1.31
"13667",1.31
"13668",1.31
"13669",1.31
"13670",1.31
"13671",1.31
"13672",1.31
"13673",1.31
"13674",1.31
"13675",1.31
"13676",1.31
"13677",1.31
"13678",1.31
"13679",1.31
"13680",1.31
"13681",1.31
"13682",1.31
"13683",1.31
"13684",1.31
"13685",1.31
"13686",1.31
"13687",1.31
"13688",1.31
"13689",1.31
"13690",1.31
"13691",1.31
"13692",1.31
"13693",1.31
"13694",1.31
"13695",1.31
"13696",1.31
"13697",1.31
"13698",1.31
"13699",1.31
"13700",1.31
"13701",1.31
"13702",1.31
"13703",1.31
"13704",1.31
"13705",1.31
"13706",1.31
"13707",1.31
"13708",1.31
"13709",1.31
"13710",1.31
"13711",1.31
"13712",1.31
"13713",1.31
"13714",1.31
"13715",1.31
"13716",1.31
"13717",1.31
"13718",1.31
"13719",1.31
"13720",1.31
"13721",1.31
"13722",1.31
"13723",1.31
"13724",1.31
"13725",1.31
"13726",1.31
"13727",1.31
"13728",1.31
"13729",1.31
"13730",1.31
"13731",1.31
"13732",1.31
"13733",1.31
"13734",1.31
"13735",1.31
"13736",1.31
"13737",1.31
"13738",1.31
"13739",1.31
"13740",1.31
"13741",1.31
"13742",1.31
"13743",1.31
"13744",1.31
"13745",1.31
"13746",1.31
"13747",1.31
"13748",1.31
"13749",1.31
"13750",1.31
"13751",1.31
"13752",1.31
"13753",1.31
"13754",1.31
"13755",1.31
"13756",1.31
"13757",1.31
"13758",1.31
"13759",1.31
"13760",1.31
"13761",1.31
"13762",1.31
"13763",1.31
"13764",1.31
"13765",1.31
"13766",1.31
"13767",1.31
"13768",1.31
"13769",1.31
"13770",1.31
"13771",1.31
"13772",1.31
"13773",1.31
"13774",1.31
"13775",1.31
"13776",1.31
"13777",1.31
"13778",1.31
"13779",1.31
"13780",1.31
"13781",1.31
"13782",1.31
"13783",1.31
"13784",1.31
"13785",1.31
"13786",1.31
"13787",1.31
"13788",1.31
"13789",1.31
"13790",1.31
"13791",1.31
"13792",1.31
"13793",1.31
"13794",1.31
"13795",1.31
"13796",1.31
"13797",1.31
"13798",1.31
"13799",1.31
"13800",1.31
"13801",1.31
"13802",1.31
"13803",1.31
"13804",1.31
"13805",1.31
"13806",1.31
"13807",1.31
"13808",1.31
"13809",1.31
"13810",1.31
"13811",1.31
"13812",1.31
"13813",1.31
"13814",1.31
"13815",1.31
"13816",1.31
"13817",1.31
"13818",1.31
"13819",1.31
"13820",1.31
"13821",1.31
"13822",1.31
"13823",1.31
"13824",1.31
"13825",1.31
"13826",1.31
"13827",1.31
"13828",1.31
"13829",1.31
"13830",1.31
"13831",1.31
"13832",1.31
"13833",1.31
"13834",1.31
"13835",1.31
"13836",1.31
"13837",1.31
"13838",1.31
"13839",1.31
"13840",1.31
"13841",1.31
"13842",1.31
"13843",1.31
"13844",1.31
"13845",1.31
"13846",1.31
"13847",1.31
"13848",1.31
"13849",1.31
"13850",1.31
"13851",1.31
"13852",1.31
"13853",1.31
"13854",1.31
"13855",1.31
"13856",1.31
"13857",1.31
"13858",1.31
"13859",1.31
"13860",1.31
"13861",1.31
"13862",1.31
"13863",1.31
"13864",1.31
"13865",1.31
"13866",1.31
"13867",1.31
"13868",1.31
"13869",1.31
"13870",1.31
"13871",1.31
"13872",1.31
"13873",1.31
"13874",1.31
"13875",1.31
"13876",1.31
"13877",1.31
"13878",1.31
"13879",1.31
"13880",1.31
"13881",1.31
"13882",1.31
"13883",1.31
"13884",1.31
"13885",1.31
"13886",1.31
"13887",1.31
"13888",1.31
"13889",1.31
"13890",1.31
"13891",1.31
"13892",1.31
"13893",1.31
"13894",1.31
"13895",1.31
"13896",1.31
"13897",1.31
"13898",1.31
"13899",1.31
"13900",1.31
"13901",1.31
"13902",1.31
"13903",1.31
"13904",1.31
"13905",1.31
"13906",1.31
"13907",1.31
"13908",1.31
"13909",1.31
"13910",1.31
"13911",1.31
"13912",1.31
"13913",2.61
"13914",2.61
"13915",2.61
"13916",2.61
"13917",2.61
"13918",2.61
"13919",2.61
"13920",2.61
"13921",2.61
"13922",2.61
"13923",2.61
"13924",2.61
"13925",2.61
"13926",2.61
"13927",2.61
"13928",2.61
"13929",2.61
"13930",2.61
"13931",2.61
"13932",2.61
"13933",2.61
"13934",2.61
"13935",2.61
"13936",2.61
"13937",2.61
"13938",2.61
"13939",2.61
"13940",2.61
"13941",2.61
"13942",2.61
"13943",2.61
"13944",2.61
"13945",2.61
"13946",2.61
"13947",2.61
"13948",2.61
"13949",2.61
"13950",2.61
"13951",2.61
"13952",2.61
"13953",2.61
"13954",2.61
"13955",2.61
"13956",2.61
"13957",2.61
"13958",2.61
"13959",2.61
"13960",2.61
"13961",2.61
"13962",2.61
"13963",2.61
"13964",2.61
"13965",2.61
"13966",2.61
"13967",2.61
"13968",2.61
"13969",2.61
"13970",2.61
"13971",2.61
"13972",2.61
"13973",2.61
"13974",2.61
"13975",2.61
"13976",2.61
"13977",2.61
"13978",2.61
"13979",2.61
"13980",2.61
"13981",2.61
"13982",2.61
"13983",2.61
"13984",2.61
"13985",2.61
"13986",2.61
"13987",2.61
"13988",2.61
"13989",2.61
"13990",2.61
"13991",2.61
"13992",2.61
"13993",2.61
"13994",2.61
"13995",2.61
"13996",2.61
"13997",2.61
"13998",2.61
"13999",2.61
"14000",2.61
"14001",2.61
"14002",2.61
"14003",2.61
"14004",2.61
"14005",2.61
"14006",2.61
"14007",2.61
"14008",2.61
"14009",2.61
"14010",2.61
"14011",2.61
"14012",2.61
"14013",2.61
"14014",2.61
"14015",2.61
"14016",2.61
"14017",2.61
"14018",2.61
"14019",2.61
"14020",2.61
"14021",2.61
"14022",2.61
"14023",2.61
"14024",2.61
"14025",2.61
"14026",2.61
"14027",2.61
"14028",2.61
"14029",2.61
"14030",2.61
"14031",2.61
"14032",2.61
"14033",2.61
"14034",2.61
"14035",2.61
"14036",2.61
"14037",2.61
"14038",2.61
"14039",2.61
"14040",2.61
"14041",2.61
"14042",2.61
"14043",2.61
"14044",2.61
"14045",2.61
"14046",2.61
"14047",2.61
"14048",2.61
"14049",2.61
"14050",2.61
"14051",2.61
"14052",2.61
"14053",2.61
"14054",2.61
"14055",2.61
"14056",2.61
"14057",2.61
"14058",2.61
"14059",2.61
"14060",2.61
"14061",2.61
"14062",2.61
"14063",2.61
"14064",2.61
"14065",2.61
"14066",2.61
"14067",2.61
"14068",2.61
"14069",2.61
"14070",2.61
"14071",2.61
"14072",2.61
"14073",2.61
"14074",2.61
"14075",2.61
"14076",2.61
"14077",2.61
"14078",2.61
"14079",2.61
"14080",2.61
"14081",2.61
"14082",2.61
"14083",2.61
"14084",2.61
"14085",2.61
"14086",2.61
"14087",2.61
"14088",2.61
"14089",2.61
"14090",2.61
"14091",2.61
"14092",2.61
"14093",2.61
"14094",2.61
"14095",2.61
"14096",2.61
"14097",2.61
"14098",2.61
"14099",2.61
"14100",2.61
"14101",2.61
"14102",2.61
"14103",2.61
"14104",2.61
"14105",2.61
"14106",2.61
"14107",2.61
"14108",2.61
"14109",2.61
"14110",2.61
"14111",2.61
"14112",2.61
"14113",2.61
"14114",2.61
"14115",2.61
"14116",2.61
"14117",2.61
"14118",2.61
"14119",2.61
"14120",2.61
"14121",2.61
"14122",2.61
"14123",2.61
"14124",2.61
"14125",2.61
"14126",2.61
"14127",2.61
"14128",2.61
"14129",2.61
"14130",2.61
"14131",2.61
"14132",2.61
"14133",2.61
"14134",2.61
"14135",2.61
"14136",2.61
"14137",2.61
"14138",2.61
"14139",2.61
"14140",2.61
"14141",2.61
"14142",2.61
"14143",2.61
"14144",2.61
"14145",2.61
"14146",2.61
"14147",2.61
"14148",2.61
"14149",2.61
"14150",2.61
"14151",2.61
"14152",2.61
"14153",2.61
"14154",2.61
"14155",2.61
"14156",2.61
"14157",2.61
"14158",2.61
"14159",2.61
"14160",2.61
"14161",2.61
"14162",2.61
"14163",2.61
"14164",2.61
"14165",2.61
"14166",2.61
"14167",2.61
"14168",2.61
"14169",2.61
"14170",2.61
"14171",2.61
"14172",2.61
"14173",2.61
"14174",2.61
"14175",2.61
"14176",2.61
"14177",2.61
"14178",2.61
"14179",2.61
"14180",2.61
"14181",2.61
"14182",2.61
"14183",2.61
"14184",2.61
"14185",2.61
"14186",2.61
"14187",2.61
"14188",2.61
"14189",2.61
"14190",2.61
"14191",2.61
"14192",2.61
"14193",2.61
"14194",2.61
"14195",2.61
"14196",2.61
"14197",2.61
"14198",2.61
"14199",2.61
"14200",2.61
"14201",2.61
"14202",2.61
"14203",2.61
"14204",2.61
"14205",2.61
"14206",2.61
"14207",2.61
"14208",2.61
"14209",2.61
"14210",2.61
"14211",2.61
"14212",2.61
"14213",2.61
"14214",2.61
"14215",2.61
"14216",2.61
"14217",2.61
"14218",2.61
"14219",2.61
"14220",2.61
"14221",2.61
"14222",2.61
"14223",2.61
"14224",2.61
"14225",0.4
"14226",0.4
"14227",0.3
"14228",0.3
"14229",NA
"14230",NA
"14231",NA
"14232",NA
"14233",1.53
"14234",1.53
"14235",1.53
"14236",NA
"14237",NA
"14238",NA
"14239",NA
"14240",NA
"14241",NA
"14242",NA
"14243",NA
"14244",NA
"14245",NA
"14246",NA
"14247",NA
"14248",NA
"14249",NA
"14250",NA
"14251",NA
"14252",NA
"14253",1.58
"14254",1.04
"14255",4.14
"14256",5.62
"14257",5.62
"14258",2.14
"14259",1.59
"14260",26.81
"14261",1.73
"14262",0.529444441333334
"14263",0.529444441333334
"14264",4.56
"14265",39.87
"14266",2.08
"14267",1.73
"14268",2.08
"14269",2.67
"14270",2.08
"14271",10.21
"14272",10.21
"14273",10.73
"14274",1.17557483999978
"14275",1.04
"14276",42.7581004357759
"14277",NA
"14278",NA
"14279",NA
"14280",1.62
"14281",0.25
"14282",0.25
"14283",0.25
"14284",0.25
"14285",0.25
"14286",1.610172
"14287",27.89
"14288",27.89
"14289",27.89
"14290",27.89
"14291",1.38
"14292",1.73
"14293",1.79
"14294",6.34739250090235
"14295",NA
"14296",NA
"14297",NA
"14298",1.38
"14299",6.09
"14300",NA
"14301",NA
"14302",NA
"14303",NA
"14304",NA
"14305",NA
"14306",NA
"14307",1.68054392042286
"14308",8.72
"14309",1.63
"14310",20.7268842359538
"14311",5.35940544533445
"14312",5.35940544533445
"14313",5.35940544533445
"14314",1.63
"14315",3.52
"14316",4.13
"14317",2.77
"14318",2.54
"14319",2.54
"14320",2.54
"14321",2.54
"14322",11.43
"14323",3.04
"14324",2.54
"14325",2.54
"14326",2.54
"14327",2.54
"14328",1.7
"14329",NA
"14330",NA
"14331",NA
"14332",NA
"14333",NA
"14334",NA
"14335",NA
"14336",NA
"14337",NA
"14338",NA
"14339",NA
"14340",NA
"14341",NA
"14342",NA
"14343",NA
"14344",NA
"14345",NA
"14346",NA
"14347",NA
"14348",NA
"14349",NA
"14350",NA
"14351",NA
"14352",NA
"14353",NA
"14354",NA
"14355",NA
"14356",NA
"14357",NA
"14358",NA
"14359",NA
"14360",NA
"14361",NA
"14362",NA
"14363",NA
"14364",3.45499999999993
"14365",3.45499999999993
"14366",3.45499999999993
"14367",3.45499999999993
"14368",3.45499999999993
"14369",3.45499999999993
"14370",3.45499999999993
"14371",3.45499999999993
"14372",3.45499999999993
"14373",3.45499999999993
"14374",3.45499999999993
"14375",3.45499999999993
"14376",3.45499999999993
"14377",3.45499999999993
"14378",3.45499999999993
"14379",3.45499999999993
"14380",3.45499999999993
"14381",3.45499999999993
"14382",3.45499999999993
"14383",3.45499999999993
"14384",3.45499999999993
"14385",3.45499999999993
"14386",3.45499999999993
"14387",3.45499999999993
"14388",3.45499999999993
"14389",3.45499999999993
"14390",NA
"14391",NA
"14392",NA
"14393",NA
"14394",NA
"14395",NA
"14396",NA
"14397",NA
"14398",NA
"14399",NA
"14400",NA
"14401",NA
"14402",NA
"14403",NA
"14404",NA
"14405",NA
"14406",NA
"14407",NA
"14408",NA
"14409",NA
"14410",NA
"14411",NA
"14412",NA
"14413",NA
"14414",NA
"14415",NA
"14416",NA
"14417",NA
"14418",NA
"14419",NA
"14420",NA
"14421",NA
"14422",NA
"14423",NA
"14424",NA
"14425",NA
"14426",NA
"14427",NA
"14428",NA
"14429",NA
"14430",NA
"14431",NA
"14432",NA
"14433",NA
"14434",NA
"14435",NA
"14436",NA
"14437",NA
"14438",NA
"14439",NA
"14440",NA
"14441",NA
"14442",NA
"14443",NA
"14444",NA
"14445",NA
"14446",NA
"14447",NA
"14448",NA
"14449",NA
"14450",NA
"14451",NA
"14452",NA
"14453",NA
"14454",NA
"14455",NA
"14456",NA
"14457",NA
"14458",NA
"14459",NA
"14460",NA
"14461",NA
"14462",NA
"14463",NA
"14464",NA
"14465",NA
"14466",NA
"14467",NA
"14468",NA
"14469",NA
"14470",NA
"14471",NA
"14472",NA
"14473",NA
"14474",NA
"14475",NA
"14476",NA
"14477",NA
"14478",NA
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",NA
"14485",NA
"14486",NA
"14487",NA
"14488",NA
"14489",NA
"14490",NA
"14491",NA
"14492",NA
"14493",NA
"14494",NA
"14495",NA
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",NA
"14502",NA
"14503",NA
"14504",NA
"14505",NA
"14506",NA
"14507",2.35
"14508",2.35
"14509",2.35
"14510",2.35
"14511",2.35
"14512",2.35
"14513",2.35
"14514",2.35
"14515",2.35
"14516",2.35
"14517",2.35
"14518",2.35
"14519",2.35
"14520",2.35
"14521",2.35
"14522",2.35
"14523",2.35
"14524",2.35
"14525",2.35
"14526",2.35
"14527",2.35
"14528",2.35
"14529",NA
"14530",NA
"14531",NA
"14532",NA
"14533",NA
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",NA
"14540",NA
"14541",NA
"14542",NA
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",NA
"14548",NA
"14549",NA
"14550",NA
"14551",NA
"14552",NA
"14553",NA
"14554",NA
"14555",NA
"14556",NA
"14557",NA
"14558",NA
"14559",NA
"14560",NA
"14561",NA
"14562",NA
"14563",NA
"14564",NA
"14565",NA
"14566",NA
"14567",NA
"14568",NA
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",NA
"14575",NA
"14576",NA
"14577",NA
"14578",NA
"14579",NA
"14580",NA
"14581",NA
"14582",NA
"14583",NA
"14584",NA
"14585",NA
"14586",NA
"14587",NA
"14588",NA
"14589",NA
"14590",NA
"14591",0.25
"14592",0.25
"14593",2.25
"14594",0.58
"14595",0.58
"14596",0.58
"14597",1.2
"14598",1.2
"14599",4.58
"14600",0.6
"14601",0.6
"14602",0.6
"14603",0.6
"14604",2.47111920000006
"14605",2.47111920000006
"14606",2.47111920000006
"14607",5.25584461977609
"14608",5.25584461977609
"14609",5.25584461977609
"14610",5.25584461977609
"14611",1.77499999999982
"14612",1.77499999999982
"14613",1.77499999999982
"14614",1.07836666666663
"14615",1.07836666666663
"14616",1.07836666666663
"14617",1.07836666666663
"14618",1.07836666666663
"14619",1.07836666666663
"14620",1.07836666666663
"14621",1.07836666666663
"14622",1.83
"14623",1.24
"14624",1.77
"14625",1.73
"14626",2.21
"14627",0.69
"14628",0.69
"14629",1.56
"14630",2.21
"14631",2.22
"14632",4.56
"14633",2.69808507333351
"14634",1.73
"14635",2.19
"14636",1.59
"14637",2.22
"14638",2.21
"14639",1.59
"14640",0.45
"14641",0.91
"14642",0.91
"14643",0.91
"14644",0.91
"14645",19.72
"14646",19.72
"14647",NA
"14648",NA
"14649",NA
"14650",NA
"14651",6.11793333333181
"14652",6.13137543333113
"14653",1.66
"14654",1.66
"14655",1.96
"14656",1.96
"14657",2.29
"14658",1.66
"14659",1.66
"14660",1.4237490989858
"14661",1.66
"14662",1.66
"14663",4.02638837400057
"14664",4.02633740000074
"14665",3.83
"14666",1.66
"14667",1.66
"14668",1.63
"14669",1.63
"14670",1.63
"14671",1.63
"14672",1.63
"14673",1.63
"14674",1.09
"14675",1.09
"14676",NA
"14677",NA
"14678",1.66
"14679",1.66
"14680",NA
"14681",NA
"14682",NA
"14683",NA
"14684",1.66
"14685",1.66
"14686",6.24
"14687",6.24
"14688",6.24
"14689",6.24
"14690",6.24
"14691",6.24
"14692",6.24
"14693",NA
"14694",NA
"14695",0.836657333333326
"14696",1.16
"14697",1.16
"14698",1.16
"14699",1.16
"14700",1.16
"14701",0.519102000000004
"14702",0.64
"14703",0.64
"14704",0.64
"14705",0.64
"14706",0.64
"14707",0.64
"14708",0.64
"14709",0.36
"14710",0.36
"14711",0.36
"14712",0.36
"14713",0.36
"14714",0.36
"14715",0.36
"14716",0.36
"14717",0.36
"14718",0.36
"14719",1.16
"14720",1.16
"14721",1.16
"14722",1.16
"14723",1.16
"14724",1.16
"14725",1.16
"14726",1.16
"14727",1.16
"14728",1.16
"14729",1.16
"14730",1.16
"14731",1.16
"14732",1.16
"14733",1.16
"14734",NA
"14735",NA
"14736",NA
"14737",NA
"14738",NA
"14739",NA
"14740",NA
"14741",NA
"14742",NA
"14743",NA
"14744",1.21
"14745",1.21
"14746",1.21
"14747",1.21
"14748",1.21
"14749",1.21
"14750",1.21
"14751",1.21
"14752",1.21
"14753",1.21
"14754",1.21
"14755",1.21
"14756",1.21
"14757",1.21
"14758",1.21
"14759",1.21
"14760",1.21
"14761",1.21
"14762",1.21
"14763",1.21
"14764",1.21
"14765",1.21
"14766",1.21
"14767",1.21
"14768",1.21
"14769",0.64
"14770",0.64
"14771",0.64
"14772",0.64
"14773",0.64
"14774",0.64
"14775",0.64
"14776",0.64
"14777",0.64
"14778",0.64
"14779",0.64
"14780",0.64
"14781",NA
"14782",NA
"14783",NA
"14784",NA
"14785",NA
"14786",NA
"14787",NA
"14788",NA
"14789",NA
"14790",NA
"14791",NA
"14792",NA
"14793",NA
"14794",NA
"14795",NA
"14796",NA
"14797",0.25
"14798",0.25
"14799",0.25
"14800",0.25
"14801",0.25
"14802",0.25
"14803",4.57
"14804",4.57
"14805",4.57
"14806",4.57
"14807",4.57
"14808",4.57
"14809",0.25
"14810",0.25
"14811",2.11
"14812",4.13
"14813",3.02
"14814",3.02
"14815",3.02
"14816",0.25
"14817",0.25
"14818",0.47
"14819",0.47
"14820",0.47
"14821",0.25
"14822",0.25
"14823",0.25
"14824",0.25
"14825",0.25
"14826",0.25
"14827",0.25
"14828",0.25
"14829",0.25
"14830",0.25
"14831",0.25
"14832",0.25
"14833",1.63
"14834",1.63
"14835",1.63
"14836",1.47
"14837",0.72
"14838",0.72
"14839",1.13
"14840",0.91
"14841",1.58
"14842",1.58
"14843",1.58
"14844",0.58
"14845",1.07
"14846",1.07
"14847",0.971812890453338
"14848",0.971812890453338
"14849",0.971812890453338
"14850",0.971812890453338
"14851",0.971812890453338
"14852",0.971812890453338
"14853",0.971812890453338
"14854",0.971812890453338
"14855",0.971812890453338
"14856",1.28
"14857",1.34
"14858",1.04
"14859",44.05
"14860",8.72
"14861",7.57
"14862",1.34
"14863",44.05
"14864",1.04
"14865",3.52
"14866",2.14
"14867",4.58
"14868",1.33
"14869",1.74
"14870",44.05
"14871",8.26
"14872",2.17
"14873",4.95
"14874",4.36371535302155
"14875",1.74
"14876",0.94
"14877",24.2372404640045
"14878",28.82
"14879",1.95
"14880",3.63
"14881",25.9536024016956
"14882",28.82
"14883",0.8
"14884",4.68417800000804
"14885",4.58
"14886",44.05
"14887",4.26
"14888",4.42779321547917
"14889",7.8
"14890",2.76
"14891",5.6
"14892",17.0219597333313
"14893",6.09
"14894",2.19
"14895",4.4
"14896",2.78
"14897",2.76
"14898",4.13
"14899",10.27
"14900",8.12
"14901",4.56
"14902",1.64
"14903",10.73
"14904",2.24
"14905",0.8
"14906",0.8
"14907",28.3404330805534
"14908",2.96
"14909",44.05
"14910",4.13
"14911",7.49
"14912",7.61
"14913",0.8
"14914",5.64723420800128
"14915",2.96
"14916",3.87
"14917",11.13
"14918",2.17
"14919",4.13
"14920",1.51
"14921",1.39
"14922",4.13
"14923",8.12
"14924",7.8
"14925",4.23
"14926",4.56
"14927",4.23
"14928",0.8
"14929",4.13
"14930",7.65
"14931",2.15
"14932",3.42
"14933",3.88
"14934",0.428999999999842
"14935",0.428999999999842
"14936",0.25
"14937",0.25
"14938",0.58
"14939",0.53
"14940",0.53
"14941",0.53
"14942",0.53
"14943",0.51
"14944",0.51
"14945",0.524
"14946",0.524
"14947",0.51
"14948",0.51
"14949",0.51
"14950",0.51
"14951",0.58
"14952",0.58
"14953",0.58
"14954",0.4
"14955",0.4
"14956",0.58
"14957",0.25
"14958",0.25
"14959",1.51
"14960",1.51
"14961",1.51
"14962",0.477999999999812
"14963",0.477999999999812
"14964",0.25
"14965",0.25
"14966",0.17
"14967",0.17
"14968",0.17
"14969",0.25
"14970",0.25
"14971",0.4
"14972",0.4
"14973",0.4
"14974",0.4
"14975",0.13
"14976",0.13
"14977",0.5
"14978",0.5
"14979",0.25
"14980",0.25
"14981",0.53
"14982",0.53
"14983",0.25
"14984",0.25
"14985",0.17
"14986",0.17
"14987",0.25
"14988",0.25
"14989",0.25
"14990",0.25
"14991",0.4
"14992",0.4
"14993",0.4
"14994",0.4
"14995",0.3
"14996",0.3
"14997",0.25
"14998",0.25
"14999",0.4
"15000",0.4
"15001",0.51
"15002",0.51
"15003",0.4
"15004",0.4
"15005",1.49
"15006",1.49
"15007",0.25
"15008",0.25
"15009",1.83
"15010",0.3
"15011",0.3
"15012",1.83
"15013",0.51
"15014",0.51
"15015",0.483999999999987
"15016",0.483999999999987
"15017",0.17
"15018",0.17
"15019",0.47420000000002
"15020",0.47420000000002
"15021",0.423833333333321
"15022",0.423833333333321
"15023",1.57
"15024",1.57
"15025",1.57
"15026",1.57
"15027",0.51
"15028",0.51
"15029",0.43
"15030",0.43
"15031",1.51
"15032",1.51
"15033",0.51
"15034",0.51
"15035",0.58
"15036",0.4
"15037",0.4
"15038",0.17
"15039",0.17
"15040",0.2
"15041",0.2
"15042",0.2
"15043",0.2
"15044",0.4
"15045",0.4
"15046",0.17
"15047",0.17
"15048",0.4
"15049",0.4
"15050",1.73
"15051",0.47
"15052",0.47
"15053",0.51
"15054",0.51
"15055",0.25
"15056",0.25
"15057",0.25
"15058",0.25
"15059",0.47
"15060",0.47
"15061",0.521666666666663
"15062",0.521666666666663
"15063",0.2
"15064",0.2
"15065",0.2
"15066",0.2
"15067",0.2
"15068",0.2
"15069",0.2
"15070",0.2
"15071",0.2
"15072",0.2
"15073",0.2
"15074",0.2
"15075",0.95
"15076",0.95
"15077",0.95
"15078",0.95
"15079",26.35
"15080",9
"15081",9
"15082",9
"15083",9
"15084",9
"15085",31.03
"15086",22.9
"15087",16.27
"15088",16.27
"15089",NA
"15090",16.27
"15091",16.27
"15092",1.36
"15093",0.95
"15094",0.95
"15095",0.95
"15096",9
"15097",4.46826774651318
"15098",16.27
"15099",16.27
"15100",16.27
"15101",3.52
"15102",9
"15103",9
"15104",9
"15105",5.28
"15106",1.68055555866667
"15107",9
"15108",3.24
"15109",3.24
"15110",0.95
"15111",0.95
"15112",0.95
"15113",0.95
"15114",12.36
"15115",12.36
"15116",20.24
"15117",20.24
"15118",0.8
"15119",0.8
"15120",9
"15121",0.95
"15122",NA
"15123",NA
"15124",NA
"15125",0.8
"15126",22.9
"15127",40.05
"15128",6.43
"15129",3.52
"15130",0.95
"15131",NA
"15132",9
"15133",0.95
"15134",0.95
"15135",0.95
"15136",0.95
"15137",2.22
"15138",2.22
"15139",2.22
"15140",2.22
"15141",2.22
"15142",2.22
"15143",2.22
"15144",2.22
"15145",32.81
"15146",32.81
"15147",32.81
"15148",32.81
"15149",32.81
"15150",32.81
"15151",32.81
"15152",32.81
"15153",32.81
"15154",32.81
"15155",32.81
"15156",32.81
"15157",32.81
"15158",32.81
"15159",32.81
"15160",32.81
"15161",32.81
"15162",22.9
"15163",22.9
"15164",22.9
"15165",22.9
"15166",22.9
"15167",22.9
"15168",22.9
"15169",22.9
"15170",22.9
"15171",22.9
"15172",22.9
"15173",22.9
"15174",22.9
"15175",22.9
"15176",22.9
"15177",22.9
"15178",22.9
"15179",22.9
"15180",22.9
"15181",22.9
"15182",22.9
"15183",22.9
"15184",22.9
"15185",22.9
"15186",20.24
"15187",20.24
"15188",20.24
"15189",20.24
"15190",20.24
"15191",20.24
"15192",20.24
"15193",20.24
"15194",20.24
"15195",20.24
"15196",20.24
"15197",20.24
"15198",20.24
"15199",20.24
"15200",20.24
"15201",20.24
"15202",20.24
"15203",20.24
"15204",20.24
"15205",20.24
"15206",20.24
"15207",20.24
"15208",20.24
"15209",10.18
"15210",1.33
"15211",1.33
"15212",1.33
"15213",1.33
"15214",0.2
"15215",0.2
"15216",1.56
"15217",1.56
"15218",1.56
"15219",1.56
"15220",1.92
"15221",NA
"15222",NA
"15223",NA
"15224",NA
"15225",NA
"15226",NA
"15227",1.35
"15228",NA
"15229",1.59
"15230",1.59
"15231",1.59
"15232",1.59
"15233",1.59
"15234",1.59
"15235",0.94
"15236",1.53
"15237",0.79
"15238",0.79
"15239",0.79
"15240",0.79
"15241",0.79
"15242",0.79
"15243",NA
"15244",NA
"15245",NA
"15246",1.53
"15247",1.53
