Longitude,Latitude
-71.88,-34.15
-71.88,-34.15
-71.88,-34.15
-71.88,-34.15
116,-30.2
119.1,-31.2
-4.766666667,36.65
-4.766666667,36.65
-4.766666667,36.65
-4.766666667,36.65
-4.766666667,36.65
-4.766666667,36.65
-4.766666667,36.65
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
-2.033333333,40.9
115.7,-29.7
115.7,-29.7
115.7,-29.7
118.1,-30.7
118.1,-30.7
118.1,-31.7
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-4.35,38.46666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
-6.416666667,37.21666667
117.830376,-32.93061
117.75466,-32.972042
117.735374,-33.019062
117.3217,-33.729
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
117.76,-32.97
118.879351,-34.093071
118.879351,-34.093071
118.879351,-34.093071
119.055407,-34.319671
119.055407,-34.319671
119.055407,-34.319671
119.055407,-34.319671
119.055407,-34.319671
119.055407,-34.319671
119.055407,-34.319671
117.72919,-33.018562
141.8148,-36.2447
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
-16.41666667,28.4
118.3,-30.4
118.3,-30.4
118.3,-30.4
118.3,-30.4
118.3,-30.4
118.3,-30.4
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
115.8,-29.9
116,-29.9
117.5,-30.9
118.8,-31.9
118.8,-31.9
116.14148,-33.521904
117.33663,-30.181395
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
117.116033,-30.196977
142.14,-34.21
117.7187,-33.1457
115.109314,-33.663544
117.36283,-30.21614
117.33688,-30.278057
117.7912,-33.4865
118.721771,-34.215378
118.721771,-34.215378
116.02673,-28.851072
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.2361111,-32.67355556
118.3,-32.2
115.4,-29.6
117.5,-30.6
117.5,-30.6
117.5,-30.6
117.5,-30.6
117.5,-30.6
117.5,-30.6
-0.82,39.45
-0.82,39.45
-0.82,39.45
-0.82,39.45
-0.82,39.45
-0.82,39.45
-0.82,39.45
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
117.791165,-33.48647757
115.87987,-28.853565
117.5892,-32.8515
118.182,-34.28
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
-4.9,37.01666667
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
118.901771,-34.044647
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
119.708973,-33.721594
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
117.696425,-32.390186
4.25,43.66667
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
122.05,-33.44
-2.766666667,40.78333333
-2.766666667,40.78333333
-2.766666667,40.78333333
-2.766666667,40.78333333
-2.766666667,40.78333333
-2.766666667,40.78333333
-2.766666667,40.78333333
117.59907,-32.947044
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
117.74,-32.02
116.5552833,-31.0698
116.5552833,-31.0698
115.86154,-28.489746
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
139.63166,-35.337744
118.4,-32.1
118.4,-32.1
118.4,-32.1
118.6,-32.1
118.6,-32.1
118.6,-32.1
118.6,-32.1
118.6,-32.1
118.6,-32.1
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
-2.666666667,38.35
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
116.2,-30.3
117.7,-30.8
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
-2.366666667,41.6
3.88,43.6
2.8833,43.6
118.850217,-34.06443
118.850217,-34.06443
118.850217,-34.06443
117.76983,-32.891346
118.855137,-34.06688
118.855137,-34.06688
118.855137,-34.06688
118.855137,-34.06688
118.855137,-34.06688
118.855137,-34.06688
118.857611,-34.075434
118.857611,-34.075434
118.718025,-34.213684
118.718025,-34.213684
118.718025,-34.213684
116.15607,-33.525738
-4.833333333,36.66666667
-4.833333333,36.66666667
-4.833333333,36.66666667
-4.833333333,36.66666667
-4.833333333,36.66666667
-4.833333333,36.66666667
-4.833333333,36.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
-1.983333333,40.66666667
117.2753167,-30.8274
117.116,-30.197
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
117.25,-33.01
118.2361,-32.6736
9,44.67
9,44.67
4.25,43.67
118.742751,-34.226063
118.742751,-34.226063
118.742751,-34.226063
118.742751,-34.226063
117.59958,-32.94686
115.74413,-33.623646
77,29
77,29
77,29
77,29
77,29
77,29
77,29
77,29
77,29
77,29
69,46
86.4,48
86.9,48
63.33,38.5
49,41
49,41
49,41
49,41
49,41
49,41
49,41
89.4,47
85.2,41.5
80,49.99
80,49.99
80,49.99
80,49.99
80,49.99
89.3095,47.1078
87.7,43.9
85.6024,44.3087
82.9055,41.7084
88.1056,40.1027
87.704,43.9075
86.4068,48.0037
86.2,44.3
86.2,44.3
85.6,44.3
85.6,44.3
70.47,29.4
70.47,29.4
70.47,29.4
93.1,42.8
88.3,43.3
86.9058,47.7069
85.605,44.308
75.766667,29.166667
75.766667,29.166667
75.766667,29.166667
85.2009,41.5058
89.4045,47.004
82.9,41.7
84.3,41.7
86.9,47.7
88.3021,43.3034
86.2064,44.3047
86.4082,48.101
84.3075,41.7098
93.1094,42.8078
86.2088,44.3091
88.1,40.1
50.4,19.3
50.4,19.3
89.3,47.1
86.9001,48.0028
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
132,44
35.6,-18.25
131.8,46.5
131.8,46.5
131.8,46.5
131.8,46.5
131.8,46.5
130.7,47
134.9007248,48.84794883
128.3631311,50.42124136
135.5225623,47.9086147
129.1507548,50.26153473
134.3160644,47.42760759
132.018288,44.42720717
132.2350189,48.24401995
129.8034586,49.90041366
127.5490677,51.47610389
128.0364721,51.3217608
130.4917384,49.46092
134.088949,46.25556276
134.6373772,47.62633926
129.0072662,51.45202709
133.5,46.3
133.5,46.3
133.5,46.3
128,51.3
132.9,45.8
132.9,45.8
135.2894871,48.12704294
123.85,47.38
127.3437008,51.11806281
129.7253175,50.03066166
133.5024,46.3021
127.2,50.7
131.8009,46.5053
131.8049,46.5017
130.801944,49.18454204
130.7584364,49.0410195
128.5805798,51.67373018
131.8004,46.5087
135.006703,48.31829911
135.1597286,48.56780891
132.5587378,48.25656324
127.0291601,51.26926309
128.2090501,50.68543795
135.2719208,47.51610299
140,50
140,50
114,52
114,52
114,52
109.5,54
109.5,54
109.5,54
109.5,54
95,54
95,54
95,54
95,54
95,54
95,54
160,56
160,56
160,56
101,56
69,58
151,60
151,60
38,60
38,60
38,60
38,60
38,60
38,60
59,60
59,60
59,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
16,60
40.5,60
40.5,60
40.5,60
40.5,60
150,60
150,60
150,60
40,60
40,60
40,60
40,60
40,60
40,60
40,60
50.33,62
50.33,62
50.33,62
50.33,62
92,62
92,62
92,62
92,62
92,62
87,62
87,62
87,62
87,62
87,62
87,62
87,62
87,62
87,62
87,62
87,62
102.5,62
90,62
90,62
90,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
33,62
130,62
24.5,62
24.5,62
24.5,62
24.5,62
24.5,62
24.5,62
24.5,62
24.5,62
50.5,62
50.5,62
50.5,62
117,62
51,62
51,62
91,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
34,62
50.2,62
50.2,62
50.2,62
50.2,62
23,62
23,62
23,62
23,62
23,62
23,62
43.5,62
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
40,64
100,64
100,64
100,64
100,64
100,64
100,64
100,64
48,64
48,64
160,64
33,64
33,64
33,64
33,64
33,64
33,64
33,68
33,68
33,68
33,68
33,68
33,68
33,68
34,68
34,68
34,68
30,68
87,68
87,68
87,68
87,68
92,68
92,68
92,68
25,60.25
25,60.25
25,60.25
25,60.25
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
55.5,64.5
-148.25,64.75
-148.25,64.75
-148.25,64.75
-148.25,64.75
-148.25,64.75
-148.25,64.75
101.83,56.5
101.83,56.5
101.83,56.5
83.5,58.5
148,60.5
148,60.5
148,60.5
148,60.5
30,60.5
30,60.5
41,62.5
41,62.5
41,62.5
45,65
44,65
47,65
47,65
48,56.75
60,65.5
90,65.5
90,65.5
90,65.5
105,51
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
49,57
61,57
61,57
61,57
61,57
61,57
61,57
61,57
61,57
61,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
59.58,57
95,57
95,57
95,57
60.3,57
60.3,57
60.3,57
60.3,57
60.3,57
60.3,57
60.3,57
60.3,57
93,57
93,57
93,57
93,57
93,57
77,59
69,59
40,59
93,59
93,59
93,59
93,59
93,59
93,59
34,59
34,59
34,59
99,59
60.83,59
60.83,59
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
87,61
51,61
51,61
51,61
152,63
152,63
151,63
151,63
151,63
129,63
145,63
42,63
87.3,66
87.3,66
87.3,66
87.3,66
87.3,66
53,66
53,66
53,66
53,66
53,66
28,66
28,66
-114.75,55.25
-114.75,55.25
30,59.25
30,59.25
30,59.25
60,66.5
48,66.5
41,57.5
60.33,57.5
60.33,57.5
60.33,57.5
30.58,59.5
30.58,59.5
30.58,59.5
60,59.5
40.5,59.5
40.5,59.5
40.5,59.5
40.5,59.5
40.5,59.5
40.5,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
44,59.5
33,59.5
90,59.5
90,59.5
45,61.5
45,61.5
45,61.5
45,61.5
45,61.5
45,61.5
34.52,61.5
34.52,61.5
34.52,61.5
34.52,61.5
34.52,61.5
34.52,61.5
34.52,61.5
34.52,61.5
41,61.5
41,61.5
41,61.5
38.67,63.5
38.67,63.5
38.67,63.5
38.67,63.5
38.67,63.5
38.67,63.5
38.67,63.5
38.67,63.5
35,67
35,67
35,67
35,67
35,67
35,67
35,67
35,67
123,67
32,67
32,67
32,67
32,67
33,67
33,67
33,67
34,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
35,67.5
60.55577188,64.67647803
101.8981707,62.21834915
108.2938633,63.98896126
89.84128575,57.67077264
138.8066873,51.61422107
47.67571106,62.82802051
109.740015,63.71226441
114.2818535,51.79922816
66.80048068,57.90178251
143.1648525,50.86201162
139.7576081,51.57689063
142.8505406,49.87519187
99.87662761,55.26972011
86.33054156,63.11626024
122.6274079,64.18063472
159.2945384,66.22988051
151.6354166,68.34138627
42.03104651,65.88936922
86.95372896,64.45075783
132.7992543,51.25675151
105.4611364,52.58949846
94.04065863,56.775866
130.6182384,62.31494398
66.59110522,61.07591349
137.7116548,50.22179831
58.47723427,54.93520679
143.9682544,49.45434837
151.5689962,66.83026033
34.68224011,64.88767045
30.67,60.08
30.67,60.08
58.67,54.33
58.67,54.33
58.67,54.33
58.67,54.33
29.83,60.33
29.83,60.33
29.83,60.33
29.83,60.33
29.83,60.33
29.83,60.33
33.67,62.33
33.67,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
33.97,62.33
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
16.47,60.83
43,57.33
43.33,57.83
43.33,57.83
43.33,57.83
43.33,57.83
43.83,57.83
43.83,57.83
43.83,57.83
109.064986,57.8452005
102.9843905,55.09202672
64.7503659,63.24542037
152.9218204,62.78341663
52.13823355,63.24081218
101.320786,59.35403022
100.441874,55.73611154
78.3221256,58.30816384
33.9030069,67.5936635
64.56117066,62.49143586
56.66474281,62.81849591
134.3218305,50.00912024
109.6219458,50.32195659
61.4477168,62.54206188
41.05649436,65.48540428
75.27852336,57.10524748
29.91238205,66.41527161
142.3559745,50.70060957
148.1765552,69.58344341
84.30972583,59.1529677
100.6287675,56.31669815
156.9392757,54.71652921
103.5217136,56.18212478
97.795324,56.49842267
100.22,64.32
100.22,64.32
57.27403866,63.46789267
