"","fapar"
"4568",0.345070981172224
"4569",0.511629133547347
"4570",0.631246879006439
"4571",0.541969471263396
"4572",0.523015099987379
"4573",0.520649798839739
"4574",0.326700296080089
"4575",0.335335883293296
"4576",0.472486484472948
"4577",0.335792671610208
"4578",0.34233980725211
"4579",0.421537833648392
"4580",0.426645192739866
"4581",0.505966776981968
"4582",0.501701269518424
"4583",0.574450054019697
"4584",0.541003446405132
"4585",0.27202545426165
"4586",0.693507255862152
"4587",0.678324876427627
"4588",0.439928548792924
"4589",0.460090094668181
"4590",0.524575411255231
"4591",0.384368269878126
"4592",0.585093066848977
"4593",0.611160833065695
"4594",0.631246879006439
"4595",0.383168170712889
"4596",0.524777491892708
"4597",0.343871080556311
"4598",0.343871080556311
"4599",0.343871080556311
"4600",0.586412309989329
"4601",0.458165953822432
"4602",0.653974805571429
"4603",0.653347893357273
"4604",0.427962597262785
"4605",0.464170960088569
"4606",0.586412309989329
"4607",0.455542575071253
"4608",0.488729789356407
"4609",0.631246879006439
"4610",0.27202545426165
"4611",0.653974805571429
"4612",0.653347893357273
"4613",0.655204054216544
"4614",0.390062581809856
"4615",0.314810927584771
"4616",0.474511265394589
"4617",0.574450054019697
"4618",0.27202545426165
"4619",0.558151160366152
"4620",0.551451325794068
"4621",0.426645192739866
"4622",0.631246879006439
"4623",0.617934606537217
"4624",0.418466964270919
"4625",0.390062581809856
"4626",0.617934606537217
"4627",0.308900574127845
"4628",0.486773550072315
"4629",0.485528397023682
"4630",0.318342496087147
"4631",0.27202545426165
"4632",0.468037324845803
"4633",0.438165075959031
"4634",0.394591553861887
"4635",0.350399055309581
"4636",0.27202545426165
"4637",0.304088818153978
"4638",0.4559041214756
"4639",0.383168170712889
"4640",0.375285606098672
"4641",0.617934606537217
"4642",0.409506396669922
"4643",0.27202545426165
"4644",0.525206946333259
"4645",0.390062581809856
"4646",0.335451127123088
"4647",0.574450054019697
"4648",0.42657579405854
"4649",0.390062581809856
"4650",0.396138540568451
"4651",0.27202545426165
"4652",0.474511265394589
"4653",0.411324389123694
"4654",0.390062581809856
"4655",0.687953247874975
"4656",0.399109895676371
"4657",0.534746724382044
"4658",0.555903767334221
"4659",0.554091918113199
"4660",0.555889029900235
"4661",0.383700857715066
"4662",0.377308607111372
"4663",0.397204839083051
"4664",0.631246879006439
"4665",0.0492189538975837
"4666",0.474511265394589
"4667",0.541522298753239
"4668",0.534231722106548
"4669",0.474511265394589
"4670",0.371596937347203
"4671",0.383168170712889
"4672",0.427962597262785
"4673",0.503460591404392
"4674",0.555060592169559
"4675",0.27202545426165
"4676",0.586623825828225
"4677",0.262058745368074
"4678",0.258569265973672
"4679",0.450213747471603
"4680",0.49967945193252
"4681",0.343871080556311
"4682",0.574450054019697
"4683",0.400701144581045
"4684",0.501078976454846
"4685",0.420960985807071
"4686",0.474511265394589
"4687",0.546294276714294
"4688",0.27202545426165
"4689",0.485343716915707
"4690",0.474511265394589
"4691",0.338655787333854
"4692",0.485921399692688
"4693",0.486804268643651
"4694",0.482541861717925
"4695",0.528394056358231
"4696",0.456235736993455
"4697",0.543350715252273
"4698",0.383168170712889
"4699",0.493808346862605
"4700",0.312437672664717
"4701",0.443754540408647
"4702",0.373815745438143
"4703",0.441882704012119
"4704",0.31375873722136
"4705",0.238982183563744
"4706",0.233849371752381
"4707",0.283074503360937
"4708",0.282716592662088
"4709",0.450213747471603
"4710",0.390062581809856
"4711",0.631246879006439
"4712",0.631246879006439
"4713",0.506475360443195
"4714",0.684289016574634
"4715",0.684289016574634
"4716",0.27202545426165
"4717",0.416458750615503
"4718",0.574450054019697
"4719",0.731587429965538
"4720",0.507048987535146
"4721",0.383168170712889
"4722",0.507048987535146
"4723",0.3973150871694
"4724",0.383168170712889
"4725",0.45195476227247
"4726",0.60154774350423
"4727",0.459382660647235
"4728",0.338655787333854
"4729",0.350399055309581
"4730",0.420287812935804
"4731",0.269986329677814
"4732",0.392980995823938
"4733",0.443765760151049
"4734",0.394197819574413
"4735",0.383168170712889
"4736",0.426645192739866
"4737",0.394197819574413
"4738",0.383700857715066
"4739",0.383168170712889
"4740",0.365580272854616
"4741",0.365473333855131
"4742",0.457711524702601
"4743",0.365580272854616
"4744",0.365580272854616
"4745",0.365473333855131
"4746",0.365473333855131
"4747",0.365473333855131
"4748",0.365473333855131
"4749",0.365580272854616
"4750",0.524777491892708
"4751",0.365580272854616
"4752",0.365580272854616
"4753",0.474511265394589
"4754",0.365580272854616
"4755",0.365473333855131
"4756",0.365473333855131
"4757",0.461087620568772
"4758",0.50120442323388
"4759",0.29638218016672
"4760",0.29638218016672
"4761",0.29638218016672
"4762",0.411324389123694
"4763",0.411324389123694
"4764",0.411324389123694
"4765",0.450213747471603
"4766",0.450213747471603
"4767",0.450213747471603
"4768",0.463680562811593
"4769",0.463680562811593
"4770",0.463680562811593
"4771",0.463680562811593
"4772",0.463680562811593
"4773",0.463680562811593
"4774",0.443765760151049
"4775",0.443765760151049
"4776",0.443765760151049
"4777",0.49226981600126
"4778",0.49226981600126
"4779",0.49226981600126
"4780",0.457711524702601
"4781",0.457711524702601
"4782",0.457711524702601
"4783",0.457711524702601
"4784",0.457711524702601
"4785",0.457711524702601
"4786",0.457711524702601
"4787",0.457711524702601
"4788",0.457711524702601
"4789",0.371596937347203
"4790",0.371596937347203
"4791",0.371596937347203
"4792",0.506475360443195
"4793",0.506475360443195
"4794",0.506475360443195
"4795",0.506475360443195
"4796",0.506475360443195
"4797",0.506475360443195
"4798",0.506475360443195
"4799",0.506475360443195
"4800",0.506475360443195
"4801",0.53100288838147
"4802",0.53100288838147
"4803",0.493808346862605
"4804",0.493808346862605
"4805",0.493808346862605
"4806",0.420960985807071
"4807",0.420960985807071
"4808",0.420960985807071
"4809",0.474511265394589
"4810",0.365580272854616
"4811",0.365473333855131
"4812",0.365580272854616
"4813",0.399603987895868
"4814",0.441656950476314
"4815",0.365473333855131
"4816",0.365473333855131
"4817",0.503460591404392
"4818",0.365580272854616
"4819",0.380581037234518
"4820",0.383168170712889
"4821",0.45590376354108
"4822",0.474511265394589
"4823",0.534257940252622
"4824",0.383168170712889
"4825",0.461962730052563
"4826",0.440942644438451
"4827",0.474174907890443
"4828",0.377138665273781
"4829",0.418945296822737
"4830",0.383700857715066
"4831",0.383168170712889
"4832",0.617984205626729
"4833",0.383168170712889
"4834",0.383168170712889
"4835",0.383168170712889
"4836",0.503460591404392
"4837",0.433325961648138
"4838",0.439169428257661
"4839",0.383168170712889
"4840",0.469287354253231
"4841",0.350399055309581
"4842",0.27202545426165
"4843",0.506475360443195
"4844",0.383168170712889
"4845",0.472100878246222
"4846",0.617984205626729
"4847",0.457711524702601
"4848",0.365473333855131
"4849",0.365580272854616
"4850",0.383168170712889
"4851",0.463680562811593
"4852",0.405438130139155
"4853",0.399943198735512
"4854",0.32922519426298
"4855",0.314847926454824
"4856",0.273137512120108
"4857",0.328198870388391
"4858",0.27202545426165
"4859",0.495254690448457
"4860",0.512465560436302
"4861",0.378636610730234
"4862",0.541003446405132
"4863",0.365473333855131
"4864",0.365580272854616
"4865",0.312437672664717
"4866",0.335451127123088
"4867",0.657285089017982
"4868",0.695124009996662
"4869",0.467138820576168
"4870",0.465551293033704
"4871",0.458496441474821
"4872",0.458496441474821
"4873",0.355267556700827
"4874",0.282625770724083
"4875",0.540235770245383
"4876",0.414282007080807
"4877",0.410969172815485
"4878",0.583011055956251
"4879",0.51553823295983
"4880",0.551451325794068
"4881",0.574450054019697
"4882",0.27202545426165
"4883",0.49226981600126
"4884",0.27202545426165
"4885",0.29638218016672
"4886",0.353071520403012
"4887",0.435094435165168
"4888",0.325777111761294
"4889",0.507724624370534
"4890",0.3973150871694
"4891",0.27202545426165
"4892",0.496267272594152
"4893",0.436582473106681
"4894",0.472100878246222
"4895",0.337606951726946
"4896",0.319594250765018
"4897",0.371072738498706
"4898",0.502538653086901
"4899",0.423905009874672
"4900",0.312390579634138
"4901",0.428693238152851
"4902",0.343894057599629
"4903",0.391537543749502
"4904",0.441425835072024
"4905",0.342798783986287
"4906",0.406003646028785
"4907",0.479664382349803
"4908",0.538951000351068
"4909",0.395323031810515
"4910",0.503660035265424
"4911",0.342566032290713
"4912",0.54755684877765
"4913",0.440433690487266
"4914",0.521844143504642
"4915",0.532315037785272
"4916",0.486865807133001
"4917",0.466498905217459
"4918",0.336370904683926
"4919",0.355482270350398
"4920",0.693507255862152
"4921",0.472100878246222
"4922",0.574354366014442
"4923",0.570999116087162
"4924",0.474511265394589
"4925",0.541003446405132
"4926",0.503617430229976
"4927",0.497617116756734
"4928",0.27202545426165
"4929",0.546294276714294
"4930",0.354318294333897
"4931",0.427962597262785
"4932",0.351008915901183
"4933",0.27202545426165
"4934",0.484339198904701
"4935",0.484339198904701
"4936",0.356470006300759
"4937",0.617934606537217
"4938",0.442750243380667
"4939",0.379920320774928
"4940",0.396138540568451
"4941",0.574450054019697
"4942",0.27299847671141
"4943",0.473127138651894
"4944",0.27202545426165
"4945",0.326666508718205
"4946",0.492747705377756
"4947",0.500461046164277
"4948",0.320429325075063
"4949",0.402786667418392
"4950",0.493522566932643
"4951",0.356638773492101
"4952",0.387062296907046
"4953",0.373661526254998
"4954",0.521079319188678
"4955",0.469287354253231
"4956",0.631246879006439
"4957",0.551451325794068
"4958",0.503617430229976
"4959",0.390062581809856
"4960",0.457711524702601
"4961",0.574646386777367
"4962",0.506475360443195
"4963",0.463680562811593
"4964",0.47928720346292
"4965",0.492472968210762
"4966",0.469287354253231
"4967",0.464170960088569
"4968",0.485332968418053
"4969",0.472490823211775
"4970",0.362545466118814
"4971",0.390062581809856
"4972",0.335451127123088
"4973",0.460415027538954
"4974",0.520656432271687
"4975",0.518424163013696
"4976",0.537701086797718
"4977",0.493663580964016
"4978",0.470683878598112
"4979",0.428830753403395
"4980",0.390062581809856
"4981",0.474511265394589
"4982",0.383531085240355
"4983",0.631246879006439
"4984",0.737218091463083
"4985",0.384795749671756
"4986",0.365473333855131
"4987",0.474511265394589
"4988",0.529760057184822
"4989",0.525960948318243
"4990",0.409506396669922
"4991",0.365473333855131
"4992",0.27202545426165
"4993",0.518661159604791
"4994",0.365580272854616
"4995",0.355120336997014
"4996",0.365473333855131
"4997",0.550899880068992
"4998",0.365580272854616
"4999",0.350930574958522
"5000",0.399458818696437
"5001",0.437821342006325
"5002",0.3973150871694
"5003",0.414045239028826
"5004",0.385424421634522
"5005",0.365580272854616
"5006",0.590086159879951
"5007",0.541522298753239
"5008",0.481085264939836
"5009",0.409506396669922
"5010",0.27202545426165
"5011",0.364600122502714
"5012",0.339846772469682
"5013",0.525206946333259
"5014",0.27202545426165
"5015",0.586623825828225
"5016",0.417212313699565
"5017",0.389241312382119
"5018",0.343871080556311
"5019",0.473931062775373
"5020",0.443765760151049
"5021",0.411324389123694
"5022",0.27202545426165
"5023",0.530532538438834
"5024",0.373458938888496
"5025",0.37551979192843
"5026",0.27202545426165
"5027",0.375232703393939
"5028",0.415462699445542
"5029",0.350342289970066
"5030",0.445788282478687
"5031",0.366423538969819
"5032",0.402525872786895
"5033",0.321487126002336
"5034",0.401992696046128
"5035",0.511629133547347
"5036",0.559095865805958
"5037",0.678324876427627
"5038",0.577006185675661
"5039",0.427568333720169
"5040",0.42659795668598
"5041",0.412119332266347
"5042",0.472100878246222
"5043",0.693507255862152
"5044",0.526031791356702
"5045",0.469287354253231
"5046",0.463680562811593
"5047",0.574646386777367
"5048",0.347423258120819
"5049",0.474511265394589
"5050",0.27202545426165
"5051",0.474511265394589
"5052",0.50120442323388
"5053",0.350930574958522
"5054",0.554512627522162
"5055",0.27202545426165
"5056",0.27202545426165
"5057",0.5193741141508
"5058",0.459078198285164
"5059",0.390062581809856
"5060",0.399943198735512
"5061",0.305959453635535
"5062",0.386444212566289
"5063",0.391733843845633
"5064",0.350930574958522
"5065",0.535755924374458
"5066",0.535125071679554
"5067",0.655204054216544
"5068",0.29638218016672
"5069",0.29638218016672
"5070",0.29638218016672
"5071",0.411324389123694
"5072",0.411324389123694
"5073",0.411324389123694
"5074",0.481619872773678
"5075",0.481619872773678
"5076",0.481619872773678
"5077",0.481619872773678
"5078",0.481619872773678
"5079",0.481619872773678
"5080",0.481619872773678
"5081",0.481619872773678
"5082",0.481619872773678
"5083",0.481619872773678
"5084",0.481619872773678
"5085",0.481619872773678
"5086",0.450213747471603
"5087",0.450213747471603
"5088",0.450213747471603
"5089",0.463680562811593
"5090",0.463680562811593
"5091",0.463680562811593
"5092",0.443765760151049
"5093",0.443765760151049
"5094",0.443765760151049
"5095",0.443765760151049
"5096",0.443765760151049
"5097",0.443765760151049
"5098",0.460415027538954
"5099",0.460415027538954
"5100",0.460415027538954
"5101",0.49226981600126
"5102",0.49226981600126
"5103",0.49226981600126
"5104",0.288333831727507
"5105",0.288333831727507
"5106",0.288333831727507
"5107",0.371596937347203
"5108",0.371596937347203
"5109",0.371596937347203
"5110",0.5193741141508
"5111",0.5193741141508
"5112",0.5193741141508
"5113",0.5193741141508
"5114",0.5193741141508
"5115",0.5193741141508
"5116",0.5193741141508
"5117",0.5193741141508
"5118",0.5193741141508
"5119",0.420960985807071
"5120",0.420960985807071
"5121",0.420960985807071
"5122",0.420960985807071
"5123",0.420960985807071
"5124",0.420960985807071
"5125",0.472100878246222
"5126",0.350930574958522
"5127",0.27202545426165
"5128",0.409506396669922
"5129",0.431020096999905
"5130",0.483605223658198
"5131",0.374640962727361
"5132",0.520523045063015
"5133",0.512465560436302
"5134",0.44627946122239
"5135",0.507724624370534
"5136",0.5193741141508
"5137",0.27202545426165
"5138",0.399943198735512
"5139",0.49967945193252
"5140",0.366581622411805
"5141",0.433697946121298
"5142",0.461351102342203
"5143",0.443765760151049
"5144",0.583462186098106
"5145",0.503460591404392
"5146",0.469287354253231
"5147",0.511629133547347
"5148",0.5193741141508
"5149",0.420960985807071
"5150",0.526309598907836
"5151",0.523513333892332
"5152",0.603702719178804
"5153",0.601433568149816
"5154",0.512465560436302
"5155",0.420960985807071
"5156",0.27202545426165
"5157",0.395001901562023
"5158",0.305765130274115
"5159",0.308239887615037
"5160",0.450213747471603
"5161",0.288333831727507
"5162",0.470683878598112
"5163",0.583462186098106
"5164",0.321588399101153
"5165",0.3973150871694
"5166",0.408683347366746
"5167",0.27202545426165
"5168",0.443754540408647
"5169",0.601839012672414
"5170",0.389838935217514
"5171",0.253512677191447
"5172",0.526031791356702
"5173",0.27202545426165
"5174",0.27202545426165
"5175",0.414045239028826
"5176",0.27202545426165
"5177",0.320757749720159
"5178",0.474511265394589
"5179",0.693507255862152
"5180",0.488176816374042
"5181",0.27202545426165
"5182",0.27202545426165
"5183",0.27202545426165
"5184",0.374640962727361
"5185",0.27202545426165
"5186",0.297709815888353
"5187",0.365473333855131
"5188",0.27202545426165
"5189",0.365580272854616
"5190",0.522728379567467
"5191",0.457301349520597
"5192",0.586623825828225
"5193",0.574450054019697
"5194",0.470683878598112
"5195",0.481619872773678
"5196",0.59854263973733
"5197",0.431020096999905
"5198",0.210727233311433
"5199",0.161740876992739
"5200",0.478238319131278
"5201",0.190606525641327
"5202",0.282988042728435
"5203",0.485131334273154
"5204",0.225055222013505
"5205",0.197793672205367
"5206",0.439705993703569
"5207",0.181641354987525
"5208",0.178581302048926
"5209",0.30508827915731
"5210",0.23710009357081
"5211",0.277295482717456
"5212",0.371596937347203
"5213",0.474511265394589
"5214",0.51841617989044
"5215",0.365473333855131
"5216",0.481619872773678
"5217",0.647011042551046
"5218",0.331112510232874
"5219",0.51841617989044
"5220",0.365580272854616
"5221",0.539011868948738
"5222",0.378636610730234
"5223",0.403175074051512
"5224",0.486250664335602
"5225",0.470748280417793
"5226",0.408902616852839
"5227",0.382625677043535
"5228",0.302466607231727
"5229",0.286306584926601
"5230",0.187522403359193
"5231",0.387040173821144
"5232",0.408683347366746
"5233",0.527936910986889
"5234",0.503269490236831
"5235",0.481619872773678
"5236",0.551451325794068
"5237",0.574450054019697
"5238",0.392790204038206
"5239",0.49226981600126
"5240",0.420287812935804
"5241",0.481619872773678
"5242",0.356470006300759
"5243",0.338655787333854
"5244",0.507048987535146
"5245",0.583462186098106
"5246",0.378989040634275
"5247",0.320294102959339
"5248",0.693507255862152
"5249",0.401098887945223
"5250",0.566672239800266
"5251",0.318342496087147
"5252",0.297865207099678
"5253",0.427962597262785
"5254",0.274319372822838
"5255",0.574450054019697
"5256",0.390062581809856
"5257",0.500855141940977
"5258",0.516009629890322
"5259",0.433697946121298
"5260",0.378989040634275
"5261",0.447731494406154
"5262",0.465954896758046
"5263",0.344850147850808
"5264",0.480360987164092
"5265",0.44627946122239
"5266",0.472100878246222
"5267",0.51553823295983
"5268",0.277295482717456
"5269",0.29638218016672
"5270",0.583011055956251
"5271",0.541003446405132
"5272",0.505695060802012
"5273",0.5193741141508
"5274",0.417406572361774
"5275",0.401793515322548
"5276",0.470683878598112
"5277",0.695124009996662
"5278",0.586623825828225
"5279",0.27202545426165
"5280",0.338655787333854
"5281",0.457711524702601
"5282",0.356470006300759
"5283",0.350930574958522
"5284",0.350930574958522
"5285",0.474511265394589
"5286",0.469287354253231
"5287",0.574450054019697
"5288",0.574450054019697
"5289",0.525206946333259
"5290",0.590443533410585
"5291",0.271999923596776
"5292",0.574450054019697
"5293",0.465940000303049
"5294",0.684289016574634
"5295",0.684289016574634
"5296",0.271053366673489
"5297",0.431020096999905
"5298",0.513808573099448
"5299",0.5193741141508
"5300",0.427251360192912
"5301",0.544360929963452
"5302",0.446479331205278
"5303",0.505695060802012
"5304",0.574450054019697
"5305",0.423057228376468
"5306",0.404216579702495
"5307",0.506475360443195
"5308",0.356470006300759
"5309",0.520688603888526
"5310",0.419201868573833
"5311",0.631246879006439
"5312",0.332803720814473
"5313",0.262681469786912
"5314",0.262681469786912
"5315",0.262681469786912
"5316",0.481619872773678
"5317",0.481619872773678
"5318",0.481619872773678
"5319",0.427251360192912
"5320",0.427251360192912
"5321",0.427251360192912
"5322",0.427251360192912
"5323",0.427251360192912
"5324",0.427251360192912
"5325",0.271053366673489
"5326",0.271053366673489
"5327",0.271053366673489
"5328",0.271053366673489
"5329",0.271053366673489
"5330",0.271053366673489
"5331",0.457711524702601
"5332",0.457711524702601
"5333",0.457711524702601
"5334",0.506475360443195
"5335",0.506475360443195
"5336",0.506475360443195
"5337",0.377419092257838
"5338",0.377419092257838
"5339",0.377419092257838
"5340",0.274319372822838
"5341",0.274319372822838
"5342",0.274319372822838
"5343",0.5193741141508
"5344",0.5193741141508
"5345",0.5193741141508
"5346",0.5193741141508
"5347",0.5193741141508
"5348",0.5193741141508
"5349",0.5193741141508
"5350",0.5193741141508
"5351",0.5193741141508
"5352",0.420960985807071
"5353",0.420960985807071
"5354",0.420960985807071
"5355",0.537414245245391
"5356",0.454498884318199
"5357",0.357793152735872
"5358",0.388212696649039
"5359",0.512465560436302
"5360",0.443532946561254
"5361",0.449046700162168
"5362",0.246604952340337
"5363",0.512465560436302
"5364",0.377419092257838
"5365",0.474511265394589
"5366",0.38762893066083
"5367",0.27202545426165
"5368",0.541003446405132
"5369",0.474511265394589
"5370",0.332803720814473
"5371",0.412119332266347
"5372",0.28047310416524
"5373",0.342414022834339
"5374",0.455096238621372
"5375",0.27202545426165
"5376",0.535184810310618
"5377",0.536728469659402
"5378",0.507724624370534
"5379",0.404213803187017
"5380",0.472100878246222
"5381",0.431409123620896
"5382",0.509283323595634
"5383",0.476565407615776
"5384",0.345112523598982
"5385",0.42604521512526
"5386",0.437492349314502
"5387",0.365046429785417
"5388",0.532252293046112
"5389",0.458321459328981
"5390",0.414282007080807
"5391",0.469642570360244
"5392",0.537414245245391
"5393",0.378989040634275
"5394",0.443990040508412
"5395",0.448995781670726
"5396",0.394591553861887
"5397",0.544360929963452
"5398",0.555261616505819
"5399",0.458165953822432
"5400",0.356470006300759
"5401",0.566672239800266
"5402",0.446479331205278
"5403",0.390062581809856
"5404",0.331112510232874
"5405",0.262681469786912
"5406",0.359141878167811
"5407",0.35397204870803
"5408",0.32922519426298
"5409",0.251174392593407
"5410",0.42657579405854
"5411",0.27202545426165
"5412",0.631246879006439
"5413",0.420960985807071
"5414",0.27202545426165
"5415",0.464170960088569
"5416",0.517689265497031
"5417",0.519643941243142
"5418",0.486104432331992
"5419",0.520688603888526
"5420",0.507048987535146
"5421",0.27202545426165
"5422",0.271053366673489
"5423",0.361363648931889
"5424",0.363426107789091
"5425",0.566672239800266
"5426",0.53100495455166
"5427",0.455096238621372
"5428",0.524222212548056
"5429",0.527115279791897
"5430",0.497310485094768
"5431",0.318342496087147
"5432",0.331379303857684
"5433",0.325652572377828
"5434",0.356470006300759
"5435",0.554745490302645
"5436",0.27202545426165
"5437",0.617934606537217
"5438",0.439337648563088
"5439",0.50209413375706
"5440",0.502225062346353
"5441",0.410086780103546
"5442",0.500486114683259
"5443",0.396138540568451
"5444",0.47579541044931
"5445",0.390062581809856
"5446",0.474511265394589
"5447",0.390062581809856
"5448",0.427251360192912
"5449",0.383168170712889
"5450",0.481619872773678
"5451",0.531885588834679
"5452",0.5193741141508
"5453",0.459655769386624
"5454",0.78809688195395
"5455",0.544360929963452
"5456",0.511629133547347
"5457",0.527533569509784
"5458",0.678324876427627
"5459",0.512465560436302
"5460",0.320294102959339
"5461",0.554750933721666
"5462",0.562285943767822
"5463",0.731587429965538
"5464",0.427251360192912
"5465",0.394197819574413
"5466",0.377432014482717
"5467",0.370984307132377
"5468",0.362545466118814
"5469",0.590443533410585
"5470",0.343871080556311
"5471",0.536018277853713
"5472",0.657285089017982
"5473",0.450448761632041
"5474",0.401098887945223
"5475",0.433697946121298
"5476",0.394591553861887
"5477",0.403759138720726
"5478",0.409506396669922
"5479",0.457301349520597
"5480",0.501078976454846
"5481",0.731587429965538
"5482",0.36641611177475
"5483",0.617934606537217
"5484",0.50147297305862
"5485",0.568984324547163
"5486",0
"5487",0.566672239800266
"5488",0.51564234919927
"5489",0.544360929963452
"5490",0.457711524702601
"5491",0.302398711877564
"5492",0.524777491892708
"5493",0.317073894261059
"5494",0.455731982034941
"5495",0.481619872773678
"5496",0.380581037234518
"5497",0.478422664445832
"5498",0.655204054216544
"5499",0.536032785102725
"5500",0.523212205740782
"5501",0.517748429464794
"5502",0.507048987535146
"5503",0.506475360443195
"5504",0.503143409925938
"5505",0.492697711909815
"5506",0.450213747471603
"5507",0.343871080556311
"5508",0.347423258120819
"5509",0.463897118208354
"5510",0.655204054216544
"5511",0.524777491892708
"5512",0.461087620568772
"5513",0.617934606537217
"5514",0.336803849928123
"5515",0.503617430229976
"5516",0.617984205626729
"5517",0.493808346862605
"5518",0.617934606537217
"5519",0.417322475499333
"5520",0.566672239800266
"5521",0.545696440214906
"5522",0.501230644972669
"5523",0.350399055309581
"5524",0.27202545426165
"5525",0.45195476227247
"5526",0.396138540568451
"5527",0.383700857715066
"5528",0.503617430229976
"5529",0.390062581809856
"5530",0.416458750615503
"5531",0.192903159710918
"5532",0.599316140984485
"5533",0.604956971137571
"5534",0.481619872773678
"5535",0.27202545426165
"5536",0.35916555700774
"5537",0.494802620394114
"5538",0.282312082826547
"5539",0.388430625889435
"5540",0.335783392235256
"5541",0.435712468162339
"5542",0.47685247164594
"5543",0.464144951374521
"5544",0.543092995889095
"5545",0.24141713394846
"5546",0.390062581809856
"5547",0.470683878598112
"5548",0.566672239800266
"5549",0.298396435814599
"5550",0.317073894261059
"5551",0.420347125592332
"5552",0.364488771912192
"5553",0.31375873722136
"5554",0.557506455381726
"5555",0.78809688195395
"5556",0.544360929963452
"5557",0.454498884318199
"5558",0.401098887945223
"5559",0.321184035117428
"5560",0.420547288979082
"5561",0.362545466118814
"5562",0.27202545426165
"5563",0.362545466118814
"5564",0.437052169052317
"5565",0.678324876427627
"5566",0.78809688195395
"5567",0.655204054216544
"5568",0.424695171962186
"5569",0.530319095184409
"5570",0.500833924526974
"5571",0.442687345147133
"5572",0.464594405930053
"5573",0.403759138720726
"5574",0.403759138720726
"5575",0.403759138720726
"5576",0.481619872773678
"5577",0.481619872773678
"5578",0.481619872773678
"5579",0.481619872773678
"5580",0.481619872773678
"5581",0.481619872773678
"5582",0.481619872773678
"5583",0.481619872773678
"5584",0.481619872773678
"5585",0.481619872773678
"5586",0.481619872773678
"5587",0.481619872773678
"5588",0.450213747471603
"5589",0.450213747471603
"5590",0.450213747471603
"5591",0.427251360192912
"5592",0.427251360192912
"5593",0.427251360192912
"5594",0.427251360192912
"5595",0.427251360192912
"5596",0.427251360192912
"5597",0.427251360192912
"5598",0.427251360192912
"5599",0.427251360192912
"5600",0.317073894261059
"5601",0.317073894261059
"5602",0.317073894261059
"5603",0.317073894261059
"5604",0.317073894261059
"5605",0.317073894261059
"5606",0.298396435814599
"5607",0.298396435814599
"5608",0.298396435814599
"5609",0.457711524702601
"5610",0.457711524702601
"5611",0.457711524702601
"5612",0.457711524702601
"5613",0.457711524702601
"5614",0.457711524702601
"5615",0.36641611177475
"5616",0.36641611177475
"5617",0.36641611177475
"5618",0.371596937347203
"5619",0.371596937347203
"5620",0.371596937347203
"5621",0.506475360443195
"5622",0.506475360443195
"5623",0.506475360443195
"5624",0.493808346862605
"5625",0.493808346862605
"5626",0.493808346862605
"5627",0.519384242618402
"5628",0.536992021275046
"5629",0.472100878246222
"5630",0.49967945193252
"5631",0.528412805671492
"5632",0.481619872773678
"5633",0.460090094668181
"5634",0.50147297305862
"5635",0.48970912468153
"5636",0.27202545426165
"5637",0.371845531774062
"5638",0.370858385777923
"5639",0.472100878246222
"5640",0.260658269754297
"5641",0.257477029076598
"5642",0.27202545426165
"5643",0.427251360192912
"5644",0.53100288838147
"5645",0.315972879439815
"5646",0.27202545426165
"5647",0.384368269878126
"5648",0.566672239800266
"5649",0.338655787333854
"5650",0.373815745438143
"5651",0.681399546066913
"5652",0.509616055252623
"5653",0.509125449964851
"5654",0.574450054019697
"5655",0.469108334978421
"5656",0.507724624370534
"5657",0.331112510232874
"5658",0.737218091463083
"5659",0.723295120646555
"5660",0.582777518932998
"5661",0.456611510664192
"5662",0.457711524702601
"5663",0.394197819574413
"5664",0.401098887945223
"5665",0.371596937347203
"5666",0.384368269878126
"5667",0.574450054019697
"5668",0.427251360192912
"5669",0.58239410997927
"5670",0.420547288979082
"5671",0.380581037234518
"5672",0.538833831860035
"5673",0.536377528806529
"5674",0.507048987535146
"5675",0.544360929963452
"5676",0.420043374531659
"5677",0.429877869877942
"5678",0.434888857625443
"5679",0.427962597262785
"5680",0.574450054019697
"5681",0.510462217892203
"5682",0.362545466118814
"5683",0.524575411255231
"5684",0.431020096999905
"5685",0.409506396669922
"5686",0.424603167461949
"5687",0.407692455784995
"5688",0.574450054019697
"5689",0.544360929963452
"5690",0.401098887945223
"5691",0.401098887945223
"5692",0.695124009996662
"5693",0.695124009996662
"5694",0.58239410997927
"5695",0.574450054019697
"5696",0.481619872773678
"5697",0.335681245348773
"5698",0.518869591003168
"5699",0.488085468684076
"5700",0.502886428857602
"5701",0.389981110611577
"5702",0.407268950532581
"5703",0.280576009382536
"5704",0.430455376420709
"5705",0.402587829839503
"5706",0.361538199781893
"5707",0.307038227719535
"5708",0.341303414849684
"5709",0.513638081214012
"5710",0.48357105291699
"5711",0.425150351686979
"5712",0.383229799452183
"5713",0.448600888847736
"5714",0.390062581809856
"5715",0.42657579405854
"5716",0.574450054019697
"5717",0.590443533410585
"5718",0.505337778404355
"5719",0.506094597344717
"5720",0.397997662325703
"5721",0.406153108559716
"5722",0.241615271859028
"5723",0.241410554697116
"5724",0.500301596609254
"5725",0.505752233592277
"5726",0.493410055299839
"5727",0.494882536786305
"5728",0.424564102935288
"5729",0.427306100515015
"5730",0.459689485199039
"5731",0.424564102935288
"5732",0.431020096999905
"5733",0.663569959501427
